campaign_id,variant_id,run_id,symbol,decision,terminal_stage,stage_status,passed,total_combinations_tested,profitable_iterations,percentage_profitable_iterations,number_passing_benchmark,apex_rule_violating_iterations,top_net_profit,top_profit_factor,top_expectancy_r,top_total_trades,top_trades_per_year,top_max_drawdown,top_mar,top_win_rate,top_best_day_concentration,top_consecutive_losses,top_failure_reason,variant_summary_path,core_grid_results_path
es_overnight_vap_footprint_trap_reversion,overnight_vap_immediate_open_trap_two_sided_1500,run1,ES,FAIL,limited_core_grid_test,failed,False,81,0,0.0,0,0,-697.5,0.9360238477413436,-0.0127539532414473,127,82.84252249749477,1590.0,-0.2872763019945308,0.3070866141732283,0.0,7,min_total_net_profit,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_immediate_open_trap_two_sided_1500/ES/run1/variant_test_summary.json,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_immediate_open_trap_two_sided_1500/ES/run1/limited_core_grid_test/core_grid_results.csv
es_overnight_vap_footprint_trap_reversion,overnight_vap_two_sided_trap_1530,run1,ES,FAIL,limited_core_grid_test,failed,False,81,0,0.0,0,0,-1147.5,0.8989209425236732,-0.0474678699444741,132,86.10403913125441,1882.5,-0.3989726373012398,0.2954545454545454,0.0,7,min_total_net_profit,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_two_sided_trap_1530/ES/run1/variant_test_summary.json,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_two_sided_trap_1530/ES/run1/limited_core_grid_test/core_grid_results.csv
es_overnight_vap_footprint_trap_reversion,overnight_vap_confirmed_reclaim_two_sided_1530,run1,ES,FAIL,limited_core_grid_test,failed,False,81,0,0.0,0,0,-1665.0,0.829623944742901,-0.118643389864795,108,70.44963301591712,2235.0,-0.4868925466406125,0.287037037037037,0.0,9,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_confirmed_reclaim_two_sided_1530/ES/run1/variant_test_summary.json,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_confirmed_reclaim_two_sided_1530/ES/run1/limited_core_grid_test/core_grid_results.csv
es_overnight_vap_footprint_trap_reversion,overnight_vap_deep_probe_two_sided_1530,run1,ES,FAIL,limited_core_grid_test,failed,False,81,0,0.0,0,0,-1592.5,0.834674279781988,-0.1010222973458267,111,72.40566926946394,2655.0,-0.3919847605417491,0.2882882882882883,0.0,11,min_total_net_profit;max_consecutive_losses,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_deep_probe_two_sided_1530/ES/run1/variant_test_summary.json,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_deep_probe_two_sided_1530/ES/run1/limited_core_grid_test/core_grid_results.csv
es_overnight_vap_footprint_trap_reversion,overnight_vap_morning_trap_two_sided_1200,run1,ES,FAIL,limited_core_grid_test,failed,False,81,3,0.037037037037037035,0,0,290.0,1.0357803824799507,0.0520559603440038,92,60.011906061177314,1155.0,0.163936903299024,0.2826086956521739,2.1379310344827585,8,max_best_day_concentration,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_morning_trap_two_sided_1200/ES/run1/variant_test_summary.json,backtest-campaigns/es_overnight_vap_footprint_trap_reversion/overnight_vap_morning_trap_two_sided_1200/ES/run1/limited_core_grid_test/core_grid_results.csv
