campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path
es_vwap_pullback_continuation,failed_vwap_break_two_sided,run1,False,True,limited_core_grid_test,failed,0.12345679012345678,,,,,,0,0.2109795479009688,1161.25,1.3963310580204777,1.2883140957653807,0.24714501185089427,34,23.87997676452718,campaigns/es_vwap_pullback_continuation/variants/failed_vwap_break_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/failed_vwap_break_two_sided/ES/run1/campaign_test_summary.json
es_vwap_pullback_continuation,failed_vwap_break_two_sided,rescue1,False,True,limited_core_grid_test,failed,0.24691358024691357,,,,,,0,0.32454128440366975,2180.0,2.768762677484787,4.606048244714533,0.7364707442054185,9,8.276679634567468,campaigns/es_vwap_pullback_continuation/rescue_attempts/parameter_space_rescue_1/failed_vwap_break_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/failed_vwap_break_two_sided/ES/rescue1/campaign_test_summary.json
es_vwap_pullback_continuation,midday_trend_reclaim_two_sided,run1,False,True,limited_core_grid_test,failed,0.2222222222222222,,,,,,0,0.1255690440060698,3295.0,1.5512337933918863,2.517505592671264,0.22544485417089238,61,41.40909530908175,campaigns/es_vwap_pullback_continuation/variants/midday_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/run1/campaign_test_summary.json
es_vwap_pullback_continuation,midday_trend_reclaim_two_sided,rescue1,False,True,limited_monkey_test,failed,0.8148148148148148,0.18,-3210.0,0.15,-1195.221297697326,False,0,0.12196020633750922,3392.5,1.3551426328186338,1.4236334372627617,0.16201115325507892,89,60.41459951988849,campaigns/es_vwap_pullback_continuation/rescue_attempts/parameter_space_rescue_1/midday_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/rescue1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_opening_drive_pullback_long,run1,False,True,limited_core_grid_test,failed,0.1728395061728395,,,,,,0,0.2588042588042588,1526.25,1.2343570057581574,0.7892620545932117,0.14065068183388288,51,35.00588565388179,campaigns/es_vwap_pullback_continuation/variants/morning_opening_drive_pullback_long/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_opening_drive_pullback_long/ES/run1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_opening_drive_pullback_long,rescue1,False,True,limited_core_grid_test,failed,0.14814814814814814,,,,,,0,0.2946058091286307,1807.5,1.2726244343891402,0.9729418677370443,0.16917542506450842,51,35.00131790127484,campaigns/es_vwap_pullback_continuation/rescue_attempts/parameter_space_rescue_1/morning_opening_drive_pullback_long/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_opening_drive_pullback_long/ES/rescue1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_opening_drive_pullback_short,run1,False,True,limited_core_grid_test,failed,0.037037037037037035,,,,,,0,0.44608879492600423,591.25,1.1078923357664234,0.193947929602365,0.08457950095881138,58,39.09005055132337,campaigns/es_vwap_pullback_continuation/variants/morning_opening_drive_pullback_short/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_opening_drive_pullback_short/ES/run1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_opening_drive_pullback_short,rescue1,False,True,limited_core_grid_test,failed,0.2345679012345679,,,,,,0,0.25055014146494814,1988.125,1.2218270571827057,0.4591222845416591,0.09995544763809085,58,39.073277573552964,campaigns/es_vwap_pullback_continuation/rescue_attempts/parameter_space_rescue_1/morning_opening_drive_pullback_short/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_opening_drive_pullback_short/ES/rescue1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_trend_reclaim_two_sided,run1,False,True,limited_core_grid_test,failed,0.012345679012345678,,,,,,0,0.6169491525423729,184.375,1.035236502627807,0.0861422724004922,0.039228479853479936,80,56.7420722950057,campaigns/es_vwap_pullback_continuation/variants/morning_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_trend_reclaim_two_sided/ES/run1/campaign_test_summary.json
es_vwap_pullback_continuation,morning_trend_reclaim_two_sided,rescue1,False,True,limited_core_grid_test,failed,0.1111111111111111,,,,,,0,0.21724137931034482,725.0,1.3148751357220412,0.7547516117987276,0.15850340136054428,35,34.177342096468756,campaigns/es_vwap_pullback_continuation/rescue_attempts/parameter_space_rescue_1/morning_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/morning_trend_reclaim_two_sided/ES/rescue1/campaign_test_summary.json
