campaign_id,variant_id,terminal_stage,decision,total_combinations_tested,number_passing_benchmark,percentage_profitable_iterations,top_net_profit,top_profit_factor,top_total_trades,top_trades_per_year,top_failure_reason,apex_rule_violating_iterations,run_dir,stage_result,core_grid_results_csv,fixed_trade_log_csv,fixed_equity_curve_csv,fixed_metrics_json
nq_chartfanatics_weekly_stage_breakout_bias,stage2_compression_breakout_1200,limited_core_grid_test,FAIL,54,0,0.2777777777777778,365.0,1.2896825396825398,33,49.96884986325033,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,0,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_compression_breakout_1200/NQ/run1/limited_core_grid_test/fixed_config_core_metrics.json
nq_chartfanatics_weekly_stage_breakout_bias,stage2_opening_or_breakout_1030,limited_core_grid_test,FAIL,54,0,0.0,-500.0,0.8774509803921569,55,83.3642166539387,min_total_net_profit;preferred_min_total_trades,0,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_opening_or_breakout_1030/NQ/run1/limited_core_grid_test/fixed_config_core_metrics.json
nq_chartfanatics_weekly_stage_breakout_bias,stage2_prior_close_reclaim_1200,limited_core_grid_test,FAIL,54,0,0.0,-1322.5,0.6706102117061021,45,68.48338421029788,min_total_net_profit;preferred_min_total_trades,0,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_close_reclaim_1200/NQ/run1/limited_core_grid_test/fixed_config_core_metrics.json
nq_chartfanatics_weekly_stage_breakout_bias,stage2_prior_high_reclaim_1130,limited_core_grid_test,FAIL,54,0,0.0,-755.0,0.7719033232628398,71,93.6376424568398,min_total_net_profit;preferred_min_total_trades,0,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_prior_high_reclaim_1130/NQ/run1/limited_core_grid_test/fixed_config_core_metrics.json
nq_chartfanatics_weekly_stage_breakout_bias,stage2_weekly_support_reclaim_1430,limited_core_grid_test,FAIL,54,0,0.0,-220.0,0.8095238095238095,19,59.30706231454006,min_total_net_profit;preferred_min_total_trades,0,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv,backtest-campaigns/nq_chartfanatics_weekly_stage_breakout_bias/stage2_weekly_support_reclaim_1430/NQ/run1/limited_core_grid_test/fixed_config_core_metrics.json
