campaign_id,variant_id,run_id,stage,equity_curve_csv
nq_amihud_illiquidity_price_impact,high_1d_illiq_premium_long_1000,run1,limited_core_grid_test,backtest-campaigns/nq_amihud_illiquidity_price_impact/high_1d_illiq_premium_long_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_amihud_illiquidity_price_impact,high_1d_illiq_stress_short_1030,run1,limited_core_grid_test,backtest-campaigns/nq_amihud_illiquidity_price_impact/high_1d_illiq_stress_short_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_amihud_illiquidity_price_impact,high_5d_illiq_premium_long_1130,run1,limited_core_grid_test,backtest-campaigns/nq_amihud_illiquidity_price_impact/high_5d_illiq_premium_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_amihud_illiquidity_price_impact,high_20d_illiq_premium_long_1200,run1,limited_core_grid_test,backtest-campaigns/nq_amihud_illiquidity_price_impact/high_20d_illiq_premium_long_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_amihud_illiquidity_price_impact,two_sided_5d_illiq_state_1330,run1,limited_core_grid_test,backtest-campaigns/nq_amihud_illiquidity_price_impact/two_sided_5d_illiq_state_1330/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
