campaign_id,variant_id,stage,decision,density_entry_rows,density_pass_rows,min_full_signals_per_year,max_full_signals_per_year,min_limited_signals_per_year,max_limited_signals_per_year,min_latest_40_eligible_signals,max_latest_40_eligible_signals,max_full_signals,reason
nq_term_structure_lead_lag_feedback,front_premium_reversion_short_1000,pre_pnl_density_screen,FAIL,9,0,0.3171674192427926,1.205236193122612,0.6487566607460036,0.6487566607460036,2,7,19,insufficient_signal_density_no_pnl_inspected
nq_term_structure_lead_lag_feedback,front_discount_reversion_long_1000,pre_pnl_density_screen,FAIL,9,0,0.2537339353942341,1.0149357415769364,0.0,1.9462699822380105,1,2,16,insufficient_signal_density_no_pnl_inspected
nq_term_structure_lead_lag_feedback,late_morning_two_sided_spread_feedback_1130,pre_pnl_density_screen,FAIL,9,0,0.5074678707884682,2.9813737408822507,1.2975133214920072,3.2437833037300177,3,10,47,insufficient_signal_density_no_pnl_inspected
nq_term_structure_lead_lag_feedback,afternoon_confirmed_spread_feedback_1400,pre_pnl_density_screen,FAIL,9,0,0.5709013546370267,1.8395710316081977,0.6487566607460036,1.2975133214920072,4,9,29,insufficient_signal_density_no_pnl_inspected
nq_term_structure_lead_lag_feedback,late_day_two_sided_spread_feedback_1530,pre_pnl_density_screen,FAIL,9,0,0.4440343869399097,2.283605418548107,0.0,2.5950266429840143,1,5,36,insufficient_signal_density_no_pnl_inspected
nq_term_structure_lead_lag_feedback,ALL_OFFICIAL_FIVE,campaign_aggregate,FAIL,45,0,0.2537339353942341,2.9813737408822507,0.0,3.2437833037300177,1,10,47,all_declared_rows_failed_density_no_pnl_inspected
