window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",0.2951446616328009,0.00649642595673261,0.02201098919015864,3876.25,1.1417794440380395,3375.0,-0.8643877041264348,-0.04375525128178448,0.05061993717969912,-6226.25,0.6094558569860435,7655.0,69,False,,
2,2016-07-13,2020-07-13,2020-07-13,2021-07-13,MAR,-0.06116789391675643,{},-0.06116789391675643,-0.002074500242847943,0.03391485483660982,-1180.0,0.9641745730550285,5210.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
