point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2019-07-22 13:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2019-07-22 15:55:00-04:00,1,-17.5,-17.5,149982.5,150000.0,17.5,0.00011666666666666667
2,2019-07-23 15:55:00-04:00,2,470.0,452.5,150452.5,150452.5,0.0,0.0
3,2019-07-24 15:55:00-04:00,3,420.0,872.5,150872.5,150872.5,0.0,0.0
4,2019-07-25 15:55:00-04:00,4,170.0,1042.5,151042.5,151042.5,0.0,0.0
5,2019-07-26 15:55:00-04:00,5,182.5,1225.0,151225.0,151225.0,0.0,0.0
6,2019-08-19 15:55:00-04:00,6,-105.0,1120.0,151120.0,151225.0,105.0,0.0006943296412630186
7,2019-08-20 14:05:00-04:00,7,-467.5,652.5,150652.5,151225.0,572.5,0.0037857497106959827
8,2019-08-21 15:55:00-04:00,8,-105.0,547.5,150547.5,151225.0,677.5,0.0044800793519590015
9,2019-08-22 15:55:00-04:00,9,295.0,842.5,150842.5,151225.0,382.5,0.002529343693172425
10,2019-08-23 15:30:00-04:00,10,-455.0,387.5,150387.5,151225.0,837.5,0.0055381054719788395
11,2019-09-03 15:55:00-04:00,11,357.5,745.0,150745.0,151225.0,480.0,0.0031740783600595138
12,2019-09-04 15:55:00-04:00,12,182.5,927.5,150927.5,151225.0,297.5,0.0019672673169118865
13,2019-09-05 15:55:00-04:00,13,20.0,947.5,150947.5,151225.0,277.5,0.0018350140519094065
14,2019-09-06 15:55:00-04:00,14,-317.5,630.0,150630.0,151225.0,595.0,0.003934534633823773
15,2019-09-16 15:55:00-04:00,15,-5.0,625.0,150625.0,151225.0,600.0,0.003967597950074392
16,2019-09-17 15:55:00-04:00,16,395.0,1020.0,151020.0,151225.0,205.0,0.0013555959662754173
17,2019-09-18 14:10:00-04:00,17,-467.5,552.5,150552.5,151225.0,672.5,0.004447016035708381
18,2019-09-19 15:35:00-04:00,18,-480.0,72.5,150072.5,151225.0,1152.5,0.007621094395767895
19,2019-09-20 15:55:00-04:00,19,7.5,80.0,150080.0,151225.0,1145.0,0.007571499421391965
20,2019-10-07 14:50:00-04:00,20,-467.5,-387.5,149612.5,151225.0,1612.5,0.01066291949082493
21,2019-10-08 14:55:00-04:00,21,-455.0,-842.5,149157.5,151225.0,2067.5,0.013671681269631345
22,2019-10-09 15:55:00-04:00,22,245.0,-597.5,149402.5,151225.0,1822.5,0.012051578773350967
23,2019-10-10 14:05:00-04:00,23,-467.5,-1065.0,148935.0,151225.0,2290.0,0.01514299884278393
24,2019-10-11 15:50:00-04:00,24,-467.5,-1532.5,148467.5,151225.0,2757.5,0.018234418912216895
25,2019-10-28 15:55:00-04:00,25,-55.0,-1587.5,148412.5,151225.0,2812.5,0.018598115390973714
26,2019-10-29 15:55:00-04:00,26,-367.5,-1955.0,148045.0,151225.0,3180.0,0.02102826913539428
27,2019-10-30 15:20:00-04:00,27,676.25,-1278.75,148721.25,151225.0,2503.75,0.016556455612497932
28,2019-10-31 15:55:00-04:00,28,57.5,-1221.25,148778.75,151225.0,2446.25,0.016176227475615805
29,2019-11-01 15:55:00-04:00,29,45.0,-1176.25,148823.75,151225.0,2401.25,0.015878657629360225
30,2019-12-23 15:55:00-05:00,30,-155.0,-1331.25,148668.75,151225.0,2556.25,0.016903620433129443
31,2019-12-26 15:55:00-05:00,31,82.5,-1248.75,148751.25,151225.0,2473.75,0.016358075714994213
32,2019-12-27 15:55:00-05:00,32,-117.5,-1366.25,148633.75,151225.0,2591.25,0.01713506364688378
33,2020-01-21 15:55:00-05:00,33,-242.5,-1608.75,148391.25,151225.0,2833.75,0.01873863448503885
34,2020-01-22 15:20:00-05:00,34,-517.5,-2126.25,147873.75,151225.0,3351.25,0.022160687716978014
35,2020-01-23 15:55:00-05:00,35,570.0,-1556.25,148443.75,151225.0,2781.25,0.01839146966440734
36,2020-01-24 14:10:00-05:00,36,-517.5,-2073.75,147926.25,151225.0,3298.75,0.021813522896346502
37,2020-04-14 14:15:00-04:00,37,620.0,-1453.75,148546.25,151225.0,2678.75,0.01771367168126963
38,2020-04-15 14:35:00-04:00,38,620.0,-833.75,149166.25,151225.0,2058.75,0.013613820466192758
39,2020-04-16 14:00:00-04:00,39,-442.5,-1276.25,148723.75,151225.0,2501.25,0.016539923954372624
40,2020-04-17 14:30:00-04:00,40,-455.0,-1731.25,148268.75,151225.0,2956.25,0.019548685733179038
41,2020-04-20 14:15:00-04:00,41,-455.0,-2186.25,147813.75,151225.0,3411.25,0.022557447511985452
42,2020-04-21 13:55:00-04:00,42,-430.0,-2616.25,147383.75,151225.0,3841.25,0.025400892709538766
43,2020-04-22 15:50:00-04:00,43,620.0,-1996.25,148003.75,151225.0,3221.25,0.021301041494461895
