window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,-0.1793856255637293,{},-0.1793856255637293,-0.012866234086716166,0.07172388560278066,-6874.375,0.8708249166157749,11026.875,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
