campaign_id,variant_id,symbol,terminal_stage,stage_status,entry_combos,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_signals_per_year,min_latest_252_signals,density_gate_pass,source_config_path,campaign_test_summary_path
nq_vwap_deviation_orderflow_reversion,afternoon_signed_counterflow_1530,NQ,pre_pnl_density_screen,not_run_campaign_failed,9,9,175.76037234042553,85.48404255319149,248,True,campaigns/nq_vwap_deviation_orderflow_reversion/variants/afternoon_signed_counterflow_1530/config.yaml,backtest-campaigns/nq_vwap_deviation_orderflow_reversion/campaign_test_summary.json
nq_vwap_deviation_orderflow_reversion,midday_large20_counterflow_1400,NQ,pre_pnl_density_screen,not_run_campaign_failed,9,9,159.05212765957447,67.99867021276596,240,True,campaigns/nq_vwap_deviation_orderflow_reversion/variants/midday_large20_counterflow_1400/config.yaml,backtest-campaigns/nq_vwap_deviation_orderflow_reversion/campaign_test_summary.json
nq_vwap_deviation_orderflow_reversion,midday_signed_counterflow_1400,NQ,pre_pnl_density_screen,not_run_campaign_failed,9,9,169.34906914893617,62.17021276595744,248,True,campaigns/nq_vwap_deviation_orderflow_reversion/variants/midday_signed_counterflow_1400/config.yaml,backtest-campaigns/nq_vwap_deviation_orderflow_reversion/campaign_test_summary.json
nq_vwap_deviation_orderflow_reversion,morning_large10_counterflow_1200,NQ,pre_pnl_density_screen,failed,9,6,147.84853723404257,33.67553191489362,248,False,campaigns/nq_vwap_deviation_orderflow_reversion/variants/morning_large10_counterflow_1200/config.yaml,backtest-campaigns/nq_vwap_deviation_orderflow_reversion/campaign_test_summary.json
nq_vwap_deviation_orderflow_reversion,morning_signed_counterflow_1200,NQ,pre_pnl_density_screen,failed,9,6,142.7972074468085,29.78989361702128,235,False,campaigns/nq_vwap_deviation_orderflow_reversion/variants/morning_signed_counterflow_1200/config.yaml,backtest-campaigns/nq_vwap_deviation_orderflow_reversion/campaign_test_summary.json
