campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,monkey_passed,wfa_passed,wfa_early_exit,wfa_stitched_net_profit,wfa_stitched_profit_factor,wfa_stitched_mar,wfa_stitched_trades_per_year,source_config_path,report_path
es_realized_vol_of_vol_state,high_1d_vov_premium_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-105.0,0.9891696750902527,-0.03161827576549763,0.018433845067458095,81,66.01803756275956,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,,,,,,,,campaigns/es_realized_vol_of_vol_state/variants/high_1d_vov_premium_long_1000/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_1d_vov_premium_long_1000/ES/run1/campaign_test_summary.json
es_realized_vol_of_vol_state,high_1d_vov_premium_long_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-1065.0,0.8814031180400891,-0.2821764836021727,-0.03416165686547519,63,51.33503234052442,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,,,,,,,,campaigns/es_realized_vol_of_vol_state/rescue_attempts/parameter_space_rescue_1/high_1d_vov_premium_long_1000/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_1d_vov_premium_long_1000/ES/rescue1/campaign_test_summary.json
es_realized_vol_of_vol_state,high_1d_vov_stress_short_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-1330.0,0.8205733558178752,-0.4284336007729484,-0.05620675620675613,81,66.01404799499194,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,,,,,,,,campaigns/es_realized_vol_of_vol_state/variants/high_1d_vov_stress_short_1030/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_1d_vov_stress_short_1030/ES/run1/campaign_test_summary.json
es_realized_vol_of_vol_state,high_1d_vov_stress_short_1030,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-712.5,0.9078266494178525,-0.24926396599368103,-0.007665544332210968,90,73.02317975805184,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;max_consecutive_losses,,,,,,,,campaigns/es_realized_vol_of_vol_state/rescue_attempts/parameter_space_rescue_1/high_1d_vov_stress_short_1030/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_1d_vov_stress_short_1030/ES/rescue1/campaign_test_summary.json
es_realized_vol_of_vol_state,low_1d_vov_calm_long_1130,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-1280.0,0.6337625178826896,-0.7378884333047446,-0.16840277777777782,56,47.01963876924846,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate,,,,,,,,campaigns/es_realized_vol_of_vol_state/variants/low_1d_vov_calm_long_1130/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/low_1d_vov_calm_long_1130/ES/run1/campaign_test_summary.json
es_realized_vol_of_vol_state,low_1d_vov_calm_long_1130,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-898.75,0.7985994397759104,-0.3576849997377539,-0.10685111989459814,46,38.611255184652634,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades,,,,,,,,campaigns/es_realized_vol_of_vol_state/rescue_attempts/parameter_space_rescue_1/low_1d_vov_calm_long_1130/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/low_1d_vov_calm_long_1130/ES/rescue1/campaign_test_summary.json
es_realized_vol_of_vol_state,high_5d_vov_premium_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-120.0,0.9899728431167746,-0.02728011186386102,0.01062019426729156,119,97.42198286261295,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,,,,,,,,campaigns/es_realized_vol_of_vol_state/variants/high_5d_vov_premium_long_1200/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_5d_vov_premium_long_1200/ES/run1/campaign_test_summary.json
es_realized_vol_of_vol_state,high_5d_vov_premium_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.18518518518518517;summary.number_passing_benchmark=0,0.18518518518518517,0,5,27,0,2211.25,1.1600036179450073,0.5959887037052263,0.08838932273616441,134,109.69864975290868,0.36800452232899944,min_profit_factor;max_consecutive_losses,,,,,,,,campaigns/es_realized_vol_of_vol_state/rescue_attempts/parameter_space_rescue_1/high_5d_vov_premium_long_1200/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/high_5d_vov_premium_long_1200/ES/rescue1/campaign_test_summary.json
es_realized_vol_of_vol_state,two_sided_20d_vov_state_1330,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-3150.0,0.824292288383768,-0.6325748928942341,-0.06434491083722857,140,120.8577548357447,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,,,,,,,,campaigns/es_realized_vol_of_vol_state/variants/two_sided_20d_vov_state_1330/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/two_sided_20d_vov_state_1330/ES/run1/campaign_test_summary.json
es_realized_vol_of_vol_state,two_sided_20d_vov_state_1330,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0;summary.number_passing_benchmark=0,0.0,0,0,27,0,-1555.0,0.8862680563174254,-0.497750886124531,-0.03253547665312368,111,96.73749181862618,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_positive_month_rate,,,,,,,,campaigns/es_realized_vol_of_vol_state/rescue_attempts/parameter_space_rescue_1/two_sided_20d_vov_state_1330/config.yaml,backtest-campaigns/es_realized_vol_of_vol_state/two_sided_20d_vov_state_1330/ES/rescue1/campaign_test_summary.json
