campaign_id,variant_id,terminal_stage,decision,entry_combos,combos_passing_all_windows,min_full_signals_per_year,min_limited_core_signals_per_year,min_latest252_signals_per_year
nq_chartfanatics_daily_bollinger_environment,late_morning_consolidation_prior_edge_fade,pre_pnl_density_screen,FAIL,9,0,28.947285601888275,25.132075471698112,28.0
nq_chartfanatics_daily_bollinger_environment,morning_expansion_long_or15_breakout,pre_pnl_density_screen,FAIL,9,0,0.0,0.0,0.0
nq_chartfanatics_daily_bollinger_environment,morning_expansion_short_or15_breakdown,pre_pnl_density_screen,FAIL,9,0,0.7269866247049567,2.0377358490566038,0.0
nq_chartfanatics_daily_bollinger_environment,morning_lower_band_mean_reversion_long,pre_pnl_density_screen,FAIL,9,0,2.5114083398898503,3.3962264150943393,1.0
nq_chartfanatics_daily_bollinger_environment,morning_upper_band_mean_reversion_short,pre_pnl_density_screen,FAIL,9,0,0.13217938630999213,0.0,0.0
