campaign_id,variant_id,terminal_stage,decision,total_combos,profitable_combos,profitable_rate,benchmark_pass_combos,apex_violations,top_net_profit,top_profit_factor,top_expectancy_r,top_total_trades,top_trades_per_year,top_win_rate,top_max_drawdown_pct,top_mar,top_failure_reason,top_min_overnight_return_ticks,top_min_opening_reversal_ticks,top_min_penultimate_return_ticks,top_stop_pct,top_target_r_multiple,core_grid_results_csv,core_grid_summary_json,stage_result_json,variant_summary_json,config_path,report_path
nq_overnight_return_late_day_momentum,two_sided_overnight_sign_continuation_1530,limited_core_grid_test,FAIL,18,0,0.0,0,0,-3135.0,0.7942913385826772,-0.0221834321120015,333,216.04529502827856,0.4504504504504504,0.0247837658017298,-0.5491433571403557,min_total_net_profit;max_consecutive_losses,8,,,0.004,1.0,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_return_late_day_momentum/variants/two_sided_overnight_sign_continuation_1530/config.yaml,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/variant_test_summary.json
nq_overnight_return_late_day_momentum,positive_overnight_long_1530,limited_core_grid_test,FAIL,18,0,0.0,0,0,-2080.0,0.7296946068875894,-0.0325966743087938,178,116.10236059352772,0.4044943820224719,0.0150899400399733,-0.6008388292464697,min_total_net_profit;max_consecutive_losses,8,,,0.004,1.0,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_return_late_day_momentum/variants/positive_overnight_long_1530/config.yaml,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/variant_test_summary.json
nq_overnight_return_late_day_momentum,negative_overnight_short_1530,limited_core_grid_test,FAIL,18,0,0.0,0,0,-535.0,0.9335403726708076,0.0094285375399855,173,112.23974786754412,0.5202312138728323,0.013996426444312,-0.1654315359630416,min_total_net_profit,0,,,0.004,1.0,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_return_late_day_momentum/variants/negative_overnight_short_1530/config.yaml,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/variant_test_summary.json
nq_overnight_return_late_day_momentum,opening_reversal_confirmed_1530,limited_core_grid_test,FAIL,54,0,0.0,0,0,-1490.0,0.762170790103751,-0.0343986525765039,121,79.77831959635212,0.4545454545454545,0.0125108138683702,-0.5243803991443395,min_total_net_profit,12,8.0,,0.004,1.5,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_return_late_day_momentum/variants/opening_reversal_confirmed_1530/config.yaml,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/variant_test_summary.json
nq_overnight_return_late_day_momentum,penultimate_alignment_1530,limited_core_grid_test,FAIL,54,0,0.0,0,0,-1205.0,0.7585170340681363,-0.0384257041022658,103,67.06306596270139,0.4271844660194174,0.0122089155023286,-0.4290177788001341,min_total_net_profit,12,,8.0,0.004,1.0,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/limited_core_grid_test/core_grid_summary.json,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/variant_test_summary.json,campaigns/nq_overnight_return_late_day_momentum/variants/penultimate_alignment_1530/config.yaml,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/variant_test_summary.json
