campaign_id,variant_id,stage,scope,trade_log_csv,exists
nq_overnight_return_late_day_momentum,two_sided_overnight_sign_continuation_1530,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_overnight_return_late_day_momentum/two_sided_overnight_sign_continuation_1530/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,True
nq_overnight_return_late_day_momentum,positive_overnight_long_1530,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_overnight_return_late_day_momentum/positive_overnight_long_1530/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,True
nq_overnight_return_late_day_momentum,negative_overnight_short_1530,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_overnight_return_late_day_momentum/negative_overnight_short_1530/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,True
nq_overnight_return_late_day_momentum,opening_reversal_confirmed_1530,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,True
nq_overnight_return_late_day_momentum,penultimate_alignment_1530,limited_core_grid_test,fixed_config_core_cross_check,backtest-campaigns/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,True
