wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_impulse_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,24,8,0.06,0.0035,2.0,699,699,699,0,0,0,0,0,0,0,699,175.32083605548905,5960.0,1.0693386074108546,0.05860793289612811,4430.0,0.02776820133513022,0.009820798161074062,0.3536706624440069,0.44778254649499283,0,0,True,-340.0,0.10906040268456375,9,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,27,8,0.06,0.005,2.0,699,699,699,0,0,0,0,0,0,0,699,175.32083605548905,6610.0,1.070188478895673,0.03987614575819517,5915.0,0.03697021388269256,0.010874757591503581,0.2941491662993746,0.48068669527896996,0,0,True,-480.0,0.14069591527987896,9,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,54,12,0.06,0.005,2.0,639,639,639,0,0,0,0,0,0,0,639,160.2718372524428,5365.0,1.0610908676838988,0.03741835575796814,5090.0,0.03184832937054186,0.008853131015704507,0.2779778779822975,0.4788732394366197,0,0,True,-480.0,0.1733457595526561,9,False,min_profit_factor;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,15,8,0.03,0.0035,2.0,711,711,711,0,0,0,0,0,0,0,711,178.3306358160983,4405.0,1.0499404795646505,0.0498045545168949,4230.0,0.027677811947915985,0.007285982943960212,0.2632427360107421,0.4472573839662447,0,0,True,-340.0,0.14755959137343927,9,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,23,8,0.06,0.0035,1.5,699,699,699,0,0,0,0,0,0,0,699,175.33128742193705,5562.5,1.0672164823877712,0.051657492049364435,5997.5,0.037364691223424965,0.009175188244237242,0.2455577162239484,0.47067238912732473,0,0,True,-340.0,0.08719101123595506,9,False,min_profit_factor;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,51,12,0.06,0.0035,2.0,639,639,639,0,0,0,0,0,0,0,639,160.2718372524428,4545.0,1.0568764860468027,0.0547927632482847,4970.0,0.031324845581747134,0.007514979194148452,0.239904748278389,0.4428794992175274,0,0,True,-340.0,0.14301430143014301,10,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,26,8,0.06,0.005,1.5,699,699,699,0,0,0,0,0,0,0,699,175.32083605548905,5172.5,1.0549710399064776,0.03626024049392471,5887.5,0.036649133181860624,0.008539467855238847,0.23300599806451713,0.48354792560801146,0,0,True,-480.0,0.13436442725954567,9,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,14,8,0.03,0.0035,1.5,711,711,711,0,0,0,0,0,0,0,711,178.34126660514625,4855.0,1.0572591107441915,0.04800724394417728,5507.5,0.034498418365749,0.00802196989062498,0.2325315266797685,0.4711673699015471,0,0,True,-340.0,0.09989701338825953,9,False,min_profit_factor;min_mar;max_consecutive_losses
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,6,8,0.0,0.0035,2.0,726,726,726,0,0,0,0,0,0,0,726,182.09288551685987,3750.0,1.0415627597672485,0.04444911503600198,4395.0,0.02788351732013704,0.00621253653874998,0.22280318753987982,0.44490358126721763,0,0,True,-340.0,0.17333333333333334,9,False,min_profit_factor;min_mar;max_consecutive_losses;min_positive_month_rate
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,79,16,0.06,0.005,1.0,574,574,574,0,0,0,0,0,0,0,574,143.977337596841,4815.0,1.0647743324140715,0.041103090533730784,6040.0,0.03799100544076485,0.00795665246972832,0.209435164387377,0.5278745644599303,0,0,True,-480.0,0.09553478712357218,8,False,min_profit_factor;min_mar
