wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_impulse_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,80,16,0.06,0.005,1.5,714,714,714,0,0,0,0,0,0,0,714,178.8413034419535,32265.0,1.1411540817219354,0.0578524436559418,10230.0,0.05934563174382179,0.05001003851465646,0.8426911475226276,0.47058823529411764,0,0,True,-1265.0,0.058267472493413915,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,14,8,0.03,0.0035,1.5,759,759,759,0,0,0,0,0,0,0,759,190.11688843593137,26595.0,1.1356610895735564,0.06555774865577721,8135.0,0.04954097711736675,0.04173211191704107,0.8423756321594986,0.461133069828722,0,0,True,-910.0,0.04982139499905997,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,8,8,0.0,0.005,1.5,771,771,771,0,0,0,0,0,0,0,771,193.11855035538676,32022.5,1.1319862336163549,0.05082912071613787,10230.0,0.05936715655693705,0.04965994167737553,0.8364884652972784,0.4773022049286641,0,0,True,-1285.0,0.05870872043094699,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,15,8,0.03,0.0035,2.0,759,759,759,0,0,0,0,0,0,0,759,190.11688843593137,30730.0,1.1474638898219685,0.07753654331387516,10120.0,0.05845487364620939,0.04778908977692353,0.8175381588567081,0.4321475625823452,0,0,True,-910.0,0.05694760820045558,11,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,13,8,0.03,0.0035,1.0,759,759,759,0,0,0,0,0,0,0,759,190.11688843593137,23480.0,1.138455641713595,0.0520327513454859,7140.0,0.04549654315480932,0.037098648345672336,0.815416859681805,0.5296442687747036,0,0,True,-910.0,0.03747870528109029,8,False,min_profit_factor
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,6,8,0.0,0.0035,2.0,771,771,771,0,0,0,0,0,0,0,771,193.1226890436141,30605.0,1.1453504939209727,0.07430425577723923,10120.0,0.05909834150899323,0.04760751933223917,0.8055643883846477,0.4357976653696498,0,0,True,-910.0,0.05718019931383761,11,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,62,16,0.0,0.005,1.5,739,739,739,0,0,0,0,0,0,0,739,185.10325384258212,30855.0,1.1300992979571185,0.052788127763524824,10230.0,0.05964492901495496,0.04796951382246917,0.8042513356071163,0.4749661705006766,0,0,True,-1285.0,0.06093015718684168,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,78,16,0.06,0.0035,2.0,714,714,714,0,0,0,0,0,0,0,714,178.8451361571212,30465.0,1.15314432212336,0.08037582004205293,10085.0,0.059225980737608645,0.04740404857690139,0.8003928003643797,0.43137254901960786,0,0,True,-910.0,0.05744296733957,11,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,26,8,0.06,0.005,1.5,746,746,746,0,0,0,0,0,0,0,746,186.85659995475814,30812.5,1.1309999574848009,0.05049306721788196,10230.0,0.059978013924514476,0.04790782380060099,0.798756421993158,0.4691689008042895,0,0,True,-1265.0,0.06101419878296146,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,5,8,0.0,0.0035,1.5,771,771,771,0,0,0,0,0,0,0,771,193.1226890436141,26145.0,1.1319055547146966,0.06239981422018725,8550.0,0.05306933151263112,0.04106655647751878,0.7738284110050351,0.46433203631647213,0,0,True,-910.0,0.05067890610059285,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,69,16,0.03,0.0035,2.0,728,728,728,0,0,0,0,0,0,0,728,182.35190353275104,29285.0,1.143835952848723,0.07913649304231724,10160.0,0.05904059040590406,0.04568436256185082,0.7737788908913483,0.42994505494505497,0,0,True,-910.0,0.05975755506231859,11,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,17,8,0.03,0.005,1.5,759,759,759,0,0,0,0,0,0,0,759,190.112814163085,29282.5,1.1217567567567568,0.048435294060329225,10230.0,0.05966928169383767,0.04567970918563646,0.765548166308059,0.47035573122529645,0,0,True,-1285.0,0.0642021685306924,10,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,24,8,0.06,0.0035,2.0,746,746,746,0,0,0,0,0,0,0,746,186.8606044442751,30215.0,1.1479604328877135,0.07373803372179688,10485.0,0.06165289742157411,0.047040413488216526,0.7629878798162655,0.4316353887399464,0,0,True,-910.0,0.057918252523581,11,False,min_profit_factor;max_consecutive_losses
7,2017-01-03,2021-01-03,2021-01-03,2022-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,71,16,0.03,0.005,1.5,728,728,728,0,0,0,0,0,0,0,728,182.3479956663055,29015.0,1.1238237490664675,0.05212319948313887,10230.0,0.05963536732879607,0.04528869080905085,0.7594267099815841,0.4697802197802198,0,0,True,-1285.0,0.06479407203170774,10,False,min_profit_factor;max_consecutive_losses
