wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_impulse_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,80,16,0.06,0.005,1.5,666,666,666,0,0,0,0,0,0,0,666,166.70800465444995,25685.0,1.1679306963059823,0.08076172468306746,6720.0,0.03783799266727773,0.0403567628370749,1.0665672249568197,0.487987987987988,0,0,True,-885.0,0.046330543118551684,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,8,8,0.0,0.005,1.5,745,745,745,0,0,0,0,0,0,0,745,186.47424701733678,23882.5,1.142187360462001,0.06712697440204836,6155.0,0.03742323828053749,0.03767288346383446,1.0066708599994887,0.49261744966442955,0,0,True,-895.0,0.04982727938867371,7,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,17,8,0.03,0.005,1.5,726,726,726,0,0,0,0,0,0,0,726,181.71852796588792,23062.5,1.1402231409983583,0.06723774027251522,6270.0,0.03673550134676548,0.036445867580695346,0.9921156985626484,0.48622589531680444,0,0,True,-895.0,0.051598915989159895,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,53,12,0.06,0.005,1.5,692,692,692,0,0,0,0,0,0,0,692,173.2161249562753,23515.0,1.148791445203746,0.07453734136189893,6600.0,0.03803815342055213,0.03712521768270327,0.97599947274634,0.4884393063583815,0,0,True,-895.0,0.05060599617265575,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,26,8,0.06,0.005,1.5,715,715,715,0,0,0,0,0,0,0,715,178.97330830019774,23160.0,1.1435922871845743,0.06902293670076175,6450.0,0.03804243648535071,0.03659367507861888,0.9619172287429667,0.4853146853146853,0,0,True,-895.0,0.051381692573402415,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,71,16,0.03,0.005,1.5,677,677,677,0,0,0,0,0,0,0,677,169.45377883320404,24267.5,1.1553766366808593,0.07563414943386634,7075.0,0.04027380494955101,0.03824748631382513,0.9496864366735611,0.4874446085672083,0,0,True,-885.0,0.04903677758318739,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,62,16,0.0,0.005,1.5,693,693,693,0,0,0,0,0,0,0,693,173.4585948765294,23222.5,1.1444050617168797,0.07062825099605922,6975.0,0.04042716589628041,0.036685627051173064,0.9074498851908984,0.4906204906204906,0,0,True,-885.0,0.05124340617935192,7,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,15,8,0.03,0.0035,2.0,726,726,726,0,0,0,0,0,0,0,726,181.71852796588792,25450.0,1.1707366161277337,0.09417454003133578,7810.0,0.04521245802940836,0.0400064080998801,0.8848536408672584,0.45179063360881544,0,0,True,-630.0,0.04636542239685658,8,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,35,12,0.0,0.005,1.5,720,720,720,0,0,0,0,0,0,0,720,180.2167219496409,22285.0,1.1348644396030017,0.06791345753675936,7030.0,0.04086734100685967,0.035278414824517546,0.8632422358625189,0.4930555555555556,0,0,True,-895.0,0.05339914740857079,7,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,44,12,0.03,0.005,1.5,702,702,702,0,0,0,0,0,0,0,702,175.7113039008999,22110.0,1.1372013651877133,0.06983320321991797,7162.5,0.04117029990372042,0.03501509972914829,0.8504941623217104,0.4886039886039886,0,0,True,-895.0,0.053821800090456805,6,False,min_profit_factor
6,2016-01-03,2020-01-03,2020-01-03,2021-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,11,False,24,8,0.06,0.0035,2.0,715,715,715,0,0,0,0,0,0,0,715,178.97330830019774,21955.0,1.148650936050645,0.0858639046179378,7275.0,0.04295583372697213,0.034783309697758114,0.8097458873418989,0.4489510489510489,0,0,True,-630.0,0.05374629924846276,8,False,min_profit_factor
