wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_impulse_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,7,8,0.0,0.005,1.0,797,797,797,0,0,0,0,0,0,0,797,199.76511795807787,82845.0,1.2952318163999856,0.08684702210005522,9275.0,0.04799110030269319,0.11652215715411396,2.4279951161606292,0.5432873274780426,0,0,True,-1685.0,0.01979600458687911,9,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,8,8,0.0,0.005,1.5,797,797,797,0,0,0,0,0,0,0,797,199.76511795807787,99472.5,1.3205274859831153,0.10859711062797715,10230.0,0.05876861652472389,0.1359929801927875,2.31404086457566,0.5018820577164367,0,0,True,-1685.0,0.024554525120008042,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,16,8,0.03,0.005,1.0,789,789,789,0,0,0,0,0,0,0,789,197.75994738886254,81690.0,1.2933266306396882,0.08814249451551354,9275.0,0.04996829422954978,0.11513139619390489,2.304088982205432,0.5424588086185045,0,0,True,-1685.0,0.020075896682580488,9,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,25,8,0.06,0.005,1.0,779,779,779,0,0,0,0,0,0,0,779,195.25348417734338,75460.0,1.2726156069364163,0.08336901392861963,9275.0,0.0481118373275236,0.10753878991146748,2.235183603140992,0.5391527599486521,0,0,True,-1685.0,0.021733368672144183,9,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,17,8,0.03,0.005,1.5,789,789,789,0,0,0,0,0,0,0,789,197.75994738886254,93457.5,1.3022411590640817,0.1030631437325338,10230.0,0.05919453766925124,0.12906492676565628,2.180351969075339,0.49809885931558934,0,0,True,-1685.0,0.02613487414065217,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,62,16,0.0,0.005,1.5,783,783,783,0,0,0,0,0,0,0,783,196.25606946195103,94000.0,1.3038580271855957,0.10226872049003309,10230.0,0.0600281657082502,0.12969500512499121,2.1605691860607044,0.4955300127713921,0,0,True,-1685.0,0.025984042553191488,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,35,12,0.0,0.005,1.5,789,789,789,0,0,0,0,0,0,0,789,197.75994738886254,92237.5,1.2957704702505972,0.09828674863601759,10230.0,0.0607527280825477,0.12764412345862564,2.101043483762397,0.4955640050697085,0,0,True,-1685.0,0.026480552920449926,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,9,8,0.0,0.005,2.0,797,797,797,0,0,0,0,0,0,0,797,199.76511795807787,88580.0,1.2682941604070754,0.09443152182711756,10315.0,0.059286788779754004,0.1233522387495809,2.0806024628492743,0.47176913425345046,0,0,True,-1685.0,0.03635132083991872,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,26,8,0.06,0.005,1.5,779,779,779,0,0,0,0,0,0,0,779,195.25348417734338,87417.5,1.2851143980039466,0.09960549070255438,10230.0,0.059413703483222745,0.12197778345997823,2.0530244086605767,0.4942233632862644,0,0,True,-1685.0,0.027940629736608803,10,False,max_consecutive_losses
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,71,16,0.03,0.005,1.5,774,774,774,0,0,0,0,0,0,0,774,194.0002525715838,88405.0,1.2874678893116118,0.09776929106674465,10230.0,0.06021100336957961,0.12314565284070755,2.045235022655749,0.49224806201550386,0,0,True,-1685.0,0.02762852779820146,10,False,max_consecutive_losses
