wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_impulse_ticks,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,53,12,0.06,0.005,1.5,625,625,625,0,0,0,0,0,0,0,625,156.35255843155159,10090.0,1.1410498357447403,0.0790105862148562,3065.0,0.019368700432873077,0.016419236479403798,0.847720090271861,0.4896,0,0,True,-440.0,0.062190287413280476,12,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,54,12,0.06,0.005,2.0,625,625,625,0,0,0,0,0,0,0,625,156.33136685618086,10400.0,1.144064274830309,0.08133289318046238,3575.0,0.022523232005040163,0.016908942306945063,0.7507333895580014,0.4816,0,0,True,-440.0,0.08076923076923077,12,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,42,12,0.03,0.0035,2.0,641,641,641,0,0,0,0,0,0,0,641,160.3551839273993,7920.0,1.1168400088515158,0.09271936649455711,3350.0,0.02084889220811551,0.012954961278142552,0.6213740830364016,0.44617784711388453,0,0,True,-315.0,0.07449494949494949,12,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,51,12,0.06,0.0035,2.0,625,625,625,0,0,0,0,0,0,0,625,156.35255843155159,9075.0,1.1388251491509866,0.10630817089013082,4015.0,0.02470769230769231,0.014803261517156052,0.5991357401090557,0.448,0,0,True,-315.0,0.06501377410468319,12,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,26,8,0.06,0.005,1.5,691,691,691,0,0,0,0,0,0,0,691,172.86338860192345,10630.0,1.1368787020345095,0.07266624219316892,4640.0,0.02942808669869508,0.017275838141733724,0.5870527132332997,0.487698986975398,0,0,True,-440.0,0.0590310442144873,14,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,24,8,0.06,0.0035,2.0,691,691,691,0,0,0,0,0,0,0,691,172.86338860192345,9245.0,1.1295180722891567,0.09500775925150855,4220.0,0.02688326166587036,0.015074455397260378,0.5607375914656274,0.447178002894356,0,0,True,-315.0,0.0638182801514332,14,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,44,12,0.03,0.005,1.5,641,641,641,0,0,0,0,0,0,0,641,160.3551839273993,8170.0,1.1092976588628762,0.064785971069728,3770.0,0.0240108271634424,0.013355883732788065,0.5562442160727815,0.48673946957878317,0,0,True,-440.0,0.07680538555691555,12,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,8,8,0.0,0.005,1.5,718,718,718,0,0,0,0,0,0,0,718,179.61781912616647,8967.5,1.1097143206704594,0.061218993272079164,4175.0,0.02674310604362169,0.014631659090519333,0.5471189123153115,0.4860724233983287,0,0,True,-440.0,0.06997490939503763,14,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,17,8,0.03,0.005,1.5,703,703,703,0,0,0,0,0,0,0,703,175.86535772380924,9600.0,1.120022504219541,0.06557749512927802,4505.0,0.02869106946677918,0.01564007279703783,0.5451198957622392,0.4879089615931721,0,0,True,-440.0,0.06536458333333334,14,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,5499e83d5e81934ebf55a1771db8258104e6398004050b11fb182f26f7c1c957,79a817cca75130793cf9356a3e230392b37416c5f9173bc67de43fa11c3d98f6,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,6,8,0.0,0.0035,2.0,718,718,718,0,0,0,0,0,0,0,718,179.61781912616647,7840.0,1.1046938639246846,0.08089492935746748,3760.0,0.0241808418277115,0.012826565582819027,0.5304433019416076,0.4456824512534819,0,0,True,-315.0,0.07525510204081633,14,False,min_profit_factor;max_consecutive_losses
