campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path,failure_reason
es_orderflow_absorption_exhaustion_reversal,early_5m_absorption_fade_1000,run1,False,True,limited_core_grid_test,failed,0.6666666666666666,,,,,,0,0.20439844760672704,1932.5,9.494505494505495,9.136940548090656,0.47012810559006213,16,13.528343198500453,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/early_5m_absorption_fade_1000/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/early_5m_absorption_fade_1000/ES/run1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,early_5m_absorption_fade_1000,rescue1,False,True,limited_core_grid_test,failed,0.3950617283950617,,,,,,0,0.12397820163487738,917.5,5.6455696202531644,4.083607240763943,0.41130298273155425,14,11.14148369730505,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/parameter_space_rescue_1/early_5m_absorption_fade_1000/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/early_5m_absorption_fade_1000/ES/rescue1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,late_morning_15m_absorption_fade_1130,run1,False,True,limited_monkey_test,failed,0.9382716049382716,0.25,-190.0,0.99,152.8723109322982,True,0,0.26308724832214764,931.25,13.844827586206897,10.290371718454416,0.5951831501831502,10,7.99276645214233,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/late_morning_15m_absorption_fade_1130/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/late_morning_15m_absorption_fade_1130/ES/run1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,late_morning_15m_absorption_fade_1130,rescue1,False,True,limited_core_grid_test,failed,0.6296296296296297,,,,,,0,0.20388349514563106,772.5,4.0594059405940595,2.9522290721744624,0.3910538179768949,13,10.390706919661175,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/parameter_space_rescue_1/late_morning_15m_absorption_fade_1130/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/late_morning_15m_absorption_fade_1130/ES/rescue1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,midday_30m_absorption_fade_1230,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-98.75,0.6594827586206896,-0.281661831749981,-0.13194444444444445,6,4.9585576978977945,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/midday_30m_absorption_fade_1230/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/midday_30m_absorption_fade_1230/ES/run1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,midday_30m_absorption_fade_1230,rescue1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-192.5,0.5217391304347826,-0.6339265030064685,-0.17567155067155063,6,5.676848354020507,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/parameter_space_rescue_1/midday_30m_absorption_fade_1230/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/midday_30m_absorption_fade_1230/ES/rescue1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,afternoon_60m_absorption_fade_1400,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-2.5,0.9814814814814815,-0.020889246051556492,0.0462962962962963,3,3.381074826433531,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/afternoon_60m_absorption_fade_1400/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/afternoon_60m_absorption_fade_1400/ES/run1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate
es_orderflow_absorption_exhaustion_reversal,afternoon_60m_absorption_fade_1400,rescue1,False,True,limited_core_grid_test,failed,0.012345679012345678,,,,,,0,2.1666666666666665,15.0,1.8571428571428572,4.471699103198628,0.13194444444444445,2,10.429506246281974,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/parameter_space_rescue_1/afternoon_60m_absorption_fade_1400/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/afternoon_60m_absorption_fade_1400/ES/rescue1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration
es_orderflow_absorption_exhaustion_reversal,late_30m_absorption_fade_1500,run1,False,True,limited_core_grid_test,failed,0.0,,,,,,0,0.0,-60.0,0.48936170212765956,-1.1959792277746761,-0.25,2,4.683713951137846,campaigns/es_orderflow_absorption_exhaustion_reversal/variants/late_30m_absorption_fade_1500/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/late_30m_absorption_fade_1500/ES/run1/campaign_test_summary.json,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_trades_per_year;preferred_min_total_trades
es_orderflow_absorption_exhaustion_reversal,late_30m_absorption_fade_1500,rescue1,False,True,limited_core_grid_test,failed,0.25925925925925924,,,,,,0,0.7021276595744681,117.5,3.473684210526316,2.683836222850508,0.35416666666666663,4,4.334909596662031,campaigns/es_orderflow_absorption_exhaustion_reversal/rescue_attempts/parameter_space_rescue_1/late_30m_absorption_fade_1500/config.yaml,backtest-campaigns/es_orderflow_absorption_exhaustion_reversal/late_30m_absorption_fade_1500/ES/rescue1/campaign_test_summary.json,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration
