point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-06 10:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-06 10:40:00-05:00,1,-430.0,-430.0,149570.0,150000.0,430.0,0.0028666666666666667
2,2015-01-07 10:40:00-05:00,2,-430.0,-860.0,149140.0,150000.0,860.0,0.005733333333333333
3,2015-01-08 15:55:00-05:00,3,495.0,-365.0,149635.0,150000.0,365.0,0.0024333333333333334
4,2015-01-13 11:40:00-05:00,4,-430.0,-795.0,149205.0,150000.0,795.0,0.0053
5,2015-02-05 15:55:00-05:00,5,395.0,-400.0,149600.0,150000.0,400.0,0.0026666666666666666
6,2015-02-24 15:55:00-05:00,6,70.0,-330.0,149670.0,150000.0,330.0,0.0022
7,2015-03-02 15:55:00-05:00,7,145.0,-185.0,149815.0,150000.0,185.0,0.0012333333333333332
8,2015-03-05 12:55:00-05:00,8,-442.5,-627.5,149372.5,150000.0,627.5,0.004183333333333333
9,2015-03-09 15:55:00-04:00,9,245.0,-382.5,149617.5,150000.0,382.5,0.00255
10,2015-03-12 15:55:00-04:00,10,445.0,62.5,150062.5,150062.5,0.0,0.0
11,2015-03-16 15:55:00-04:00,11,395.0,457.5,150457.5,150457.5,0.0,0.0
12,2015-03-30 15:55:00-04:00,12,182.5,640.0,150640.0,150640.0,0.0,0.0
13,2015-04-15 15:55:00-04:00,13,7.5,647.5,150647.5,150647.5,0.0,0.0
14,2015-04-20 15:55:00-04:00,14,20.0,667.5,150667.5,150667.5,0.0,0.0
15,2015-05-01 15:55:00-04:00,15,357.5,1025.0,151025.0,151025.0,0.0,0.0
16,2015-05-04 15:55:00-04:00,16,-317.5,707.5,150707.5,151025.0,317.5,0.002102300943552392
17,2015-05-08 15:55:00-04:00,17,195.0,902.5,150902.5,151025.0,122.5,0.0008111239860950173
18,2015-05-14 15:55:00-04:00,18,307.5,1210.0,151210.0,151210.0,0.0,0.0
19,2015-05-27 15:55:00-04:00,19,457.5,1667.5,151667.5,151667.5,0.0,0.0
20,2015-06-10 15:55:00-04:00,20,582.5,2250.0,152250.0,152250.0,0.0,0.0
21,2015-06-22 15:55:00-04:00,21,-167.5,2082.5,152082.5,152250.0,167.5,0.0011001642036124796
22,2015-06-26 12:55:00-04:00,22,-442.5,1640.0,151640.0,152250.0,610.0,0.004006568144499179
23,2015-07-01 10:50:00-04:00,23,-442.5,1197.5,151197.5,152250.0,1052.5,0.006912972085385879
24,2015-09-03 12:30:00-04:00,24,-417.5,780.0,150780.0,152250.0,1470.0,0.009655172413793104
25,2015-09-23 11:30:00-04:00,25,-405.0,375.0,150375.0,152250.0,1875.0,0.012315270935960592
26,2015-09-29 12:10:00-04:00,26,-405.0,-30.0,149970.0,152250.0,2280.0,0.01497536945812808
27,2015-09-30 11:40:00-04:00,27,-405.0,-435.0,149565.0,152250.0,2685.0,0.017635467980295565
28,2015-10-05 15:55:00-04:00,28,570.0,135.0,150135.0,152250.0,2115.0,0.013891625615763547
29,2015-10-07 10:45:00-04:00,29,-417.5,-282.5,149717.5,152250.0,2532.5,0.01663382594417077
30,2015-10-09 12:30:00-04:00,30,-430.0,-712.5,149287.5,152250.0,2962.5,0.019458128078817735
31,2015-10-15 14:35:00-04:00,31,782.5,70.0,150070.0,152250.0,2180.0,0.014318555008210181
32,2015-10-23 10:50:00-04:00,32,-442.5,-372.5,149627.5,152250.0,2622.5,0.01722495894909688
33,2015-10-28 14:10:00-04:00,33,-442.5,-815.0,149185.0,152250.0,3065.0,0.02013136288998358
34,2015-11-18 15:15:00-05:00,34,807.5,-7.5,149992.5,152250.0,2257.5,0.014827586206896552
35,2015-11-20 14:55:00-05:00,35,-442.5,-450.0,149550.0,152250.0,2700.0,0.017733990147783252
36,2015-11-23 14:05:00-05:00,36,-442.5,-892.5,149107.5,152250.0,3142.5,0.02064039408866995
37,2015-11-25 15:55:00-05:00,37,-155.0,-1047.5,148952.5,152250.0,3297.5,0.021658456486042692
38,2015-12-04 12:55:00-05:00,38,832.5,-215.0,149785.0,152250.0,2465.0,0.01619047619047619
39,2015-12-15 11:40:00-05:00,39,-430.0,-645.0,149355.0,152250.0,2895.0,0.019014778325123154
40,2015-12-21 11:20:00-05:00,40,-430.0,-1075.0,148925.0,152250.0,3325.0,0.021839080459770115
41,2015-12-23 15:55:00-05:00,41,595.0,-480.0,149520.0,152250.0,2730.0,0.01793103448275862
42,2015-12-29 15:55:00-05:00,42,182.5,-297.5,149702.5,152250.0,2547.5,0.016732348111658458
