window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.20606438283477177,"{'entry.params.min_sector_count': 5, 'entry.params.min_orderflow_imbalance': 0.01, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",0.20606438283477177,0.003226666677559109,0.015658536585365854,1935.0,1.074423076923077,2407.5,-0.09285370075346508,-0.0020278394417423407,0.021839080459770115,-297.5,0.9644457723334329,3325.0,42,False,,
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.0,{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,no_in_sample_rows_after_selection_filter
