wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_sector_count,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,52,6,0.03,0.0055,1.0,136,136,136,0,0,0,0,0,0,0,136,34.3983745897402,3207.5,1.1985760718155085,0.0726819233418633,2187.5,0.014269406392694063,0.005365800321905478,0.37603528655913593,0.5367647058823529,0,0,True,-542.5,0.16601714731098988,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,16,5,0.02,0.0055,1.0,179,179,179,0,0,0,0,0,0,0,179,44.98875362872877,3167.5,1.1420244367223404,0.06387788295502918,2342.5,0.015191063698707867,0.005265888790144446,0.3466438489486655,0.5363128491620112,0,0,True,-592.5,0.1681136543014996,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,54,6,0.03,0.0055,2.0,136,136,136,0,0,0,0,0,0,0,136,34.396306982111945,3970.0,1.233701250919794,0.08788277960128978,3047.5,0.01979603105005034,0.006628615193896348,0.3348456656355614,0.5220588235294118,0,0,True,-542.5,0.27267002518891686,5,False,min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,69,7,0.02,0.004,2.0,106,106,106,0,0,0,0,0,0,0,106,27.06980876937008,3257.5,1.2628606011700625,0.12979168622373993,2612.5,0.017042859938678323,0.0055016230289393064,0.3228110216674091,0.4716981132075472,0,0,True,-405.0,0.21719109746738297,6,False,min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,34,6,0.01,0.0055,1.0,178,178,178,0,0,0,0,0,0,0,178,44.737419809573865,3210.0,1.1468099702721244,0.05955517690808763,2527.5,0.016563723643036193,0.005335987347261373,0.3221490204894089,0.5337078651685393,0,0,True,-580.0,0.1658878504672897,7,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,53,6,0.03,0.0055,1.5,136,136,136,0,0,0,0,0,0,0,136,34.396306982111945,3763.75,1.2215599705665932,0.08419186110130009,3047.5,0.019806484633320066,0.006287408569706443,0.31744192299168816,0.5220588235294118,0,0,True,-542.5,0.21454666223845897,5,False,min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,15,5,0.02,0.004,2.0,179,179,179,0,0,0,0,0,0,0,179,44.98875362872877,3192.5,1.1413548815585566,0.09222527792480928,2695.0,0.017396356125034294,0.005307124998795709,0.30507107124338934,0.4860335195530726,0,0,True,-430.0,0.23727486296006264,6,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,77,7,0.03,0.004,1.5,94,94,94,0,0,0,0,0,0,0,94,24.005302116233846,2811.25,1.2678018575851393,0.1286900360946184,2430.0,0.015859418977459065,0.004753126231889171,0.2997036801061106,0.5,0,0,True,-405.0,0.2072032014228546,8,False,min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,62,7,0.01,0.0055,1.5,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,3046.25,1.2121344011142061,0.07047926515993065,2826.25,0.018651729884014454,0.005147495182427297,0.2759795050881034,0.4918032786885246,0,0,True,-542.5,0.24045958145260565,7,False,min_mar;min_trades_per_year;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,60,7,0.01,0.004,2.0,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,2677.5,1.184020618556701,0.0960599619245677,2520.0,0.016524319273454532,0.004528469868720242,0.274048800061313,0.4672131147540984,0,0,True,-405.0,0.2642390289449113,7,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,61,7,0.01,0.0055,1.0,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,3227.5,1.2463270368250334,0.07761055701650925,3045.0,0.01999310582557739,0.00545135483638326,0.27266173069565236,0.5245901639344263,0,0,True,-542.5,0.16498838109992253,7,False,min_mar;min_trades_per_year;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,42,6,0.02,0.004,2.0,158,158,158,0,0,0,0,0,0,0,158,39.71074342647568,3372.5,1.1735717961914565,0.09935064367074403,3255.0,0.021069324875396468,0.005603877072181573,0.265973262329134,0.4873417721518987,0,0,True,-417.5,0.2246108228317272,6,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,63,7,0.01,0.0055,2.0,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,2902.5,1.2021239554317549,0.06836632689662496,2832.5,0.01870223337349994,0.004906312452887418,0.2623383183657305,0.4918032786885246,0,0,True,-542.5,0.26098191214470284,7,False,min_mar;min_trades_per_year;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,18,5,0.02,0.0055,2.0,179,179,179,0,0,0,0,0,0,0,179,44.98875362872877,2717.5,1.114228667507356,0.054943988353151715,2852.5,0.018575498575498575,0.004522773924237722,0.24348062076801233,0.5083798882681564,0,0,True,-592.5,0.3983440662373505,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,27,5,0.03,0.0055,2.0,154,154,154,0,0,0,0,0,0,0,154,38.94875937680323,3205.0,1.1565323565323566,0.07282391325387913,3495.0,0.022601244846819173,0.00536132777867393,0.23721382671664945,0.512987012987013,0,0,True,-592.5,0.3377535101404056,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,26,5,0.03,0.0055,1.5,154,154,154,0,0,0,0,0,0,0,154,38.94875937680323,2917.5,1.1424908424908424,0.06857877929099399,3238.75,0.02096617575659492,0.004883837371114863,0.23293887391832294,0.512987012987013,0,0,True,-592.5,0.27677806341045413,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,33,6,0.01,0.004,2.0,178,178,178,0,0,0,0,0,0,0,178,44.737419809573865,2522.5,1.1135110811114861,0.07288486970096698,2842.5,0.01851670900918507,0.004200248311070132,0.22683557369652627,0.48314606741573035,0,0,True,-430.0,0.3002973240832507,7,False,min_profit_factor;min_mar;min_trades_per_year;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,28,False,57,7,0.01,0.003,2.0,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,2202.5,1.1647652889470732,0.105657406667601,2535.0,0.01659846128662629,0.0037294385343311642,0.22468579887799883,0.45901639344262296,0,0,True,-305.0,0.264472190692395,8,False,min_profit_factor;min_mar;min_trades_per_year;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,29,False,17,5,0.02,0.0055,1.5,179,179,179,0,0,0,0,0,0,0,179,44.98875362872877,2411.25,1.1013556116015133,0.05163850419244181,2746.25,0.017887237940158764,0.004016104989364111,0.2245234844418056,0.5083798882681564,0,0,True,-592.5,0.33488854328667705,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,30,False,55,7,0.01,0.003,1.0,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,1827.5,1.1603070175438597,0.09270940624303281,2132.5,0.014027067471345646,0.0030973116838679537,0.22080963752367425,0.5491803278688525,0,0,True,-305.0,0.1545827633378933,6,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,31,False,50,6,0.03,0.004,1.5,136,136,136,0,0,0,0,0,0,0,136,34.39978070491827,2738.75,1.1690847352986573,0.09951836436883317,3257.5,0.0210747644656504,0.004587088948725171,0.21765789867790136,0.5073529411764706,0,0,True,-417.5,0.2126882701962574,5,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,32,False,59,7,0.01,0.004,1.5,122,122,122,0,0,0,0,0,0,0,122,31.155817640218395,2240.0,1.1599714336725584,0.08121767959297675,2651.25,0.017434261900260567,0.0037925874113142743,0.217536448231146,0.48360655737704916,0,0,True,-405.0,0.26004464285714285,7,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,33,False,45,6,0.02,0.0055,2.0,158,158,158,0,0,0,0,0,0,0,158,39.71074342647568,3072.5,1.1513360423593153,0.06068484606868218,3662.5,0.023948082518717103,0.005109145226959821,0.21334255980480554,0.5063291139240507,0,0,True,-567.5,0.35231895850284783,6,False,min_profit_factor;min_mar;min_trades_per_year
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,88a71736e1e44670663cdde1e1ea107e802715a9a3c831aa17954cb0e2f38516,f73cf4e0cd06b7d07ac2d0a77c2cca7602b1034acd06f00616cfc22ea79b01eb,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,34,False,6,5,0.01,0.004,2.0,203,203,203,0,0,0,0,0,0,0,203,51.020765288446604,1935.0,1.074423076923077,0.06094329366982675,2407.5,0.015658536585365854,0.003226666677559109,0.20606438283477177,0.4827586206896552,0,0,True,-430.0,0.39147286821705424,8,False,min_profit_factor;min_mar;min_positive_month_rate
