run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
63,0.55,2,0.006,2.5,185,185,185,0,0,0,0,0,0,0,185,46.374983914554115,17137.5,1.3344228705239536,0.060957172425892936,6907.5,0.04294640636657548,0.027489521656693938,0.6400889849095408,0.5459459459459459,0,0,True,-1730.0,0.1463165572574763,5,False,min_trades_per_year;preferred_min_total_trades
64,0.55,3,0.003,1.5,183,183,183,0,0,0,0,0,0,0,183,45.874572892870646,17347.5,1.379615952732644,0.12194798425629157,5910.0,0.03749316035304473,0.02781356690899206,0.7418304204578312,0.5245901639344263,0,0,True,-930.0,0.07897391554979104,5,False,min_trades_per_year;preferred_min_total_trades
65,0.55,3,0.003,2.0,183,183,183,0,0,0,0,0,0,0,183,45.874572892870646,17922.5,1.3823874546618307,0.128744735787065,5217.5,0.03302006202139105,0.02869771617358663,0.8690994025085622,0.5136612021857924,0,0,True,-930.0,0.09806109638722277,5,False,min_trades_per_year;preferred_min_total_trades
66,0.55,3,0.003,2.5,183,183,183,0,0,0,0,0,0,0,183,45.874572892870646,18085.0,1.3836648103951206,0.13270248604480364,4797.5,0.030115424150404496,0.028947173231333334,0.9612075555291334,0.5081967213114754,0,0,True,-930.0,0.12171689245230854,5,False,min_trades_per_year;preferred_min_total_trades
67,0.55,3,0.004,1.5,183,183,183,0,0,0,0,0,0,0,183,45.87455102834527,14960.0,1.2903585812023872,0.07800253353359418,8223.75,0.05189590843476134,0.024117878050397668,0.4647356367355318,0.5245901639344263,0,0,True,-1230.0,0.11789772727272728,5,False,min_trades_per_year;preferred_min_total_trades
68,0.55,3,0.004,2.0,183,183,183,0,0,0,0,0,0,0,183,45.87455102834527,14497.5,1.2799285576366093,0.076904244336131,8230.0,0.051543002082387386,0.023397334093672173,0.45393813220800366,0.5191256830601093,0,0,True,-1230.0,0.162614243835144,5,False,min_trades_per_year;preferred_min_total_trades
69,0.55,3,0.004,2.5,183,183,183,0,0,0,0,0,0,0,183,45.87455102834527,14578.75,1.2814973933191736,0.07754788260640401,8460.0,0.052789217521527515,0.023524025959855033,0.4456217967288851,0.5191256830601093,0,0,True,-1230.0,0.15527737288862214,5,False,min_trades_per_year;preferred_min_total_trades
70,0.55,3,0.006,1.5,183,183,183,0,0,0,0,0,0,0,183,45.87363273709948,17478.75,1.341082056786028,0.0635140398556659,6595.0,0.04115412516283024,0.028015001732323963,0.6807337447091858,0.5409836065573771,0,0,True,-1730.0,0.15132661088464563,5,False,min_trades_per_year;preferred_min_total_trades
71,0.55,3,0.006,2.0,183,183,183,0,0,0,0,0,0,0,183,45.87363273709948,16235.0,1.3168113962337789,0.05832511759163915,7765.0,0.04829130259025467,0.026095905250720364,0.5403852008743826,0.5409836065573771,0,0,True,-1730.0,0.1544502617801047,5,False,min_trades_per_year;preferred_min_total_trades
72,0.55,3,0.006,2.5,183,183,183,0,0,0,0,0,0,0,183,45.87363273709948,15960.0,1.3114450190262466,0.057098397395363924,7765.0,0.04837403438823822,0.025670130821512815,0.5306592916251432,0.5409836065573771,0,0,True,-1730.0,0.15711152882205515,5,False,min_trades_per_year;preferred_min_total_trades
73,0.55,4,0.003,1.5,174,174,174,0,0,0,0,0,0,0,174,43.61844635715569,16305.0,1.371857004390216,0.11986361601965603,5125.0,0.03279711385398085,0.026204743933334385,0.7989954253292841,0.5287356321839081,0,0,True,-930.0,0.0840233057344373,5,False,min_trades_per_year;preferred_min_total_trades
74,0.55,4,0.003,2.0,174,174,174,0,0,0,0,0,0,0,174,43.61844635715569,16530.0,1.3671701466015105,0.1242178138065765,5065.0,0.03238594584225839,0.02655261006812304,0.8198806419751435,0.5172413793103449,0,0,True,-930.0,0.10632183908045977,5,False,min_trades_per_year;preferred_min_total_trades
75,0.55,4,0.003,2.5,174,174,174,0,0,0,0,0,0,0,174,43.61844635715569,16692.5,1.3685895666574661,0.128380275284543,4150.0,0.026317666922973264,0.02680362775614875,1.018465194296964,0.5114942528735632,0,0,True,-930.0,0.13187060056911787,5,False,min_trades_per_year;preferred_min_total_trades
76,0.55,4,0.004,1.5,174,174,174,0,0,0,0,0,0,0,174,43.61842556793485,14017.5,1.2847783026055157,0.07649099707447077,6875.0,0.043831337015165645,0.022647919243170778,0.5167061008276931,0.5287356321839081,0,0,True,-1230.0,0.12582486177991795,5,False,min_trades_per_year;preferred_min_total_trades
77,0.55,4,0.004,2.0,174,174,174,0,0,0,0,0,0,0,174,43.61842556793485,13555.0,1.2738937159022026,0.07533589981506983,7275.0,0.046027553263843855,0.02192427058909896,0.47632926441738954,0.5229885057471264,0,0,True,-1230.0,0.17392106233862042,5,False,min_trades_per_year;preferred_min_total_trades
78,0.55,4,0.004,2.5,174,174,174,0,0,0,0,0,0,0,174,43.61842556793485,13636.25,1.2755354617094363,0.07601282972001212,7612.5,0.04798449368085978,0.022051508983294665,0.4595548955868351,0.5229885057471264,0,0,True,-1230.0,0.16600971674763956,5,False,min_trades_per_year;preferred_min_total_trades
79,0.55,4,0.006,1.5,174,174,174,0,0,0,0,0,0,0,174,43.617552438553595,16923.75,1.3485300931884878,0.06494675960034688,5347.5,0.033709193201427796,0.027159965169712086,0.8057138896033171,0.5459770114942529,0,0,True,-1730.0,0.15628923849619616,5,False,min_trades_per_year;preferred_min_total_trades
80,0.55,4,0.006,2.0,174,174,174,0,0,0,0,0,0,0,174,43.617552438553595,15680.0,1.3229161303609123,0.0594894448054222,5882.5,0.03695501947480839,0.025236071523569326,0.6828861649165772,0.5459770114942529,0,0,True,-1730.0,0.1599170918367347,5,False,min_trades_per_year;preferred_min_total_trades
81,0.55,4,0.006,2.5,174,174,174,0,0,0,0,0,0,0,174,43.617552438553595,15405.0,1.3172527415950162,0.05819927356451203,5882.5,0.037018973600578965,0.024809227914361687,0.670176007094202,0.5459770114942529,0,0,True,-1730.0,0.16277182732878936,5,False,min_trades_per_year;preferred_min_total_trades
