session_date,net_pnl,gross_pnl,trades,wins,losses
2013-09-04,40.0,45.0,1,1,0
2013-09-19,-35.0,-30.0,1,0,1
2013-09-20,-390.0,-385.0,1,0,1
2013-10-11,30.0,35.0,1,1,0
2013-10-16,35.0,40.0,1,1,0
2013-10-21,15.0,20.0,1,1,0
2013-11-13,360.0,365.0,1,1,0
2013-12-09,-10.0,-5.0,1,0,1
2013-12-20,-95.0,-90.0,1,0,1
2013-12-23,215.0,220.0,1,1,0
2014-01-30,380.0,385.0,1,1,0
2014-02-07,970.0,975.0,1,1,0
2014-03-06,-240.0,-235.0,1,0,1
2014-06-06,145.0,150.0,1,1,0
2014-09-02,45.0,50.0,1,1,0
2014-10-17,105.0,110.0,1,1,0
2014-10-31,-30.0,-25.0,1,0,1
2014-11-13,205.0,210.0,1,1,0
2014-11-21,-455.0,-450.0,1,0,1
2015-01-23,10.0,15.0,1,1,0
2015-03-20,5.0,10.0,1,1,0
2015-08-10,5.0,10.0,1,1,0
2015-10-22,110.0,115.0,1,1,0
2015-10-23,20.0,25.0,1,1,0
2015-12-15,-420.0,-415.0,1,0,1
2015-12-22,185.0,190.0,1,1,0
2016-01-19,-885.0,-880.0,1,0,1
2016-02-16,655.0,660.0,1,1,0
2016-07-12,-120.0,-115.0,1,0,1
2016-07-14,-20.0,-15.0,1,0,1
2016-12-09,210.0,215.0,1,1,0
2017-01-24,505.0,510.0,1,1,0
2017-02-01,150.0,155.0,1,1,0
2017-06-13,275.0,280.0,1,1,0
2017-08-14,40.0,45.0,1,1,0
2017-12-12,-15.0,-10.0,1,0,1
2018-01-08,30.0,35.0,1,1,0
2018-01-11,675.0,680.0,1,1,0
2018-02-16,-890.0,-885.0,1,0,1
2018-05-30,-55.0,-50.0,1,0,1
2018-06-01,220.0,225.0,1,1,0
2018-06-12,610.0,615.0,1,1,0
2018-08-07,30.0,35.0,1,1,0
2018-08-16,-815.0,-810.0,1,0,1
2018-08-21,-705.0,-700.0,1,0,1
2018-09-11,400.0,405.0,1,1,0
2018-09-13,190.0,195.0,1,1,0
2018-10-01,-460.0,-455.0,1,0,1
2018-11-28,3860.0,3865.0,1,1,0
2019-03-26,-670.0,-665.0,1,0,1
2019-06-18,-25.0,-20.0,1,0,1
2019-06-20,525.0,530.0,1,1,0
2019-07-01,260.0,265.0,1,1,0
2019-09-05,225.0,230.0,1,1,0
2019-09-11,190.0,195.0,1,1,0
2019-11-01,395.0,400.0,1,1,0
2019-11-15,165.0,170.0,1,1,0
2020-01-02,1405.0,1410.0,1,1,0
2020-03-03,-6075.0,-6070.0,1,0,1
2020-03-24,3155.0,3160.0,1,1,0
2020-03-25,-3960.0,-3955.0,1,0,1
2020-03-30,815.0,820.0,1,1,0
2020-04-06,2530.0,2535.0,1,1,0
2020-04-29,750.0,755.0,1,1,0
2020-05-07,425.0,430.0,1,1,0
2020-05-18,-160.0,-155.0,1,0,1
2020-05-26,-2725.0,-2720.0,1,0,1
2020-06-05,-330.0,-325.0,1,0,1
2020-07-02,-600.0,-595.0,1,0,1
2020-08-31,880.0,885.0,1,1,0
2020-09-02,1245.0,1250.0,1,1,0
2020-09-10,-7175.0,-7170.0,1,0,1
2020-09-28,1255.0,1260.0,1,1,0
2020-11-03,85.0,90.0,1,1,0
2020-11-11,1160.0,1165.0,1,1,0
2020-12-01,-745.0,-740.0,1,0,1
2021-02-08,845.0,850.0,1,1,0
2021-10-15,945.0,950.0,1,1,0
2022-03-17,2035.0,2040.0,1,1,0
2022-06-17,-1155.0,-1150.0,1,0,1
2022-07-15,1085.0,1090.0,1,1,0
2022-08-10,2215.0,2220.0,1,1,0
2022-11-04,-620.0,-615.0,1,0,1
2022-12-08,750.0,755.0,1,1,0
2023-02-27,-205.0,-200.0,1,0,1
2023-03-14,2450.0,2455.0,1,1,0
2023-05-10,865.0,870.0,1,1,0
2023-07-12,15.0,20.0,1,1,0
2023-08-14,1615.0,1620.0,1,1,0
2023-11-02,1175.0,1180.0,1,1,0
2023-11-07,-450.0,-445.0,1,0,1
2023-11-20,345.0,350.0,1,1,0
2023-11-22,-285.0,-280.0,1,0,1
2024-02-22,1765.0,1770.0,1,1,0
2024-03-01,-215.0,-210.0,1,0,1
2024-03-18,-1010.0,-1005.0,1,0,1
2024-03-20,3755.0,3760.0,1,1,0
2024-03-21,-1950.0,-1945.0,1,0,1
2024-04-23,140.0,145.0,1,1,0
2024-06-03,-915.0,-910.0,1,0,1
2024-07-09,-520.0,-515.0,1,0,1
2024-07-31,1175.0,1180.0,1,1,0
2024-09-23,-365.0,-360.0,1,0,1
2024-11-05,475.0,480.0,1,1,0
2024-12-26,285.0,290.0,1,1,0
2025-04-29,-90.0,-85.0,1,0,1
2025-06-16,165.0,170.0,1,1,0
2025-07-17,15.0,20.0,1,1,0
2025-07-21,-1050.0,-1045.0,1,0,1
2025-08-07,-1480.0,-1475.0,1,0,1
2025-09-15,1155.0,1160.0,1,1,0
2025-09-18,-1700.0,-1695.0,1,0,1
2025-10-28,2290.0,2295.0,1,1,0
2025-11-26,2080.0,2085.0,1,1,0
2026-01-15,-2895.0,-2890.0,1,0,1
2026-01-28,-680.0,-675.0,1,0,1
2026-03-23,-4285.0,-4280.0,1,0,1
2026-03-25,-1105.0,-1100.0,1,0,1
2026-05-14,-830.0,-825.0,1,0,1
2026-06-12,-320.0,-315.0,1,0,1
