campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,monkey_net_beat_rate,monkey_dd_beat_rate,wfa_early_exit,wfa_stitched_net_profit,wfa_stitched_profit_factor,wfa_stitched_mar,wfa_stitched_trades,source_config_path,report_path,run_dir
nq_import_export_price_pressure,core_pressure_large20_short_1200,run1,False,True,limited_monkey_test,failed,summary.core_beats_monkey_max_drawdown_rate=0.7755,0.9444444444444444,0,17,18,0,3075.0,1.4479242534595775,1.464508051975513,0.23913558270084645,72,66.21459482615423,preferred_min_total_trades,0.25325,-1355.0,0.93075,0.7755,,,,,,campaigns/nq_import_export_price_pressure/variants/core_pressure_large20_short_1200/config.yaml,backtest-campaigns/nq_import_export_price_pressure/core_pressure_large20_short_1200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_import_export_price_pressure/core_pressure_large20_short_1200/NQ/run1
nq_import_export_price_pressure,core_pressure_signed_short_1100,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,18,0,-2282.5,0.7926884650317892,-0.5652662647565225,-0.0920343418932974,95,85.65874130189931,min_total_net_profit,,,,,,,,,,campaigns/nq_import_export_price_pressure/variants/core_pressure_signed_short_1100/config.yaml,backtest-campaigns/nq_import_export_price_pressure/core_pressure_signed_short_1100/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_import_export_price_pressure/core_pressure_signed_short_1100/NQ/run1
nq_import_export_price_pressure,import_disinflation_large20_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,18,0,-1005.0,0.833195020746888,-0.7116376389839545,-0.047225382752246206,71,68.21478349027738,min_total_net_profit;preferred_min_total_trades,,,,,,,,,,campaigns/nq_import_export_price_pressure/variants/import_disinflation_large20_long_1200/config.yaml,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_large20_long_1200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_large20_long_1200/NQ/run1
nq_import_export_price_pressure,import_disinflation_large20_long_1430,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,18,0,-455.0,0.9136622390891841,-0.16629355398209925,0.006694894746631139,75,72.07761952182136,min_total_net_profit;preferred_min_total_trades,,,,,,,,,,campaigns/nq_import_export_price_pressure/variants/import_disinflation_large20_long_1430/config.yaml,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_large20_long_1430/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_large20_long_1430/NQ/run1
nq_import_export_price_pressure,import_disinflation_signed_long_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,18,0,-987.5,0.8934735706580367,-0.4779032838623781,-0.0459477784900936,85,81.43797874181413,min_total_net_profit,,,,,,,,,,campaigns/nq_import_export_price_pressure/variants/import_disinflation_signed_long_1030/config.yaml,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_signed_long_1030/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_import_export_price_pressure/import_disinflation_signed_long_1030/NQ/run1
