campaign_id,variant_id,symbol,run_id,terminal_stage,terminal_status,passed_all_tests,core_passed,core_profitable_iteration_rate,core_benchmark_pass_rate,core_number_passing_benchmark,top_core_net_profit,top_core_profit_factor,top_core_expectancy_r,top_core_trades_per_year,top_core_max_drawdown,top_core_mar,top_core_win_rate,monkey_passed,monkey_core_beats_net_profit_rate,monkey_core_beats_drawdown_rate,monkey_median_net_profit,monkey_p5_net_profit,monkey_p95_net_profit,failure_reason,run_path
nq_opening_drive_mes_crowding_reversal,od15_notional_failed_extension_reversal_1130,NQ,run1,limited_monkey_test,failed,False,True,1.0,0.6296296296296297,17,3425.0,1.2562663673774785,0.11374040110967788,134.48621122158403,3255.0,1.5156240106835337,0.5684210526315789,False,0.887625,0.474625,-1440.0,-6645.0,3705.0,failed limited monkey robustness,backtest-campaigns/nq_opening_drive_mes_crowding_reversal/od15_notional_failed_extension_reversal_1130/NQ/run1
nq_opening_drive_mes_crowding_reversal,od15_trade_failed_extension_reversal_1130,NQ,run1,limited_monkey_test,failed,False,True,1.0,0.6666666666666666,18,3915.0,1.2920552032823573,0.0453310960383668,127.40798957834278,2470.0,2.2596192285139893,0.5333333333333333,False,0.922125,0.71275,-1355.0,-6575.0,3795.2499999999964,failed limited monkey robustness,backtest-campaigns/nq_opening_drive_mes_crowding_reversal/od15_trade_failed_extension_reversal_1130/NQ/run1
nq_opening_drive_mes_crowding_reversal,od30_notional_failed_extension_reversal_1300,NQ,run1,limited_core_grid_test,failed,False,False,0.0,0.0,0,-2705.0,0.809774964838256,-0.07725621785859302,145.3047402828305,3305.0,-1.173668819272877,0.4752475247524752,,,,,,,min_total_net_profit,backtest-campaigns/nq_opening_drive_mes_crowding_reversal/od30_notional_failed_extension_reversal_1300/NQ/run1
nq_opening_drive_mes_crowding_reversal,od30_trade_failed_extension_reversal_1300,NQ,run1,limited_core_grid_test,failed,False,False,0.0,0.0,0,-2495.0,0.8238616307800918,-0.08726453724822576,143.866079487951,3270.0,-1.0949161402605,0.47,,,,,,,min_total_net_profit,backtest-campaigns/nq_opening_drive_mes_crowding_reversal/od30_trade_failed_extension_reversal_1300/NQ/run1
nq_opening_drive_mes_crowding_reversal,od60_notional_failed_extension_reversal_1530,NQ,run1,limited_core_grid_test,failed,False,False,0.0,0.0,0,-4445.0,0.6728008833271991,-0.13091375745901135,111.41946867134389,6220.0,-1.0447424714898446,0.4473684210526316,,,,,,,min_total_net_profit,backtest-campaigns/nq_opening_drive_mes_crowding_reversal/od60_notional_failed_extension_reversal_1530/NQ/run1
