campaign_id,variant_id,symbol,test_run_id,run_dir,terminal_stage,terminal_status,core_status,core_total_combinations,core_profitable_iterations,core_profitable_rate,core_benchmark_pass_combos,core_top_net_profit,core_top_profit_factor,core_top_trades,core_top_trades_per_year,core_top_mar,core_top_failure_reason,fixed_config_net_profit,fixed_config_profit_factor,fixed_config_mar,fixed_config_trades,fixed_config_trades_per_year,fixed_config_win_rate,fixed_config_max_consecutive_losses,fixed_config_apex_rule_violations,apex_rule_violating_iterations,monkey_status,wfa_status,monte_carlo_status,acceptance_oos_status
nq_europe_equity_close_spillover,dax_1d_strength_long_1330,NQ,run1,backtest-campaigns/nq_europe_equity_close_spillover/dax_1d_strength_long_1330/NQ/run1,limited_core_grid_test,failed,failed,27,9,0.3333333333333333,0,1155.0,1.110632183908046,139,90.65071266049584,0.38829728891540505,max_best_day_concentration,745.0,1.0719459198454853,0.2024896181826993,139,90.65071266049584,0.48201438848920863,6,0,0,skipped,skipped,skipped,skipped
nq_europe_equity_close_spillover,dax_1d_weakness_short_1330,NQ,run1,backtest-campaigns/nq_europe_equity_close_spillover/dax_1d_weakness_short_1330/NQ/run1,limited_core_grid_test,failed,failed,27,0,0.0,0,-710.0,0.9510344827586207,128,83.62623207398343,-0.14132929142216177,min_total_net_profit,-1300.0,0.9100034614053306,-0.26595568159279837,128,83.63454311678149,0.4296875,8,0,0,skipped,skipped,skipped,skipped
nq_europe_equity_close_spillover,europe_broad_weakness_short_1500,NQ,run1,backtest-campaigns/nq_europe_equity_close_spillover/europe_broad_weakness_short_1500/NQ/run1,limited_core_grid_test,failed,failed,27,0,0.0,0,-1725.0,0.8396840148698885,144,93.92201092516693,-0.34060718395137907,min_total_net_profit,-2775.0,0.7490958408679927,-0.4292702149910133,144,93.92201092516693,0.4444444444444444,8,0,0,skipped,skipped,skipped,skipped
nq_europe_equity_close_spillover,stoxx_1d_strength_long_1400,NQ,run1,backtest-campaigns/nq_europe_equity_close_spillover/stoxx_1d_strength_long_1400/NQ/run1,limited_core_grid_test,failed,failed,27,3,0.1111111111111111,0,105.0,1.0111880660628663,133,86.8961199480755,0.03521384601113344,max_best_day_concentration,95.0,1.0100263852242743,0.03055576970587747,133,86.8961199480755,0.5263157894736842,6,0,0,skipped,skipped,skipped,skipped
nq_europe_equity_close_spillover,stoxx_1d_weakness_short_1400,NQ,run1,backtest-campaigns/nq_europe_equity_close_spillover/stoxx_1d_weakness_short_1400/NQ/run1,limited_core_grid_test,failed,failed,27,12,0.4444444444444444,9,4280.0,1.4776785714285714,116,75.6609927354169,1.9999939486811034,none_on_top_cell_but_stage_failed_stability,-725.0,0.9362076550813903,-0.24164709608710597,127,82.83605022477134,0.5118110236220472,8,0,0,skipped,skipped,skipped,skipped
