run_id,ending_balance,net_pnl,trader_net_pnl,account_ending_balance,final_account_phase,max_drawdown,worst_day,best_day,best_day_concentration,max_consecutive_losses,account_breached,breach_reason,payout_eligible,profit_before_drawdown,drawdown_before_profit,accounts_purchased,accounts_breached,accounts_terminated,challenge_passes,funded_accounts_started,payout_count,gross_payouts,net_payouts,total_challenge_fees
23,50894.875,894.875,894.875,49930.0,funded,3497.5,-942.5,2188.75,0.049863310172001366,6,True,trailing_drawdown,True,True,True,5,4,0,3,3,1,1538.75,1384.875,490.0
24,50886.625,886.625,886.625,52650.0,challenge,2905.0,-942.5,2188.75,0.05024966997646789,6,True,trailing_drawdown,True,True,True,8,7,0,3,3,2,1856.25,1670.625,784.0
25,50685.5,685.5,685.5,51415.0,funded,2515.0,-942.5,2188.75,0.056653832465137346,5,True,trailing_drawdown,True,True,True,6,5,0,3,3,1,1415.0,1273.5,588.0
26,57279.5625,7279.5625,7279.5625,51657.5,challenge,3627.5,-942.5,2188.75,0.05220632081097197,5,True,trailing_drawdown,True,True,True,7,5,1,2,2,5,8850.625,7965.5625,686.0
27,50380.0625,380.0625,380.0625,52871.25,challenge,3122.5,-942.5,2188.75,0.05358673032194883,5,True,trailing_drawdown,True,True,False,6,5,0,2,2,1,1075.625,968.0625,588.0
28,50532.625,532.625,532.625,50233.75,funded,2725.0,-942.5,2188.75,0.053719895689522935,7,True,trailing_drawdown,True,True,True,5,4,0,3,3,2,1136.25,1022.625,490.0
29,52177.5625,2177.5625,2177.5625,49577.5,funded,5325.0,-942.5,2188.75,0.052804583835946925,6,True,trailing_drawdown,True,True,True,8,7,0,4,4,2,3290.625,2961.5625,784.0
30,51764.375,1764.375,1764.375,49367.5,challenge,3473.75,-942.5,2063.75,0.04898092384371199,5,True,trailing_drawdown,True,True,False,6,5,0,3,3,3,2613.75,2352.375,588.0
31,51382.4375,1382.4375,1382.4375,50000.0,funded,3632.5,-942.5,2188.75,0.05110319869250525,5,True,trailing_drawdown,True,True,True,6,5,0,4,4,2,2189.375,1970.4375,588.0
32,53432.03125,3432.03125,3432.03125,52388.75,challenge,5505.9375,-942.5,2188.75,0.052511620932673565,5,True,trailing_drawdown,True,True,True,5,4,0,2,2,4,4357.8125,3922.03125,490.0
33,54555.21875,4555.21875,4555.21875,50816.25,funded,5861.5625,-942.5,2188.75,0.051958456973293765,6,True,trailing_drawdown,True,True,True,6,5,0,2,2,4,5714.6875,5143.21875,588.0
34,54534.4375,4534.4375,4534.4375,50000.0,funded,4637.5,-942.5,2188.75,0.050606936416184974,5,True,trailing_drawdown,True,True,True,8,7,0,3,3,3,5909.375,5318.4375,784.0
35,53971.359375,3971.359375,3971.359375,51993.90625,funded,3648.4375,-942.5,2188.75,0.05006290027447392,5,True,trailing_drawdown,True,True,True,7,6,0,2,2,3,5174.84375,4657.359375,686.0
36,50558.125,558.125,558.125,52782.5,challenge,3706.25,-942.5,2188.75,0.050336342206634854,8,True,trailing_drawdown,True,True,False,8,7,0,4,4,1,1491.25,1342.125,784.0
37,55330.3125,5330.3125,5330.3125,49767.5,challenge,5965.625,-942.5,2188.75,0.051144993574015654,8,True,trailing_drawdown,True,True,True,4,3,0,1,1,4,6358.125,5722.3125,392.0
38,52309.875,2309.875,2309.875,49425.0,funded,4426.25,-942.5,1695.0,0.04283818790674165,6,True,trailing_drawdown,True,True,True,7,6,0,4,4,3,3328.75,2995.875,686.0
39,49412.0,-588.0,-588.0,48680.0,funded,2652.5,-942.5,2188.75,0.05663367617569054,5,True,trailing_drawdown,False,True,False,6,5,0,3,3,0,0.0,0.0,588.0
40,53582.25,3582.25,3582.25,53120.0,funded,3470.0,-942.5,2188.75,0.050192054119130886,9,True,trailing_drawdown,True,True,True,7,6,0,3,3,4,4742.5,4268.25,686.0
41,49869.75,-130.25,-130.25,50077.5,challenge,3057.5,-942.5,2188.75,0.0503537125438546,8,True,trailing_drawdown,True,True,False,7,6,0,4,4,2,617.5,555.75,686.0
42,55751.5,5751.5,5751.5,,,3716.25,-942.5,2188.75,0.04938236787184838,5,True,trailing_drawdown,True,True,True,5,4,1,2,2,5,6935.0,6241.5,490.0
43,49216.0,-784.0,-784.0,50395.0,funded,2870.0,-942.5,2188.75,0.054153522607781286,7,True,trailing_drawdown,False,True,True,8,7,0,5,5,0,0.0,0.0,784.0
44,49940.375,-59.625,-59.625,49780.0,challenge,2922.5,-942.5,2188.75,0.05384544420185122,6,True,trailing_drawdown,True,True,False,9,8,0,3,3,1,913.75,822.375,882.0
45,50697.5,697.5,697.5,49695.0,funded,2847.5,-942.5,2188.75,0.05167630740172353,5,True,trailing_drawdown,True,True,False,9,8,0,5,5,2,1755.0,1579.5,882.0
46,51968.5,1968.5,1968.5,49907.5,challenge,3896.25,-942.5,2188.75,0.049755626278699706,15,True,trailing_drawdown,True,True,False,11,10,0,4,4,2,3385.0,3046.5,1078.0
47,54910.3125,4910.3125,4910.3125,53465.0,funded,4113.125,-942.5,2188.75,0.0515971239981141,6,True,trailing_drawdown,True,True,True,7,6,0,2,2,4,6218.125,5596.3125,686.0
48,50271.5,271.5,271.5,50312.5,funded,2405.0,-942.5,2188.75,0.049749971587680415,5,True,trailing_drawdown,True,True,False,6,5,0,4,4,2,955.0,859.5,588.0
49,55421.5625,5421.5625,5421.5625,,,5767.5,-942.5,2188.75,0.05252894942101158,5,True,trailing_drawdown,True,True,False,3,3,0,1,1,4,6350.625,5715.5625,294.0
50,50321.25,321.25,321.25,49370.0,challenge,2402.5,-942.5,2063.75,0.050290901337232324,5,True,trailing_drawdown,True,True,False,4,3,0,3,3,1,792.5,713.25,392.0
51,56070.59375,6070.59375,6070.59375,49717.5,challenge,5145.0,-942.5,2188.75,0.054507533308429834,6,True,trailing_drawdown,True,True,True,6,5,0,1,1,4,7398.4375,6658.59375,588.0
52,52974.1875,2974.1875,2974.1875,52097.5,challenge,3555.625,-942.5,2063.75,0.05038298391772712,8,True,trailing_drawdown,True,True,False,7,6,0,2,2,4,4066.875,3660.1875,686.0
53,49412.0,-588.0,-588.0,54475.0,funded,2440.0,-942.5,2188.75,0.0510644502770487,5,True,trailing_drawdown,False,True,False,6,5,0,3,3,0,0.0,0.0,588.0
54,51941.96875,1941.96875,1941.96875,50917.5,challenge,2772.5,-942.5,2188.75,0.05180320108872519,6,True,trailing_drawdown,True,True,False,5,4,0,3,3,4,2702.1875,2431.96875,490.0
55,52413.9375,2413.9375,2413.9375,52555.0,challenge,4700.0,-942.5,2188.75,0.04938236787184838,5,True,trailing_drawdown,True,True,False,7,6,0,3,3,2,3444.375,3099.9375,686.0
56,55764.1875,5764.1875,5764.1875,51276.25,challenge,6036.875,-942.5,2188.75,0.05118835326102845,8,True,trailing_drawdown,True,True,True,7,5,1,2,2,5,7166.875,6450.1875,686.0
57,50866.0625,866.0625,866.0625,51597.5,funded,3365.0,-942.5,2188.75,0.04938236787184838,6,True,trailing_drawdown,True,True,True,6,5,0,3,3,2,1615.625,1454.0625,588.0
58,55351.0,5351.0,5351.0,51637.5,challenge,4393.75,-942.5,2188.75,0.054725590698837354,4,True,trailing_drawdown,True,True,True,5,3,1,1,1,5,6490.0,5841.0,490.0
59,51256.875,1256.875,1256.875,51751.25,challenge,2825.0,-942.5,2188.75,0.05160929026173072,5,True,trailing_drawdown,True,True,True,7,6,0,4,4,2,2158.75,1942.875,686.0
60,53266.984375,3266.984375,3266.984375,49867.5,challenge,4037.65625,-942.5,2188.75,0.051946125548831136,7,True,trailing_drawdown,True,True,True,8,7,0,3,3,3,4501.09375,4050.984375,784.0
61,51700.6875,1700.6875,1700.6875,51430.0,challenge,3972.5,-942.5,2188.75,0.05188148148148148,6,True,trailing_drawdown,True,True,False,7,6,0,2,2,2,2651.875,2386.6875,686.0
62,51190.75,1190.75,1190.75,53992.5,challenge,2897.5,-942.5,2188.75,0.05132790056868148,9,True,trailing_drawdown,True,True,False,5,4,0,3,3,2,1867.5,1680.75,490.0
63,55248.375,5248.375,5248.375,49927.5,challenge,6555.0,-942.5,2188.75,0.050759508348794065,7,True,trailing_drawdown,True,True,True,7,6,0,2,2,4,6593.75,5934.375,686.0
64,53974.4375,3974.4375,3974.4375,50710.625,funded,4718.125,-942.5,2188.75,0.05199703043801039,6,True,trailing_drawdown,True,True,True,6,5,0,2,2,3,5069.375,4562.4375,588.0
65,50983.0625,983.0625,983.0625,50485.0,challenge,3805.0,-942.5,2188.75,0.055292408740684605,6,True,trailing_drawdown,True,True,False,6,5,0,2,2,2,1745.625,1571.0625,588.0
66,49510.0,-490.0,-490.0,49697.5,funded,2602.5,-942.5,2188.75,0.05248171682052512,6,True,trailing_drawdown,False,True,False,5,4,0,3,3,0,0.0,0.0,490.0
67,53228.4921875,3228.4921875,3228.4921875,51342.5,challenge,4141.171875,-942.5,2188.75,0.049628705855677115,6,True,trailing_drawdown,True,True,True,6,5,0,3,3,4,4240.546875,3816.4921875,588.0
68,56318.0,6318.0,6318.0,48467.5,challenge,5400.0,-942.5,2188.75,0.05304131830849388,8,True,trailing_drawdown,True,True,True,9,8,0,3,3,4,8000.0,7200.0,882.0
69,53064.15625,3064.15625,3064.15625,50535.0,challenge,3502.1875,-942.5,2188.75,0.05142437591776799,7,True,trailing_drawdown,True,True,False,5,4,0,2,2,3,3949.0625,3554.15625,490.0
70,54614.0,4614.0,4614.0,50000.0,funded,5627.5,-942.5,2188.75,0.05301562310766622,5,True,trailing_drawdown,True,True,True,6,5,0,3,3,3,5780.0,5202.0,588.0
71,50728.8125,728.8125,728.8125,49592.5,funded,2995.0,-942.5,2188.75,0.04995435353189547,7,True,trailing_drawdown,True,True,True,6,5,0,3,3,2,1463.125,1316.8125,588.0
72,50073.5,73.5,73.5,50278.75,funded,2290.0,-942.5,2063.75,0.05127488431317743,4,True,trailing_drawdown,True,True,True,6,5,0,3,3,2,735.0,661.5,588.0
73,49118.0,-882.0,-882.0,52266.25,challenge,2730.0,-942.5,2063.75,0.05496554249758631,7,True,trailing_drawdown,False,True,True,9,8,0,4,4,0,0.0,0.0,882.0
74,54338.375,4338.375,4338.375,51302.5,funded,5212.5,-942.5,2188.75,0.05130383826545561,7,True,trailing_drawdown,True,True,True,6,5,0,3,3,5,5473.75,4926.375,588.0
75,51342.1875,1342.1875,1342.1875,50029.375,funded,3795.0,-942.5,2188.75,0.05450923014662391,6,True,trailing_drawdown,True,True,False,4,3,0,2,2,2,1926.875,1734.1875,392.0
76,53337.125,3337.125,3337.125,49210.0,challenge,4377.5,-942.5,2188.75,0.05235617749073077,8,True,trailing_drawdown,True,True,False,6,5,0,2,2,4,4361.25,3925.125,588.0
77,51268.25,1268.25,1268.25,53947.5,funded,3932.5,-942.5,2188.75,0.05307025519791477,6,True,trailing_drawdown,True,True,True,6,5,0,2,2,2,2062.5,1856.25,588.0
78,52297.09375,2297.09375,2297.09375,50460.0,challenge,3348.125,-942.5,2188.75,0.05115395851592171,5,True,trailing_drawdown,True,True,True,8,7,0,3,3,3,3423.4375,3081.09375,784.0
79,50267.125,267.125,267.125,50551.25,funded,4383.75,-942.5,2188.75,0.05197387948946275,6,True,trailing_drawdown,True,True,True,5,4,0,2,2,1,841.25,757.125,490.0
80,54313.765625,4313.765625,4313.765625,50370.625,funded,4805.15625,-942.5,2188.75,0.05164277708960066,6,True,trailing_drawdown,True,True,True,6,5,0,3,3,4,5446.40625,4901.765625,588.0
81,54559.4375,4559.4375,4559.4375,51545.0,challenge,5875.0,-942.5,2188.75,0.05034502587694077,5,True,trailing_drawdown,True,True,True,6,5,0,2,2,3,5719.375,5147.4375,588.0
82,52559.625,2559.625,2559.625,48615.0,challenge,4440.625,-942.5,2188.75,0.05953757225433526,6,True,trailing_drawdown,True,True,False,7,6,0,2,2,4,3606.25,3245.625,686.0
83,51566.0,1566.0,1566.0,49645.0,funded,4502.5,-942.5,2188.75,0.050656714690736564,7,True,trailing_drawdown,True,True,False,9,8,0,5,5,3,2720.0,2448.0,882.0
84,56457.3125,6457.3125,6457.3125,55436.875,funded,2917.5,-942.5,2188.75,0.05062742150002891,5,True,trailing_drawdown,True,True,False,6,5,0,2,2,4,7828.125,7045.3125,588.0
85,51091.0625,1091.0625,1091.0625,53646.25,challenge,4751.875,-942.5,2188.75,0.05411335682056988,5,True,trailing_drawdown,True,True,True,6,5,0,2,2,1,1865.625,1679.0625,588.0
86,50100.625,100.625,100.625,51333.75,challenge,2927.5,-942.5,2188.75,0.05358345063957402,4,True,trailing_drawdown,True,True,False,5,4,0,2,2,1,656.25,590.625,490.0
87,52586.0625,2586.0625,2586.0625,53318.125,funded,2685.0,-942.5,2188.75,0.05141531595019967,5,True,trailing_drawdown,True,True,False,7,6,0,4,4,3,3635.625,3272.0625,686.0
88,53802.875,3802.875,3802.875,48212.5,challenge,4203.75,-942.5,2188.75,0.0508125362739408,7,True,trailing_drawdown,True,True,True,6,5,0,3,3,4,4878.75,4390.875,588.0
89,53012.0,3012.0,3012.0,56467.5,funded,2672.5,-942.5,2188.75,0.051869186563185024,7,True,trailing_drawdown,True,True,True,6,5,0,2,2,2,4000.0,3600.0,588.0
90,51602.375,1602.375,1602.375,49142.5,challenge,3945.0,-942.5,2188.75,0.05400320750061683,5,True,trailing_drawdown,True,True,True,6,5,0,3,3,2,2433.75,2190.375,588.0
91,55858.53125,5858.53125,5858.53125,52691.5625,funded,4620.3125,-942.5,2188.75,0.04951643006617273,5,True,trailing_drawdown,True,True,False,6,5,0,3,3,5,7162.8125,6446.53125,588.0
92,51710.8125,1710.8125,1710.8125,51205.0,funded,3574.375,-942.5,2188.75,0.05008294719981694,4,True,trailing_drawdown,True,True,True,7,6,0,3,3,3,2663.125,2396.8125,686.0
93,51655.5625,1655.5625,1655.5625,51335.625,funded,2852.5,-942.5,2188.75,0.052788664455833585,6,True,trailing_drawdown,True,True,False,8,7,0,3,3,3,2710.625,2439.5625,784.0
94,52269.0625,2269.0625,2269.0625,52171.25,challenge,2923.125,-942.5,2188.75,0.050803690593628506,4,True,trailing_drawdown,True,True,False,5,4,0,2,2,3,3065.625,2759.0625,490.0
95,56353.9375,6353.9375,6353.9375,50095.0,challenge,5859.375,-942.5,2188.75,0.05019780975861476,6,True,trailing_drawdown,True,True,False,5,4,0,2,2,4,7604.375,6843.9375,490.0
96,52764.625,2764.625,2764.625,50015.0,challenge,5606.25,-942.5,2188.75,0.054004873083921906,7,True,trailing_drawdown,True,True,False,5,4,0,3,3,3,3616.25,3254.625,490.0
97,50645.875,645.875,645.875,50102.5,challenge,3338.75,-942.5,2188.75,0.05139720558882235,5,True,trailing_drawdown,True,True,False,8,7,0,4,4,1,1588.75,1429.875,784.0
98,51016.125,1016.125,1016.125,50157.5,challenge,4027.5,-942.5,2188.75,0.0517434988179669,8,True,trailing_drawdown,True,True,False,7,6,0,4,4,2,1891.25,1702.125,686.0
99,52761.0,2761.0,2761.0,51555.0,challenge,4825.0,-942.5,2188.75,0.05271555876685934,6,True,trailing_drawdown,True,True,True,7,6,0,2,2,3,3830.0,3447.0,686.0
100,50248.0625,248.0625,248.0625,50000.0,funded,3070.625,-942.5,2188.75,0.052734610287917115,5,True,trailing_drawdown,True,True,False,9,8,0,4,4,1,1255.625,1130.0625,882.0
101,49665.5625,-334.4375,-334.4375,52010.0,challenge,2737.5,-942.5,2063.75,0.04927622742874198,6,True,trailing_drawdown,True,True,True,7,6,0,4,4,1,390.625,351.5625,686.0
102,54858.8125,4858.8125,4858.8125,49472.5,challenge,5306.25,-942.5,2063.75,0.05073911306432281,6,True,trailing_drawdown,True,True,False,5,4,0,2,2,4,5943.125,5348.8125,490.0
103,51183.3125,1183.3125,1183.3125,48345.0,challenge,2490.625,-942.5,1695.0,0.04507679010704076,7,True,trailing_drawdown,True,True,False,6,5,0,3,3,3,1968.125,1771.3125,588.0
104,54483.0625,4483.0625,4483.0625,49070.0,challenge,4875.625,-942.5,2188.75,0.05032766153138653,4,True,trailing_drawdown,True,True,False,5,4,0,3,3,4,5525.625,4973.0625,490.0
105,56787.515625,6787.515625,6787.515625,49042.5,challenge,4502.03125,-942.5,2188.75,0.053452591733317054,10,True,trailing_drawdown,True,True,True,7,6,0,2,2,6,8303.90625,7473.515625,686.0
106,54579.265625,4579.265625,4579.265625,52952.5,challenge,2722.5,-942.5,2188.75,0.052051129607609985,5,True,trailing_drawdown,True,True,False,6,4,1,2,2,5,5741.40625,5167.265625,588.0
107,55991.71875,5991.71875,5991.71875,49155.0,challenge,4894.0625,-942.5,2188.75,0.05121380520620064,8,True,trailing_drawdown,True,True,True,7,6,0,2,2,5,7419.6875,6677.71875,686.0
108,52739.75,2739.75,2739.75,50590.0,funded,7242.5,-942.5,2188.75,0.04947445750452079,8,True,trailing_drawdown,True,True,False,6,5,0,3,3,3,3697.5,3327.75,588.0
109,51712.65625,1712.65625,1712.65625,53673.75,challenge,3707.1875,-942.5,2188.75,0.05253682978787242,6,True,trailing_drawdown,True,True,True,8,7,0,2,2,3,2774.0625,2496.65625,784.0
110,51594.6875,1594.6875,1594.6875,51825.0,challenge,3445.0,-942.5,2188.75,0.05172210078572694,6,True,trailing_drawdown,True,True,True,9,8,0,3,3,2,2751.875,2476.6875,882.0
111,50047.5,47.5,47.5,50876.25,funded,2842.5,-942.5,2188.75,0.05035081665516448,8,True,trailing_drawdown,True,True,False,7,6,0,4,4,1,815.0,733.5,686.0
112,50082.75,82.75,82.75,52368.75,challenge,2980.0,-942.5,2188.75,0.051536378620202494,5,True,trailing_drawdown,True,True,True,4,3,0,2,2,2,527.5,474.75,392.0
113,55603.4375,5603.4375,5603.4375,50802.5,challenge,7646.875,-942.5,2188.75,0.049755626278699706,5,True,trailing_drawdown,True,True,True,6,5,0,2,2,4,6879.375,6191.4375,588.0
114,52067.125,2067.125,2067.125,51260.0,funded,6837.5,-942.5,2188.75,0.051764914562762374,4,True,trailing_drawdown,True,True,False,5,4,0,2,2,2,2841.25,2557.125,490.0
115,49510.0,-490.0,-490.0,50872.5,challenge,2742.5,-942.5,2063.75,0.05107817962441605,4,True,trailing_drawdown,False,True,False,5,4,0,4,4,0,0.0,0.0,490.0
116,51475.53125,1475.53125,1475.53125,51343.4375,funded,3380.0,-942.5,2188.75,0.049806576402321084,3,True,trailing_drawdown,True,True,False,6,5,0,4,4,2,2292.8125,2063.53125,588.0
117,52767.4375,2767.4375,2767.4375,50775.625,funded,5182.5,-942.5,2188.75,0.05336787564766839,5,True,trailing_drawdown,True,True,True,5,4,0,2,2,4,3619.375,3257.4375,490.0
118,53945.90625,3945.90625,3945.90625,52042.1875,funded,3642.1875,-942.5,2188.75,0.04938236787184838,5,True,trailing_drawdown,True,True,False,7,6,0,3,3,4,5146.5625,4631.90625,686.0
119,50314.0,314.0,314.0,51002.5,funded,2582.5,-942.5,2188.75,0.0527441412133261,5,True,trailing_drawdown,True,True,False,8,7,0,4,4,2,1220.0,1098.0,784.0
120,50206.125,206.125,206.125,51592.5,funded,2512.5,-942.5,2188.75,0.050683107560495544,8,True,trailing_drawdown,True,True,False,7,6,0,4,4,1,991.25,892.125,686.0
121,52115.5,2115.5,2115.5,52012.5,funded,3382.5,-942.5,2188.75,0.050140312696867306,4,True,trailing_drawdown,True,True,False,5,4,0,3,3,3,2895.0,2605.5,490.0
122,49314.0,-686.0,-686.0,49802.5,funded,2805.0,-942.5,2188.75,0.05823660491568829,6,True,trailing_drawdown,False,True,True,7,6,0,3,3,0,0.0,0.0,686.0
123,50205.0,205.0,205.0,50000.0,funded,2742.5,-942.5,2188.75,0.052004752004752006,7,True,trailing_drawdown,True,True,False,7,6,0,4,4,1,990.0,891.0,686.0
124,56281.53125,6281.53125,6281.53125,50000.0,funded,3834.6875,-942.5,2063.75,0.04898092384371199,6,True,trailing_drawdown,True,True,True,6,4,1,2,2,5,7632.8125,6869.53125,588.0
125,52570.0,2570.0,2570.0,50270.0,funded,4473.75,-942.5,2188.75,0.05239377618192699,5,True,trailing_drawdown,True,True,True,5,4,0,2,2,3,3400.0,3060.0,490.0
126,54099.1875,4099.1875,4099.1875,48780.0,challenge,5403.125,-942.5,2188.75,0.04938236787184838,5,True,trailing_drawdown,True,True,False,7,6,0,3,3,4,5316.875,4785.1875,686.0
127,54054.625,4054.625,4054.625,50747.5,challenge,5370.625,-942.5,2188.75,0.052514770716492215,9,True,trailing_drawdown,True,True,True,8,7,0,3,3,4,5376.25,4838.625,784.0
128,52092.625,2092.625,2092.625,49052.5,challenge,4475.0,-942.5,2188.75,0.04938236787184838,8,True,trailing_drawdown,True,True,True,8,7,0,4,4,2,3196.25,2876.625,784.0
129,53384.78125,3384.78125,3384.78125,48447.5,funded,4567.8125,-942.5,2188.75,0.0524722804914594,5,True,trailing_drawdown,True,True,False,5,4,0,2,2,3,4305.3125,3874.78125,490.0
130,53545.75,3545.75,3545.75,50325.0,challenge,3820.625,-942.5,2188.75,0.050490196078431374,8,True,trailing_drawdown,True,True,True,11,10,0,4,4,4,5137.5,4623.75,1078.0
131,52783.78125,2783.78125,2783.78125,51250.0,challenge,3468.4375,-942.5,2188.75,0.05137307827719751,5,True,trailing_drawdown,True,True,False,7,6,0,3,3,3,3855.3125,3469.78125,686.0
132,51808.9375,1808.9375,1808.9375,52471.25,challenge,3993.125,-942.5,2188.75,0.051746557125125596,6,True,trailing_drawdown,True,True,False,5,4,0,2,2,3,2554.375,2298.9375,490.0
133,57826.1875,7826.1875,7826.1875,49777.5,challenge,4517.5,-942.5,2188.75,0.050336342206634854,6,True,trailing_drawdown,True,True,True,8,6,1,2,2,5,9566.875,8610.1875,784.0
134,57241.3125,7241.3125,7241.3125,49980.0,challenge,5177.5,-942.5,2188.75,0.05302846759539673,6,True,trailing_drawdown,True,True,False,7,5,1,2,2,5,8808.125,7927.3125,686.0
135,51670.75,1670.75,1670.75,50177.5,funded,4170.0,-942.5,2188.75,0.055099279398344816,6,True,trailing_drawdown,True,True,True,8,7,0,3,3,2,2727.5,2454.75,784.0
136,50923.0,923.0,923.0,51672.5,challenge,3140.0,-942.5,2188.75,0.05381234825901226,5,True,trailing_drawdown,True,True,True,5,4,0,2,2,1,1570.0,1413.0,490.0
137,54033.625,4033.625,4033.625,52665.0,challenge,6657.5,-942.5,2188.75,0.050847949819955864,9,True,trailing_drawdown,True,True,False,5,4,0,2,2,4,5026.25,4523.625,490.0
138,54677.8125,4677.8125,4677.8125,51584.375,funded,6237.5,-942.5,2188.75,0.050005711674663014,5,True,trailing_drawdown,True,True,False,4,3,0,2,2,4,5633.125,5069.8125,392.0
139,50811.25,811.25,811.25,53695.0,funded,2625.0,-942.5,2188.75,0.0527076246952229,7,True,trailing_drawdown,True,True,False,8,7,0,4,4,1,1772.5,1595.25,784.0
140,53596.875,3596.875,3596.875,51365.0,funded,3678.75,-942.5,2188.75,0.05121080954609265,4,True,trailing_drawdown,True,True,True,7,6,0,3,3,3,4758.75,4282.875,686.0
141,50984.90625,984.90625,984.90625,51302.5,challenge,3536.5625,-942.5,2188.75,0.054004873083921906,6,True,trailing_drawdown,True,True,True,7,6,0,2,2,2,1856.5625,1670.90625,686.0
