campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,source_config_path,report_path
es_cboe_vix_term_structure_intraday,backwardation_short_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-2111.25,0.8693533415841584,-0.6101484176985783,-0.065747101025892,101,98.34995889893582,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;min_positive_month_rate,campaigns/es_cboe_vix_term_structure_intraday/variants/backwardation_short_1000/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/backwardation_short_1000/ES/run1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,contango_long_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.07407407407407407,0,2,27,0,180.0,1.012591815320042,0.045174105287830675,0.01861408595058578,119,96.32596400237009,2.9583333333333335,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration,campaigns/es_cboe_vix_term_structure_intraday/variants/contango_long_1030/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/contango_long_1030/ES/run1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,front_stress_short_1130,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-2387.5,0.8306437311580067,-0.6629588489745902,-0.07584776204431747,95,79.37770265332644,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_positive_month_rate,campaigns/es_cboe_vix_term_structure_intraday/variants/front_stress_short_1130/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/front_stress_short_1130/ES/run1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,curve_flattening_short_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.037037037037037035,0,1,27,0,95.0,1.004823559279005,0.03126887240974204,0.023267948960998423,131,121.74354624966871,5.605263157894737,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;max_best_day_concentration,campaigns/es_cboe_vix_term_structure_intraday/variants/curve_flattening_short_1200/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/curve_flattening_short_1200/ES/run1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,backwardation_surge_short_1330,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1630.0,0.8751436231328993,-0.4402620960896698,-0.030241143399038117,111,91.4978254566541,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar,campaigns/es_cboe_vix_term_structure_intraday/variants/backwardation_surge_short_1330/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/backwardation_surge_short_1330/ES/run1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,backwardation_short_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-990.0,0.9164380671027643,-0.7694679685995395,-0.04494869810272286,78,153.93431366295323,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;max_consecutive_losses;preferred_min_total_trades;min_positive_month_rate,campaigns/es_cboe_vix_term_structure_intraday/rescue_attempts/parameter_space_rescue_1/backwardation_short_1000/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/backwardation_short_1000/ES/rescue1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,contango_long_1030,rescue1,False,True,limited_core_grid_test,failed,summary.number_passing_benchmark,0.8888888888888888,0,24,27,0,2338.75,1.1840448554003542,0.6675858528621482,0.0731380414139035,111,89.85026894338722,0.36664885088188137,min_profit_factor,campaigns/es_cboe_vix_term_structure_intraday/rescue_attempts/parameter_space_rescue_1/contango_long_1030/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/contango_long_1030/ES/rescue1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,front_stress_short_1130,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-311.875,0.9751246261216351,-0.11073105770089825,0.009250508129778082,83,69.35104547606414,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate,campaigns/es_cboe_vix_term_structure_intraday/rescue_attempts/parameter_space_rescue_1/front_stress_short_1130/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/front_stress_short_1130/ES/rescue1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,curve_flattening_short_1200,rescue1,False,True,limited_core_grid_test,failed,summary.number_passing_benchmark,0.7037037037037037,0,19,27,0,2997.5,1.1856899488926746,1.3452589295011579,0.13442461565998534,123,114.30882586800955,0.15262718932443703,min_profit_factor,campaigns/es_cboe_vix_term_structure_intraday/rescue_attempts/parameter_space_rescue_1/curve_flattening_short_1200/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/curve_flattening_short_1200/ES/rescue1/campaign_test_summary.json
es_cboe_vix_term_structure_intraday,backwardation_surge_short_1330,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations;summary.number_passing_benchmark,0.0,0,0,27,0,-1090.0,0.8827641839204087,-0.3252110786468624,-0.023100380423034892,78,65.1783453151686,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;min_win_rate;preferred_min_total_trades;min_positive_month_rate,campaigns/es_cboe_vix_term_structure_intraday/rescue_attempts/parameter_space_rescue_1/backwardation_surge_short_1330/config.yaml,backtest-campaigns/es_cboe_vix_term_structure_intraday/backwardation_surge_short_1330/ES/rescue1/campaign_test_summary.json
