campaign_id,variant_id,symbol,run_id,config_path,report_path,terminal_stage,stage_status,decision,total_combinations_tested,profitable_combinations,profitable_combo_rate,benchmark_pass_combos,apex_rule_violating_iterations,top_net_profit,top_profit_factor,top_expectancy_r,top_mar,top_total_trades,top_trades_per_year,top_max_drawdown,top_max_drawdown_pct,top_win_rate,top_average_win_loss_ratio,top_consecutive_losses,top_best_day_concentration,top_benchmark_passed,top_failure_reason,rescue_attempt,core_grid_stage_result_json,core_grid_results_csv,fixed_config_trade_log_csv,fixed_config_equity_curve_csv
nq_round_number_orderflow_barrier,morning_support_sell_absorption_long,NQ,run1,campaigns/nq_round_number_orderflow_barrier/variants/morning_support_sell_absorption_long/config.yaml,backtest-campaigns/nq_round_number_orderflow_barrier/morning_support_sell_absorption_long/NQ/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,54,24,0.4444444444444444,15,0,2865.0,1.2462397937258272,0.1339548267388494,0.7097760302991206,123,80.2141090259825,2647.5,0.017491411205073994,0.4959349593495935,,6,0.1143106457242583,True,,none,backtest-campaigns/nq_round_number_orderflow_barrier/morning_support_sell_absorption_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_round_number_orderflow_barrier/morning_support_sell_absorption_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_round_number_orderflow_barrier/morning_support_sell_absorption_long/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_round_number_orderflow_barrier/morning_support_sell_absorption_long/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_round_number_orderflow_barrier,morning_resistance_buy_absorption_short,NQ,run1,campaigns/nq_round_number_orderflow_barrier/variants/morning_resistance_buy_absorption_short/config.yaml,backtest-campaigns/nq_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/NQ/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,54,1,0.018518518518518517,0,0,345.0,1.023695054945055,0.04168485426340874,0.11155647083685886,126,82.74147876245412,2045.0,0.013533635551437741,0.3888888888888889,,7,1.2753623188405796,False,max_best_day_concentration,none,backtest-campaigns/nq_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_round_number_orderflow_barrier,midday_two_sided_large10_absorption_reclaim,NQ,run1,campaigns/nq_round_number_orderflow_barrier/variants/midday_two_sided_large10_absorption_reclaim/config.yaml,backtest-campaigns/nq_round_number_orderflow_barrier/midday_two_sided_large10_absorption_reclaim/NQ/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,54,0,0.0,0,0,-190.0,0.9882425742574258,0.01875311666721732,-0.033737189093102644,176,114.56341775833369,3675.0,0.024444592257549556,0.39204545454545453,,10,0.0,False,min_total_net_profit;max_consecutive_losses,none,backtest-campaigns/nq_round_number_orderflow_barrier/midday_two_sided_large10_absorption_reclaim/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_round_number_orderflow_barrier/midday_two_sided_large10_absorption_reclaim/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_round_number_orderflow_barrier/midday_two_sided_large10_absorption_reclaim/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_round_number_orderflow_barrier/midday_two_sided_large10_absorption_reclaim/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_round_number_orderflow_barrier,round_number_upside_flow_breakout_long,NQ,run1,campaigns/nq_round_number_orderflow_barrier/variants/round_number_upside_flow_breakout_long/config.yaml,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_upside_flow_breakout_long/NQ/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,54,5,0.09259259259259259,0,0,545.0,1.0731543624161073,0.07752819325872999,0.1889054763004475,97,63.259457649815864,1900.0,0.012535462162697103,0.41237113402061853,,11,0.4954128440366973,False,max_consecutive_losses;max_best_day_concentration,none,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_upside_flow_breakout_long/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_upside_flow_breakout_long/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_upside_flow_breakout_long/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_upside_flow_breakout_long/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_round_number_orderflow_barrier,round_number_downside_flow_breakout_short,NQ,run1,campaigns/nq_round_number_orderflow_barrier/variants/round_number_downside_flow_breakout_short/config.yaml,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/NQ/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,54,24,0.4444444444444444,22,0,3225.0,1.178029257521391,0.11466425784945268,1.2537391682650443,187,121.5010840091662,1675.0,0.011100617989628378,0.47058823529411764,,5,0.10155038759689923,True,,none,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/NQ/run1/limited_core_grid_test/stage_result.json,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/NQ/run1/limited_core_grid_test/core_grid_results.csv,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/NQ/run1/limited_core_grid_test/fixed_config_core_trade_log.csv,backtest-campaigns/nq_round_number_orderflow_barrier/round_number_downside_flow_breakout_short/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
