wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,1,True,27,0.4,4,0.006,2.0,263,263,263,0,0,0,0,0,0,0,263,66.24593767510021,32910.0,1.4284598359588596,0.0921441830346033,3985.0,0.022305248870044637,0.051233017914534607,2.296904114947545,0.5361216730038023,0,0,True,-1705.0,0.09594348222424795,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,2,False,26,0.4,4,0.006,1.5,263,263,263,0,0,0,0,0,0,0,263,66.24593767510021,31553.75,1.4108026298659029,0.08873681232356276,3815.0,0.021667278736687477,0.04926416670739853,2.2736665414279016,0.5361216730038023,0,0,True,-1705.0,0.08382521887255873,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,3,False,17,0.4,3,0.006,1.5,272,272,272,0,0,0,0,0,0,0,272,68.51290892633938,32208.75,1.4056645360370288,0.08712438007324184,4588.75,0.027023246911944406,0.050216390818505596,1.8582663653311664,0.5330882352941176,0,0,True,-1705.0,0.08212054177824349,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,4,False,9,0.4,2,0.006,2.0,279,279,279,0,0,0,0,0,0,0,279,70.27610878841429,33542.5,1.411337298424183,0.08887698458146435,5352.5,0.02962788702378811,0.05214747765562788,1.7600808864215962,0.5376344086021505,0,0,True,-1705.0,0.09413430722218082,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,5,False,16,0.4,3,0.006,1.0,272,272,272,0,0,0,0,0,0,0,272,68.51487765980374,27027.5,1.3415581953746998,0.07236512298549527,4347.5,0.026602176541717048,0.042614030161470584,1.6019001337970988,0.5367647058823529,0,0,True,-1705.0,0.06502636203866433,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,6,False,8,0.4,2,0.006,1.5,279,279,279,0,0,0,0,0,0,0,279,70.27610878841429,32186.25,1.3947053773989821,0.08566501864238314,5368.75,0.03139757591707239,0.05018372333760879,1.5983311409184764,0.5376344086021505,0,0,True,-1705.0,0.08217794865820031,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,7,False,18,0.4,3,0.006,2.0,272,272,272,0,0,0,0,0,0,0,272,68.51290892633938,33565.0,1.4227463081331275,0.09041900690046117,5612.5,0.03276224388535404,0.05217996439193762,1.5926859153644246,0.5330882352941176,0,0,True,-1705.0,0.09407120512438552,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,8,False,53,0.5,4,0.006,1.5,225,225,225,0,0,0,0,0,0,0,225,56.988688076973084,29075.0,1.4213310147447742,0.09229956389511076,4910.0,0.029441746117407207,0.045896081355425444,1.5588776960579025,0.5377777777777778,0,0,True,-1705.0,0.09097162510748065,5,False,preferred_min_total_trades
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,9,False,25,0.4,4,0.006,1.0,263,263,263,0,0,0,0,0,0,0,263,66.24784126664846,26372.5,1.3445471470098311,0.07347248560163479,4347.5,0.02685040708183349,0.041640964708239414,1.550850405408302,0.5399239543726235,0,0,True,-1705.0,0.06664138780927102,5,True,
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,666ae52c1e24418d439bbd44292d3f9efad87d4531bb6324319500d9a5580aac,c291d5ae619ca0091daa513236a8a4c68ebef4c03c7e0b36f46111b60a7b983a,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,10,False,54,0.5,4,0.006,2.0,225,225,225,0,0,0,0,0,0,0,225,56.988688076973084,29900.0,1.4332862370032242,0.09406017943734926,5572.5,0.033218085899079014,0.047114419968076415,1.4183363879308495,0.5377777777777778,0,0,True,-1705.0,0.1056020066889632,5,False,preferred_min_total_trades
