campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,monkey_net_beat_rate,monkey_dd_beat_rate,source_config_path,report_path
nq_trend_filtered_mes_participation_crowding,afternoon_notional_trend_pullback_reversal_1400,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,81,0,-2100.0,0.8368298368298368,-1.2454244992438268,-0.07808303647859224,42,73.38903598967453,0.0,min_total_net_profit,,,,,campaigns/nq_trend_filtered_mes_participation_crowding/variants/afternoon_notional_trend_pullback_reversal_1400/config.yaml,backtest-campaigns/nq_trend_filtered_mes_participation_crowding/afternoon_notional_trend_pullback_reversal_1400/NQ/run1/variant_test_summary.json
nq_trend_filtered_mes_participation_crowding,early_afternoon_notional_trend_pullback_reversal_1300,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.6296296296296297,0.6296296296296297,18,51,81,0,6220.0,1.2949964429689353,1.2653874693647513,0.11131846418899023,48,69.56625251097388,0.20418006430868169,,,,,,campaigns/nq_trend_filtered_mes_participation_crowding/variants/early_afternoon_notional_trend_pullback_reversal_1300/config.yaml,backtest-campaigns/nq_trend_filtered_mes_participation_crowding/early_afternoon_notional_trend_pullback_reversal_1300/NQ/run1/variant_test_summary.json
nq_trend_filtered_mes_participation_crowding,midday_notional_trend_pullback_reversal_1200,run1,False,True,limited_monkey_test,failed,summary.core_beats_monkey_net_profit_rate=0.73625;summary.core_beats_monkey_max_drawdown_rate=0.624875,0.8888888888888888,39,72,81,0,7025.0,1.2636022514071295,1.8820010873579347,0.10938771181464621,55,82.9827882960413,0.35871886120996443,,0.47025,-540.0,0.73625,0.624875,campaigns/nq_trend_filtered_mes_participation_crowding/variants/midday_notional_trend_pullback_reversal_1200/config.yaml,backtest-campaigns/nq_trend_filtered_mes_participation_crowding/midday_notional_trend_pullback_reversal_1200/NQ/run1/variant_test_summary.json
nq_trend_filtered_mes_participation_crowding,morning_notional_trend_pullback_reversal_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.18518518518518517,0.18518518518518517,9,15,81,0,8600.0,1.3015956514115379,1.2755348957794708,0.10580366084721006,66,96.81001305177203,0.15058139534883722,,,,,,campaigns/nq_trend_filtered_mes_participation_crowding/variants/morning_notional_trend_pullback_reversal_1030/config.yaml,backtest-campaigns/nq_trend_filtered_mes_participation_crowding/morning_notional_trend_pullback_reversal_1030/NQ/run1/variant_test_summary.json
nq_trend_filtered_mes_participation_crowding,morning_trade_trend_pullback_reversal_1030,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.14814814814814814,0.14814814814814814,9,12,81,0,6250.0,1.1951905059337913,0.8167423634145805,0.07176151617106545,69,101.21046819048894,0.2104,,,,,,campaigns/nq_trend_filtered_mes_participation_crowding/variants/morning_trade_trend_pullback_reversal_1030/config.yaml,backtest-campaigns/nq_trend_filtered_mes_participation_crowding/morning_trade_trend_pullback_reversal_1030/NQ/run1/variant_test_summary.json
