point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-16 13:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-16 15:39:00-05:00,1,-505.0,-505.0,149495.0,150000.0,505.0,0.0033666666666666667
2,2015-01-20 14:46:00-05:00,2,-510.0,-1015.0,148985.0,150000.0,1015.0,0.0067666666666666665
3,2015-01-29 14:30:00-05:00,3,-510.0,-1525.0,148475.0,150000.0,1525.0,0.010166666666666666
4,2015-02-02 15:38:00-05:00,4,-510.0,-2035.0,147965.0,150000.0,2035.0,0.013566666666666666
5,2015-02-03 15:42:00-05:00,5,-515.0,-2550.0,147450.0,150000.0,2550.0,0.017
6,2015-02-05 15:55:00-05:00,6,-310.0,-2860.0,147140.0,150000.0,2860.0,0.019066666666666666
7,2015-02-09 15:55:00-05:00,7,95.0,-2765.0,147235.0,150000.0,2765.0,0.018433333333333333
8,2015-02-10 15:55:00-05:00,8,-410.0,-3175.0,146825.0,150000.0,3175.0,0.021166666666666667
9,2015-02-11 15:55:00-05:00,9,-185.0,-3360.0,146640.0,150000.0,3360.0,0.0224
10,2015-02-12 15:55:00-05:00,10,-170.0,-3530.0,146470.0,150000.0,3530.0,0.023533333333333333
11,2015-02-18 15:55:00-05:00,11,-135.0,-3665.0,146335.0,150000.0,3665.0,0.024433333333333335
12,2015-02-24 15:55:00-05:00,12,-125.0,-3790.0,146210.0,150000.0,3790.0,0.025266666666666666
13,2015-03-04 15:55:00-05:00,13,85.0,-3705.0,146295.0,150000.0,3705.0,0.0247
14,2015-03-05 15:55:00-05:00,14,-225.0,-3930.0,146070.0,150000.0,3930.0,0.0262
15,2015-03-06 15:55:00-05:00,15,200.0,-3730.0,146270.0,150000.0,3730.0,0.024866666666666665
16,2015-03-09 15:55:00-04:00,16,-170.0,-3900.0,146100.0,150000.0,3900.0,0.026
17,2015-03-10 15:55:00-04:00,17,270.0,-3630.0,146370.0,150000.0,3630.0,0.0242
18,2015-03-11 15:55:00-04:00,18,375.0,-3255.0,146745.0,150000.0,3255.0,0.0217
19,2015-03-12 15:55:00-04:00,19,-210.0,-3465.0,146535.0,150000.0,3465.0,0.0231
20,2015-03-13 15:53:00-04:00,20,-525.0,-3990.0,146010.0,150000.0,3990.0,0.0266
21,2015-03-16 15:55:00-04:00,21,-295.0,-4285.0,145715.0,150000.0,4285.0,0.028566666666666667
22,2015-03-17 15:55:00-04:00,22,-160.0,-4445.0,145555.0,150000.0,4445.0,0.029633333333333334
23,2015-03-18 14:00:00-04:00,23,-535.0,-4980.0,145020.0,150000.0,4980.0,0.0332
24,2015-05-07 15:55:00-04:00,24,-40.0,-5020.0,144980.0,150000.0,5020.0,0.033466666666666665
25,2015-05-08 15:55:00-04:00,25,-100.0,-5120.0,144880.0,150000.0,5120.0,0.034133333333333335
26,2015-05-14 15:55:00-04:00,26,-120.0,-5240.0,144760.0,150000.0,5240.0,0.03493333333333333
27,2015-05-19 15:55:00-04:00,27,155.0,-5085.0,144915.0,150000.0,5085.0,0.0339
28,2015-05-20 14:28:00-04:00,28,-555.0,-5640.0,144360.0,150000.0,5640.0,0.0376
29,2015-05-21 15:55:00-04:00,29,-35.0,-5675.0,144325.0,150000.0,5675.0,0.03783333333333333
30,2015-05-22 15:55:00-04:00,30,165.0,-5510.0,144490.0,150000.0,5510.0,0.03673333333333333
31,2015-05-26 15:55:00-04:00,31,-60.0,-5570.0,144430.0,150000.0,5570.0,0.03713333333333333
32,2015-05-27 15:55:00-04:00,32,-370.0,-5940.0,144060.0,150000.0,5940.0,0.0396
33,2015-05-28 15:55:00-04:00,33,-145.0,-6085.0,143915.0,150000.0,6085.0,0.04056666666666667
34,2015-05-29 15:55:00-04:00,34,385.0,-5700.0,144300.0,150000.0,5700.0,0.038
35,2015-06-01 15:55:00-04:00,35,200.0,-5500.0,144500.0,150000.0,5500.0,0.03666666666666667
36,2015-06-02 15:55:00-04:00,36,285.0,-5215.0,144785.0,150000.0,5215.0,0.03476666666666667
37,2015-06-03 15:55:00-04:00,37,40.0,-5175.0,144825.0,150000.0,5175.0,0.0345
38,2015-06-04 15:55:00-04:00,38,-15.0,-5190.0,144810.0,150000.0,5190.0,0.0346
39,2015-06-05 15:55:00-04:00,39,70.0,-5120.0,144880.0,150000.0,5120.0,0.034133333333333335
40,2015-06-08 15:55:00-04:00,40,-140.0,-5260.0,144740.0,150000.0,5260.0,0.03506666666666667
41,2015-06-09 15:55:00-04:00,41,175.0,-5085.0,144915.0,150000.0,5085.0,0.0339
42,2015-06-10 15:55:00-04:00,42,-60.0,-5145.0,144855.0,150000.0,5145.0,0.0343
43,2015-06-11 15:55:00-04:00,43,85.0,-5060.0,144940.0,150000.0,5060.0,0.03373333333333333
44,2015-06-12 15:55:00-04:00,44,35.0,-5025.0,144975.0,150000.0,5025.0,0.0335
45,2015-06-15 15:55:00-04:00,45,-125.0,-5150.0,144850.0,150000.0,5150.0,0.034333333333333334
46,2015-06-16 15:55:00-04:00,46,45.0,-5105.0,144895.0,150000.0,5105.0,0.03403333333333333
47,2015-06-17 14:40:00-04:00,47,-545.0,-5650.0,144350.0,150000.0,5650.0,0.03766666666666667
48,2015-06-18 15:55:00-04:00,48,-80.0,-5730.0,144270.0,150000.0,5730.0,0.0382
49,2015-06-22 15:55:00-04:00,49,-75.0,-5805.0,144195.0,150000.0,5805.0,0.0387
50,2015-08-18 15:55:00-04:00,50,115.0,-5690.0,144310.0,150000.0,5690.0,0.03793333333333333
51,2015-08-19 14:06:00-04:00,51,-555.0,-6245.0,143755.0,150000.0,6245.0,0.041633333333333335
