campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,profitable_combo_rate,profitable_monkey_rate,median_net_profit,trade_path_profitable_rate,trade_path_median_net_profit,one_tick_worse_profitable,apex_rule_violations,best_day_concentration,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,source_config_path,report_path
es_prior_day_stop_run_reclaim,afternoon_two_sided_reclaim,run1,False,True,limited_core_grid_test,failed,0.12345679012345678,,,,,,0,0.17416267942583732,653.125,2.3194444444444446,2.4546961652751,0.3062271062271063,15,10.80621301775148,campaigns/es_prior_day_stop_run_reclaim/variants/afternoon_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/afternoon_two_sided_reclaim/ES/run1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,afternoon_two_sided_reclaim,rescue1,False,True,limited_core_grid_test,failed,0.345679012345679,,,,,,0,0.1285140562248996,933.75,2.8863636363636362,2.4178702870528728,0.23585456511153105,17,12.247041420118343,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/parameter_space_rescue_1/afternoon_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/afternoon_two_sided_reclaim/ES/rescue1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,full_session_two_sided_reclaim,run1,False,True,limited_core_grid_test,failed,0.012345679012345678,,,,,,0,0.6563146997929606,301.875,1.063452443510247,0.19066956071141136,0.033405682140744415,54,37.2080568565159,campaigns/es_prior_day_stop_run_reclaim/variants/full_session_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/full_session_two_sided_reclaim/ES/run1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,full_session_two_sided_reclaim,rescue1,False,True,limited_core_grid_test,failed,0.2716049382716049,,,,,,0,0.2215909090909091,880.0,1.188034188034188,0.4591711271776257,0.04677830165193879,54,37.2080568565159,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/parameter_space_rescue_1/full_session_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/full_session_two_sided_reclaim/ES/rescue1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,midday_two_sided_reclaim,run1,False,True,limited_core_grid_test,failed,0.2716049382716049,,,,,,0,0.5171849427168577,763.75,1.8728571428571428,0.9285141046581149,0.27349500232795426,11,7.58120671694108,campaigns/es_prior_day_stop_run_reclaim/variants/midday_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/midday_two_sided_reclaim/ES/run1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,midday_two_sided_reclaim,rescue1,False,True,limited_core_grid_test,failed,0.2222222222222222,,,,,,0,0.5171849427168577,763.75,1.8728571428571428,0.9285141046581149,0.27349500232795426,11,7.58120671694108,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/parameter_space_rescue_1/midday_two_sided_reclaim/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/midday_two_sided_reclaim/ES/rescue1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,morning_prior_high_reject_short,run1,False,True,limited_core_grid_test,failed,0.14814814814814814,,,,,,0,0.35591397849462364,1162.5,1.6577086280056577,1.1690480314885403,0.22687323546019197,20,13.829497722297816,campaigns/es_prior_day_stop_run_reclaim/variants/morning_prior_high_reject_short/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/morning_prior_high_reject_short/ES/run1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,morning_prior_high_reject_short,rescue1,False,True,limited_monkey_test,failed,0.8641975308641975,0.32666666666666666,-770.0,0.9833333333333333,746.2442231512841,True,0,0.2318840579710145,2673.75,2.0813953488372094,3.3497119960424415,0.29390055029537016,24,16.59539726675738,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/parameter_space_rescue_1/morning_prior_high_reject_short/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/morning_prior_high_reject_short/ES/rescue1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,morning_prior_low_reclaim_long,run1,False,True,limited_core_grid_test,failed,0.1728395061728395,,,,,,0,0.17331875341716785,1143.125,1.7045454545454546,1.5788307477236687,0.20891995979888636,22,16.67032120037746,campaigns/es_prior_day_stop_run_reclaim/variants/morning_prior_low_reclaim_long/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/morning_prior_low_reclaim_long/ES/run1/campaign_test_summary.json
es_prior_day_stop_run_reclaim,morning_prior_low_reclaim_long,rescue1,False,True,limited_core_grid_test,failed,0.654320987654321,,,,,,0,0.10810810810810811,1803.75,2.276991150442478,3.3698665034761115,0.2022196428308185,23,17.42806307312189,campaigns/es_prior_day_stop_run_reclaim/rescue_attempts/parameter_space_rescue_1/morning_prior_low_reclaim_long/config.yaml,backtest-campaigns/es_prior_day_stop_run_reclaim/morning_prior_low_reclaim_long/ES/rescue1/campaign_test_summary.json
