run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
11,0.4,3,0.003,1.5,281,281,281,0,0,0,0,0,0,0,281,70.44128405954454,17007.5,1.2211710393705908,0.0824378052139459,6910.0,0.043551220741977925,0.027289694135866904,0.6266114628002392,0.49466192170818507,0,0,True,-930.0,0.08055269733940909,5,True,
12,0.4,3,0.003,2.0,281,281,281,0,0,0,0,0,0,0,281,70.44128405954454,16595.0,1.2070234530938124,0.08051122672625001,7360.0,0.04652485856063719,0.026653039158715863,0.5728773817544912,0.47686832740213525,0,0,True,-930.0,0.10590539319072009,5,True,
13,0.4,3,0.0045,1.0,281,281,281,0,0,0,0,0,0,0,281,70.43997472077996,18682.5,1.229394971912699,0.06184387911067012,6400.0,0.03972749421933922,0.02986229343268576,0.7516782525425146,0.5338078291814946,0,0,True,-1380.0,0.07266158169409875,5,True,
14,0.4,3,0.0045,1.5,281,281,281,0,0,0,0,0,0,0,281,70.43997472077996,18676.25,1.2207464097866556,0.06334549939449456,6866.25,0.04222623669139409,0.02985272792452931,0.7069710744697607,0.5160142348754448,0,0,True,-1380.0,0.10648550967137407,5,True,
15,0.4,3,0.0045,2.0,281,281,281,0,0,0,0,0,0,0,281,70.43997472077996,23920.0,1.282725607233615,0.08135223974930782,6970.0,0.04192859506120853,0.037786483025774587,0.901210330816304,0.5160142348754448,0,0,True,-1380.0,0.1110994983277592,5,True,
16,0.4,3,0.006,1.0,281,281,281,0,0,0,0,0,0,0,281,70.43984043237678,27432.5,1.3329186893203884,0.07038679075934426,4347.5,0.026707645024971187,0.04300107706545209,1.6100662198125977,0.5373665480427047,0,0,True,-1730.0,0.06452200856648137,5,True,
17,0.4,3,0.006,1.5,281,281,281,0,0,0,0,0,0,0,281,70.43984043237678,32288.75,1.3905857803852784,0.08402629163496306,4588.75,0.02712628389861819,0.050084754083121075,1.8463551539277514,0.5338078291814946,0,0,True,-1730.0,0.08191707638109248,5,True,
18,0.4,3,0.006,2.0,281,281,281,0,0,0,0,0,0,0,281,70.43984043237678,33645.0,1.4069918650013609,0.08721539660650632,5612.5,0.03288606334046231,0.05203778546186455,1.5823659075009555,0.5338078291814946,0,0,True,-1730.0,0.09384752563530985,5,True,
19,0.4,4,0.003,1.0,271,271,271,0,0,0,0,0,0,0,271,67.93583672730132,20595.0,1.307847533632287,0.1027260878497326,5240.0,0.032333044788560805,0.03277823225361276,1.0137688073598765,0.5571955719557196,0,0,True,-930.0,0.04406409322651129,5,True,
20,0.4,4,0.003,1.5,271,271,271,0,0,0,0,0,0,0,271,67.93447679763904,16070.0,1.214431063815592,0.08062828737672371,5885.0,0.03738792754302232,0.025841040358118184,0.691160009561452,0.4981549815498155,0,0,True,-930.0,0.08525202240199128,5,True,
21,0.4,4,0.003,2.0,271,271,271,0,0,0,0,0,0,0,271,67.93447679763904,15307.5,1.1957355667796177,0.07683661331676092,7360.0,0.0469732265373201,0.02465827629057471,0.5249432093191166,0.4797047970479705,0,0,True,-930.0,0.11481300016331863,5,False,min_profit_factor
22,0.4,4,0.0045,1.0,271,271,271,0,0,0,0,0,0,0,271,67.93321405456003,18282.5,1.2315706143128562,0.06289199753709317,6110.0,0.03667466986794718,0.02924956476524243,0.7975413240408165,0.5387453874538746,0,0,True,-1380.0,0.07425133324217148,5,True,
23,0.4,4,0.0045,1.5,271,271,271,0,0,0,0,0,0,0,271,67.93321405456003,17926.25,1.2183132896940174,0.06325302542005659,5803.75,0.034588594628822585,0.028702933798270047,0.8298381043314194,0.5202952029520295,0,0,True,-1380.0,0.11094065964716547,5,True,
24,0.4,4,0.0045,2.0,271,271,271,0,0,0,0,0,0,0,271,67.93321405456003,23170.0,1.282173846856447,0.08192422113851609,5532.5,0.03358628016390955,0.036662821546264324,1.0916011349676258,0.5202952029520295,0,0,True,-1380.0,0.11469572723349158,5,True,
25,0.4,4,0.006,1.0,271,271,271,0,0,0,0,0,0,0,271,67.9330845451036,26982.5,1.3389441949565053,0.07206549658915896,4347.5,0.02695785702098618,0.04233735045801934,1.5705013356610846,0.5424354243542435,0,0,True,-1730.0,0.06559807282497915,5,True,
26,0.4,4,0.006,1.5,271,271,271,0,0,0,0,0,0,0,271,67.9330845451036,31838.75,1.3986071987480437,0.08620830008011422,3815.0,0.021753156972992904,0.0494343382369562,2.2725132861556685,0.5387453874538746,0,0,True,-1730.0,0.08307486945938518,5,True,
27,0.4,4,0.006,2.0,271,271,271,0,0,0,0,0,0,0,271,67.9330845451036,33195.0,1.4155868544600938,0.08951508420189895,3985.0,0.02238606839407345,0.051390976714116965,2.29566781488626,0.5387453874538746,0,0,True,-1730.0,0.09511974694984185,5,True,
28,0.5,2,0.003,1.0,248,248,248,0,0,0,0,0,0,0,248,62.170064606534055,19847.5,1.31749650069986,0.10776004066637376,6887.5,0.04385406386297794,0.03164192492213336,0.7215277704022729,0.5564516129032258,0,0,True,-930.0,0.045723642776168284,5,False,preferred_min_total_trades
29,0.5,2,0.003,1.5,248,248,248,0,0,0,0,0,0,0,248,62.16882009525639,15947.5,1.2267121583679852,0.08428366730651699,8878.75,0.05576535058450378,0.02565129726527582,0.45998629967196636,0.49193548387096775,0,0,True,-930.0,0.0859068819564195,5,False,preferred_min_total_trades
30,0.5,2,0.003,2.0,248,248,248,0,0,0,0,0,0,0,248,62.16882009525639,14747.5,1.2003600298892738,0.07693691192075357,10090.0,0.06356005606387502,0.023787017013589207,0.3742447456258427,0.4717741935483871,0,0,True,-930.0,0.11917274114256654,5,False,min_mar;preferred_min_total_trades
31,0.5,2,0.0045,1.0,248,248,248,0,0,0,0,0,0,0,248,62.16766452225419,18272.5,1.2441786656867002,0.06669491796147416,6647.5,0.041279845996212004,0.029234232572237895,0.7081962605897449,0.5403225806451613,0,0,True,-1380.0,0.07429196880558216,5,False,preferred_min_total_trades
32,0.5,2,0.0045,1.5,248,248,248,0,0,0,0,0,0,0,248,62.16766452225419,17235.0,1.2209757035707418,0.06378785137342627,8081.25,0.04975947662112758,0.02763979420807705,0.5554679446998315,0.5201612903225806,0,0,True,-1380.0,0.11539019437191761,5,False,preferred_min_total_trades
33,0.5,2,0.0045,2.0,248,248,248,0,0,0,0,0,0,0,248,62.16766452225419,22322.5,1.286204243861786,0.08322290798512999,8785.0,0.052910530912157076,0.03538868692150565,0.6688401403542619,0.5201612903225806,0,0,True,-1380.0,0.11905028558629185,5,False,preferred_min_total_trades
34,0.5,2,0.006,1.0,248,248,248,0,0,0,0,0,0,0,248,62.16754600437525,25410.0,1.3315501043841336,0.07203009837486729,4780.0,0.029237709304992737,0.04000801786389552,1.3683704645446901,0.5443548387096774,0,0,True,-1730.0,0.06965761511216056,5,False,preferred_min_total_trades
35,0.5,2,0.006,1.5,248,248,248,0,0,0,0,0,0,0,248,62.16754600437525,29847.5,1.3880960894581154,0.08582275375360789,6937.5,0.04105940667307834,0.04654168578975959,1.1335206609372621,0.5403225806451613,0,0,True,-1730.0,0.0886171371136611,5,False,preferred_min_total_trades
36,0.5,2,0.006,2.0,248,248,248,0,0,0,0,0,0,0,248,62.16754600437525,30672.5,1.3988232617104963,0.0874200864028162,7377.5,0.04341046499654305,0.04774304551000741,1.0998049782191777,0.5403225806451613,0,0,True,-1730.0,0.10294237509169452,5,False,preferred_min_total_trades
37,0.5,3,0.003,1.0,243,243,243,0,0,0,0,0,0,0,243,60.91663588462813,21060.0,1.3494130822514414,0.11661784839175983,6220.0,0.039684818323922545,0.03348321799685272,0.8437286451345195,0.5596707818930041,0,0,True,-930.0,0.04309116809116809,5,False,preferred_min_total_trades
38,0.5,3,0.003,1.5,243,243,243,0,0,0,0,0,0,0,243,60.91541646430364,17010.0,1.2497705664256085,0.0918069959433293,8017.5,0.050457452583053404,0.02729354905678738,0.5409220572889993,0.49382716049382713,0,0,True,-930.0,0.0805408583186361,5,False,preferred_min_total_trades
39,0.5,3,0.003,2.0,243,243,243,0,0,0,0,0,0,0,243,60.91541646430364,15810.0,1.2215371680795908,0.08430907275127443,9075.0,0.057281721923277205,0.02543819526525848,0.44408922097925485,0.4732510288065844,0,0,True,-930.0,0.11116382036685642,5,False,preferred_min_total_trades
40,0.5,3,0.0045,1.0,243,243,243,0,0,0,0,0,0,0,243,60.91428418914423,18835.0,1.2598020621400738,0.06930168739601426,6415.0,0.04002183576386181,0.030095609577962534,0.751979738149286,0.5390946502057613,0,0,True,-1380.0,0.07207326785240244,5,False,preferred_min_total_trades
41,0.5,3,0.0045,1.5,243,243,243,0,0,0,0,0,0,0,243,60.91428418914423,17797.5,1.2352299762093577,0.06633480462302713,7607.5,0.04710781543891697,0.028505165676398825,0.6051048092722631,0.5185185185185185,0,0,True,-1380.0,0.1117432223626914,5,False,preferred_min_total_trades
42,0.5,3,0.0045,2.0,243,243,243,0,0,0,0,0,0,0,243,60.91428418914423,22885.0,1.3024715833994185,0.08616975951892229,7867.5,0.047647165697674417,0.036234873977198934,0.7604833036053497,0.5185185185185185,0,0,True,-1380.0,0.11612409875464277,5,False,preferred_min_total_trades
43,0.5,3,0.006,1.0,243,243,243,0,0,0,0,0,0,0,243,60.914168060738646,25785.0,1.3461422290834648,0.07382272504291522,4645.0,0.028571867935844007,0.040564918978227116,1.4197503316658402,0.5432098765432098,0,0,True,-1730.0,0.06864456079115765,5,False,preferred_min_total_trades
44,0.5,3,0.006,1.5,243,243,243,0,0,0,0,0,0,0,243,60.914168060738646,30222.5,1.404260299625468,0.08789917991504553,6232.5,0.0370877281720942,0.047088269196495336,1.269645554400008,0.5390946502057613,0,0,True,-1730.0,0.08751757796343784,5,False,preferred_min_total_trades
45,0.5,3,0.006,2.0,243,243,243,0,0,0,0,0,0,0,243,60.914168060738646,31047.5,1.4152956126270733,0.08952937949119229,7455.0,0.04410394450771302,0.04828775958353093,1.0948626052049888,0.5390946502057613,0,0,True,-1730.0,0.10169900958209195,5,False,preferred_min_total_trades
46,0.5,4,0.003,1.0,234,234,234,0,0,0,0,0,0,0,234,58.660464185197455,19555.0,1.3312161246612466,0.11058942405007019,6220.0,0.03994348831235551,0.031196262789026763,0.7810099745188501,0.5598290598290598,0,0,True,-930.0,0.046407568396829454,5,False,preferred_min_total_trades
47,0.5,4,0.003,1.5,234,234,234,0,0,0,0,0,0,0,234,58.65928992858869,15967.5,1.241009773216105,0.08909781231943506,7232.5,0.04591152549097401,0.0256822828966643,0.5593863985572275,0.49572649572649574,0,0,True,-930.0,0.08579927978706749,5,False,preferred_min_total_trades
48,0.5,4,0.003,2.0,234,234,234,0,0,0,0,0,0,0,234,58.65928992858869,14417.5,1.207401280299216,0.07923383603363719,8755.0,0.05583100836986847,0.023272556731558813,0.4168392692709956,0.47435897435897434,0,0,True,-930.0,0.12190046818103,5,False,preferred_min_total_trades
49,0.5,4,0.0045,1.0,234,234,234,0,0,0,0,0,0,0,234,58.6581995895463,18330.0,1.261446298673513,0.0701211554020327,5092.5,0.03204392077899605,0.029322383360202986,0.9150685261780773,0.5427350427350427,0,0,True,-1380.0,0.07405891980360066,5,False,preferred_min_total_trades
50,0.5,4,0.0045,1.5,234,234,234,0,0,0,0,0,0,0,234,58.6581995895463,16942.5,1.2312259033061517,0.06565504746482134,6153.75,0.03849070765670323,0.027188938813898167,0.7063766937307311,0.5213675213675214,0,0,True,-1380.0,0.11738232256160543,5,False,preferred_min_total_trades
51,0.5,4,0.0045,2.0,234,234,234,0,0,0,0,0,0,0,234,58.6581995895463,22030.0,1.3006585008018015,0.08625288524132786,6857.5,0.04194061343689796,0.0349478514358601,0.8332699160073358,0.5213675213675214,0,0,True,-1380.0,0.12063095778483886,5,False,preferred_min_total_trades
52,0.5,4,0.006,1.0,234,234,234,0,0,0,0,0,0,0,234,58.65808776219277,25230.0,1.3513682891163568,0.07528456864231581,4527.5,0.028266400287190373,0.039740388398257664,1.4059232160618278,0.5470085470085471,0,0,True,-1730.0,0.07015457788347206,5,False,preferred_min_total_trades
53,0.5,4,0.006,1.5,234,234,234,0,0,0,0,0,0,0,234,58.65808776219277,29667.5,1.411634118422422,0.08990242562491266,4910.0,0.02950144953659892,0.04627902237166537,1.5687033382631765,0.5427350427350427,0,0,True,-1730.0,0.08915479902249937,5,False,preferred_min_total_trades
54,0.5,4,0.006,2.0,234,234,234,0,0,0,0,0,0,0,234,58.65808776219277,30492.5,1.4230809254570052,0.09159532518475735,5572.5,0.033285050845939045,0.04748128179023148,1.4265047095766852,0.5427350427350427,0,0,True,-1730.0,0.10355005329179306,5,False,preferred_min_total_trades
55,0.6,2,0.003,1.0,218,218,218,0,0,0,0,0,0,0,218,54.64949227509849,19035.0,1.3479572251165342,0.1131394071879939,8227.5,0.052636629720262944,0.030402550088766134,0.5775930231540337,0.5596330275229358,0,0,True,-930.0,0.04767533490937746,5,False,preferred_min_total_trades
56,0.6,2,0.003,1.5,218,218,218,0,0,0,0,0,0,0,218,54.64839830953989,14803.75,1.2371730684503546,0.08082464482092315,10948.75,0.06914545095717387,0.023874632062551582,0.34528131253838584,0.4908256880733945,0,0,True,-930.0,0.09254411888879507,5,False,min_mar;preferred_min_total_trades
57,0.6,2,0.003,2.0,218,218,218,0,0,0,0,0,0,0,218,54.64839830953989,15485.0,1.237956204379562,0.08614096154240501,10835.0,0.0682627185383525,0.02493397272936204,0.36526486584845314,0.4724770642201835,0,0,True,-930.0,0.11349693251533742,5,False,min_mar;preferred_min_total_trades
58,0.6,2,0.0045,1.0,218,218,218,0,0,0,0,0,0,0,218,54.647382523594416,17447.5,1.262043329703751,0.0666910153168165,8390.0,0.05250805770253778,0.027966968291157412,0.5326224110134192,0.5458715596330275,0,0,True,-1380.0,0.07780484310073077,5,False,preferred_min_total_trades
59,0.6,2,0.0045,1.5,218,218,218,0,0,0,0,0,0,0,218,54.647382523594416,18760.0,1.2725159790819291,0.07483186737860295,8772.5,0.05385246970894497,0.02998088367557261,0.5567225391446206,0.5275229357798165,0,0,True,-1380.0,0.10601012793176973,5,False,preferred_min_total_trades
60,0.6,2,0.0045,2.0,218,218,218,0,0,0,0,0,0,0,218,54.647382523594416,24122.5,1.3504140034863452,0.09858463341037546,9197.5,0.055085570545165975,0.038089248965882394,0.691456012689423,0.5275229357798165,0,0,True,-1380.0,0.11016685666908488,5,False,preferred_min_total_trades
61,0.6,2,0.006,1.0,218,218,218,0,0,0,0,0,0,0,218,54.64727834255566,26360.0,1.3880893665574736,0.08143952872825617,5752.5,0.03517972082498815,0.04141710753782335,1.1773006313456809,0.555045871559633,0,0,True,-1730.0,0.06714719271623672,5,False,preferred_min_total_trades
62,0.6,2,0.006,1.5,218,218,218,0,0,0,0,0,0,0,218,54.64727834255566,31222.5,1.4578750549934008,0.09893391658391415,7510.0,0.044279354971846346,0.048541670197893794,1.0962596503214084,0.5504587155963303,0,0,True,-1730.0,0.0847145488029466,5,False,preferred_min_total_trades
63,0.6,2,0.006,2.0,218,218,218,0,0,0,0,0,0,0,218,54.64727834255566,33310.0,1.4884880481008946,0.10567981833671253,7510.0,0.044013362245794996,0.05155638543212193,1.171380299105588,0.5504587155963303,0,0,True,-1730.0,0.09479135394776343,5,False,preferred_min_total_trades
64,0.6,3,0.003,1.0,216,216,216,0,0,0,0,0,0,0,216,54.148120786336115,18995.0,1.3515151515151516,0.11435584683112864,7560.0,0.04836620123794444,0.030341419521862534,0.6273269089832708,0.5601851851851852,0,0,True,-930.0,0.047775730455383,5,False,preferred_min_total_trades
65,0.6,3,0.003,1.5,216,216,216,0,0,0,0,0,0,0,216,54.14703685715879,14613.75,1.23665991902834,0.08078401929526954,10281.25,0.06492993881981449,0.023578597844539306,0.36313907379416616,0.49074074074074076,0,0,True,-930.0,0.09374732700367805,5,False,min_mar;preferred_min_total_trades
66,0.6,3,0.003,2.0,216,216,216,0,0,0,0,0,0,0,216,54.14703685715879,15295.0,1.2374723440593098,0.08614956117157996,10167.5,0.06405733186328556,0.024638852689244484,0.38463751100077015,0.4722222222222222,0,0,True,-930.0,0.11490683229813664,5,False,min_mar;preferred_min_total_trades
67,0.6,3,0.0045,1.0,216,216,216,0,0,0,0,0,0,0,216,54.146030390350425,15995.0,1.24022828821387,0.060750746608395884,9065.0,0.05673248427574553,0.02572439930805781,0.45343333077087894,0.5416666666666666,0,0,True,-1380.0,0.08487027195998749,5,False,preferred_min_total_trades
68,0.6,3,0.0045,1.5,216,216,216,0,0,0,0,0,0,0,216,54.146030390350425,17307.5,1.2514163277164438,0.06896697693001369,9222.5,0.05682247021402771,0.02775145329940898,0.4883887165566766,0.5231481481481481,0,0,True,-1380.0,0.11490683229813664,5,False,preferred_min_total_trades
69,0.6,3,0.0045,2.0,216,216,216,0,0,0,0,0,0,0,216,54.146030390350425,22670.0,1.32931435212086,0.09293967598059892,9647.5,0.05798734766863514,0.03591168639031084,0.6193021035472391,0.5231481481481481,0,0,True,-1380.0,0.11722540802823114,5,False,preferred_min_total_trades
70,0.6,3,0.006,1.0,216,216,216,0,0,0,0,0,0,0,216,54.14592716510102,24907.5,1.3667047002097978,0.07725832335779685,6185.0,0.037962835090303675,0.039260369982941246,1.03417908303084,0.5509259259259259,0,0,True,-1730.0,0.07106293285155074,5,False,preferred_min_total_trades
71,0.6,3,0.006,1.5,216,216,216,0,0,0,0,0,0,0,216,54.14592716510102,29770.0,1.4365742777533363,0.09491469628619241,7960.0,0.04709780486361754,0.04642861875535731,0.9857915648043892,0.5462962962962963,0,0,True,-1730.0,0.0888478333893181,5,False,preferred_min_total_trades
72,0.6,3,0.006,2.0,216,216,216,0,0,0,0,0,0,0,216,54.14592716510102,31857.5,1.46718727086083,0.10172306009225743,7960.0,0.04681389125768224,0.049461462963689584,1.0565552581697184,0.5462962962962963,0,0,True,-1730.0,0.09911323864082242,5,False,preferred_min_total_trades
73,0.6,4,0.003,1.0,207,207,207,0,0,0,0,0,0,0,207,51.89194908690544,17490.0,1.3312186345989963,0.10744275837701725,7560.0,0.04868232528937328,0.028033463033843686,0.5758447828284617,0.5603864734299517,0,0,True,-930.0,0.05188679245283019,5,False,preferred_min_total_trades
74,0.6,4,0.003,1.5,207,207,207,0,0,0,0,0,0,0,207,51.89091032144384,13571.25,1.2265651085141904,0.07724220404008215,9688.75,0.061720137279727354,0.02194973263197708,0.35563324385519,0.4927536231884058,0,0,True,-930.0,0.10094869669337754,5,False,min_mar;preferred_min_total_trades
75,0.6,4,0.003,2.0,207,207,207,0,0,0,0,0,0,0,207,51.89091032144384,13902.5,1.222235543300164,0.08049235829165548,10167.5,0.0647158042136083,0.022468138782547165,0.34718163600944035,0.47342995169082125,0,0,True,-930.0,0.12641611221003415,5,False,min_mar;preferred_min_total_trades
76,0.6,4,0.0045,1.0,207,207,207,0,0,0,0,0,0,0,207,51.88994579075249,15490.0,1.241296051094322,0.06130532171138983,8037.5,0.05073538694609266,0.024941266274195906,0.4915950734877904,0.5458937198067633,0,0,True,-1380.0,0.08763718528082634,5,False,preferred_min_total_trades
77,0.6,4,0.0045,1.5,207,207,207,0,0,0,0,0,0,0,207,51.88994579075249,16452.5,1.2475828599375494,0.06831299806886745,7825.0,0.04869662624172508,0.02643233153309965,0.5427959506248391,0.5265700483091788,0,0,True,-1380.0,0.12087828597477587,5,False,preferred_min_total_trades
78,0.6,4,0.0045,2.0,207,207,207,0,0,0,0,0,0,0,207,51.88994579075249,21815.0,1.3282795982092472,0.09332798838252158,8250.0,0.05007359300790556,0.03462346023411578,0.6914514847905855,0.5265700483091788,0,0,True,-1380.0,0.1218198487279395,5,False,preferred_min_total_trades
79,0.6,4,0.006,1.0,207,207,207,0,0,0,0,0,0,0,207,51.889846866555146,24352.5,1.3733042078638769,0.0790602160490706,5752.5,0.03566170202873394,0.038432736754885344,1.0777033783726497,0.5555555555555556,0,0,True,-1730.0,0.07268247613181399,5,False,preferred_min_total_trades
80,0.6,4,0.006,1.5,207,207,207,0,0,0,0,0,0,0,207,51.889846866555146,29215.0,1.4460135109346972,0.09748425736565729,6262.5,0.03741151169389767,0.045617843707771444,1.2193531253432974,0.5507246376811594,0,0,True,-1730.0,0.09053568372411433,5,False,preferred_min_total_trades
81,0.6,4,0.006,2.0,207,207,207,0,0,0,0,0,0,0,207,51.889846866555146,31302.5,1.4778825235678028,0.1045886369893773,6262.5,0.03718382614891343,0.048657682432172056,1.3085711577207852,0.5507246376811594,0,0,True,-1730.0,0.10087053749700503,5,False,preferred_min_total_trades
