campaign_id,variant_id,symbol,run_id,config_path,summary_path,terminal_stage,status,verdict,limited_core_min_signals_per_year,full_history_min_signals_per_year,limited_core_max_signals_per_year,full_history_max_signals_per_year,entry_parameter_combinations,failure_reason
nq_range_compression_breakout,id_nr4_prior_session_breakout,NQ,not_run,campaigns/nq_range_compression_breakout/variants/id_nr4_prior_session_breakout/config.yaml,,pre_pnl_density,failed,FAIL,12.326376554174066,5.440858308210675,13.623889875666077,9.521502039368682,9,failed pre-PnL signal-density gate: limited_min_signals_per_year=12.33; full_history_min_signals_per_year=5.44; required_min=50
nq_range_compression_breakout,nr4_prior_session_breakout,NQ,not_run,campaigns/nq_range_compression_breakout/variants/nr4_prior_session_breakout/config.yaml,,pre_pnl_density,failed,FAIL,50.60301953818828,23.058875687178578,55.793072824156305,43.13823372938464,9,failed pre-PnL signal-density gate: limited_min_signals_per_year=50.60; full_history_min_signals_per_year=23.06; required_min=50
nq_range_compression_breakout,nr7_opening_range_15_long_breakout,NQ,not_run,campaigns/nq_range_compression_breakout/variants/nr7_opening_range_15_long_breakout/config.yaml,,pre_pnl_density,failed,FAIL,22.05772646536412,9.97490689838624,25.30150976909414,19.10777620145416,9,failed pre-PnL signal-density gate: limited_min_signals_per_year=22.06; full_history_min_signals_per_year=9.97; required_min=50
nq_range_compression_breakout,nr7_opening_range_15_short_breakout,NQ,not_run,campaigns/nq_range_compression_breakout/variants/nr7_opening_range_15_short_breakout/config.yaml,,pre_pnl_density,failed,FAIL,16.867673179396093,8.355603830466395,23.355239786856128,15.804397942897676,9,failed pre-PnL signal-density gate: limited_min_signals_per_year=16.87; full_history_min_signals_per_year=8.36; required_min=50
nq_range_compression_breakout,nr7_opening_range_30_breakout,NQ,not_run,campaigns/nq_range_compression_breakout/variants/nr7_opening_range_30_breakout/config.yaml,,pre_pnl_density,failed,FAIL,33.08658969804618,15.35099308388012,36.330373001776195,28.046329136371696,9,failed pre-PnL signal-density gate: limited_min_signals_per_year=33.09; full_history_min_signals_per_year=15.35; required_min=50
