campaign_id,variant_id,run_id,stage,equity_curve_csv
nq_emv_macro_news_intraday,high_macro_news_short_1030,run1,limited_core_grid_test,backtest-campaigns/nq_emv_macro_news_intraday/high_macro_news_short_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_emv_macro_news_intraday,high_macro_news_rebound_long_1130,run1,limited_core_grid_test,backtest-campaigns/nq_emv_macro_news_intraday/high_macro_news_rebound_long_1130/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_emv_macro_news_intraday,rising_macro_news_short_1000,run1,limited_core_grid_test,backtest-campaigns/nq_emv_macro_news_intraday/rising_macro_news_short_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_emv_macro_news_intraday,high_interest_news_short_1200,run1,limited_core_grid_test,backtest-campaigns/nq_emv_macro_news_intraday/high_interest_news_short_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_emv_macro_news_intraday,high_labor_news_short_1330,run1,limited_core_grid_test,backtest-campaigns/nq_emv_macro_news_intraday/high_labor_news_short_1330/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
