timestamp_utc,timestamp_epoch,ib_timestamp,symbol,expiry,exchange,open,high,low,close,volume,wap,bar_count
2026-06-02T22:37:00Z,1780439820,1780439820,ES,202606,CME,7625.75,7626.0,7625.75,7625.75,43,,22
2026-06-02T22:38:00Z,1780439880,1780439880,ES,202606,CME,7625.75,7626.25,7625.75,7626.25,36,,13
2026-06-02T22:39:00Z,1780439940,1780439940,ES,202606,CME,7626.0,7626.0,7624.5,7625.0,116,,52
2026-06-02T22:40:00Z,1780440000,1780440000,ES,202606,CME,7625.0,7625.5,7624.75,7625.0,139,,44
2026-06-02T22:41:00Z,1780440060,1780440060,ES,202606,CME,7625.0,7625.5,7624.75,7625.25,76,,23
2026-06-02T22:42:00Z,1780440120,1780440120,ES,202606,CME,7625.25,7626.0,7625.25,7625.5,113,,22
2026-06-02T22:43:00Z,1780440180,1780440180,ES,202606,CME,7625.5,7625.75,7624.75,7625.75,146,,50
2026-06-02T22:44:00Z,1780440240,1780440240,ES,202606,CME,7625.75,7625.75,7625.5,7625.5,22,,17
2026-06-02T22:45:00Z,1780440300,1780440300,ES,202606,CME,7625.5,7626.0,7625.5,7625.5,92,,50
2026-06-02T22:46:00Z,1780440360,1780440360,ES,202606,CME,7625.5,7625.75,7625.5,7625.75,26,,12
2026-06-02T22:47:00Z,1780440420,1780440420,ES,202606,CME,7625.75,7626.25,7625.75,7626.25,50,,28
2026-06-02T22:48:00Z,1780440480,1780440480,ES,202606,CME,7626.25,7626.25,7623.75,7624.75,242,,106
2026-06-02T22:49:00Z,1780440540,1780440540,ES,202606,CME,7624.75,7625.0,7624.25,7625.0,57,,32
2026-06-02T22:50:00Z,1780440600,1780440600,ES,202606,CME,7625.25,7625.25,7624.25,7625.0,138,,47
2026-06-02T22:51:00Z,1780440660,1780440660,ES,202606,CME,7625.25,7625.25,7621.5,7623.75,648,,243
2026-06-02T22:52:00Z,1780440720,1780440720,ES,202606,CME,7624.0,7624.75,7621.75,7622.25,357,,130
2026-06-02T22:53:00Z,1780440780,1780440780,ES,202606,CME,7622.5,7622.75,7621.75,7622.0,133,,63
2026-06-02T22:54:00Z,1780440840,1780440840,ES,202606,CME,7622.25,7622.5,7621.75,7622.25,128,,50
2026-06-02T22:55:00Z,1780440900,1780440900,ES,202606,CME,7622.5,7623.75,7622.25,7623.5,166,,66
2026-06-02T22:56:00Z,1780440960,1780440960,ES,202606,CME,7623.5,7623.5,7622.75,7622.75,84,,35
2026-06-02T22:57:00Z,1780441020,1780441020,ES,202606,CME,7622.75,7623.0,7622.0,7622.5,77,,32
2026-06-02T22:58:00Z,1780441080,1780441080,ES,202606,CME,7622.25,7622.25,7621.0,7621.0,172,,76
2026-06-02T22:59:00Z,1780441140,1780441140,ES,202606,CME,7620.75,7621.5,7620.5,7621.5,162,,68
2026-06-02T23:00:00Z,1780441200,1780441200,ES,202606,CME,7621.5,7622.0,7621.25,7621.5,126,,61
2026-06-02T23:01:00Z,1780441260,1780441260,ES,202606,CME,7621.5,7621.5,7619.75,7620.0,359,,103
2026-06-02T23:02:00Z,1780441320,1780441320,ES,202606,CME,7620.0,7620.0,7618.5,7618.5,243,,100
2026-06-02T23:03:00Z,1780441380,1780441380,ES,202606,CME,7618.75,7619.0,7617.0,7617.25,299,,136
2026-06-02T23:04:00Z,1780441440,1780441440,ES,202606,CME,7617.0,7617.25,7616.25,7616.5,205,,91
2026-06-02T23:05:00Z,1780441500,1780441500,ES,202606,CME,7616.75,7618.75,7616.75,7618.25,203,,106
2026-06-02T23:06:00Z,1780441560,1780441560,ES,202606,CME,7618.0,7618.75,7617.5,7617.5,150,,63
2026-06-02T23:07:00Z,1780441620,1780441620,ES,202606,CME,7617.75,7617.75,7616.0,7616.25,239,,110
2026-06-02T23:08:00Z,1780441680,1780441680,ES,202606,CME,7616.25,7617.75,7616.25,7617.25,204,,92
2026-06-02T23:09:00Z,1780441740,1780441740,ES,202606,CME,7617.5,7618.0,7616.0,7616.0,162,,73
2026-06-02T23:10:00Z,1780441800,1780441800,ES,202606,CME,7616.25,7616.5,7615.5,7616.0,284,,100
2026-06-02T23:11:00Z,1780441860,1780441860,ES,202606,CME,7616.25,7616.25,7615.75,7616.0,110,,57
2026-06-02T23:12:00Z,1780441920,1780441920,ES,202606,CME,7615.75,7616.75,7614.5,7616.25,391,,129
2026-06-02T23:13:00Z,1780441980,1780441980,ES,202606,CME,7616.5,7616.75,7616.0,7616.0,120,,46
2026-06-02T23:14:00Z,1780442040,1780442040,ES,202606,CME,7616.0,7616.75,7615.0,7615.75,86,,42
2026-06-02T23:15:00Z,1780442100,1780442100,ES,202606,CME,7615.75,7616.25,7615.5,7615.75,50,,28
2026-06-02T23:16:00Z,1780442160,1780442160,ES,202606,CME,7615.5,7615.75,7613.0,7613.0,357,,163
2026-06-02T23:17:00Z,1780442220,1780442220,ES,202606,CME,7613.25,7614.5,7610.0,7611.5,794,,256
2026-06-02T23:18:00Z,1780442280,1780442280,ES,202606,CME,7611.5,7612.75,7610.5,7612.5,426,,171
2026-06-02T23:19:00Z,1780442340,1780442340,ES,202606,CME,7612.5,7612.5,7609.0,7609.75,1522,,534
2026-06-02T23:20:00Z,1780442400,1780442400,ES,202606,CME,7609.5,7610.0,7607.0,7608.25,1215,,338
2026-06-02T23:21:00Z,1780442460,1780442460,ES,202606,CME,7608.0,7608.5,7604.75,7605.25,1172,,368
2026-06-02T23:22:00Z,1780442520,1780442520,ES,202606,CME,7605.25,7607.0,7604.75,7606.75,578,,209
2026-06-02T23:23:00Z,1780442580,1780442580,ES,202606,CME,7607.0,7608.75,7604.25,7606.0,742,,287
2026-06-02T23:24:00Z,1780442640,1780442640,ES,202606,CME,7605.75,7609.75,7603.0,7605.75,1868,,588
2026-06-02T23:25:00Z,1780442700,1780442700,ES,202606,CME,7605.5,7606.0,7602.0,7604.0,794,,333
2026-06-02T23:26:00Z,1780442760,1780442760,ES,202606,CME,7604.0,7607.0,7603.0,7606.75,615,,200
2026-06-02T23:27:00Z,1780442820,1780442820,ES,202606,CME,7607.0,7607.25,7605.25,7605.5,290,,134
2026-06-02T23:28:00Z,1780442880,1780442880,ES,202606,CME,7605.5,7607.25,7605.25,7606.5,265,,107
2026-06-02T23:29:00Z,1780442940,1780442940,ES,202606,CME,7606.75,7610.75,7606.25,7610.25,545,,197
2026-06-02T23:30:00Z,1780443000,1780443000,ES,202606,CME,7610.5,7611.75,7608.5,7610.75,855,,303
2026-06-02T23:31:00Z,1780443060,1780443060,ES,202606,CME,7610.75,7611.0,7608.0,7609.25,1167,,264
2026-06-02T23:32:00Z,1780443120,1780443120,ES,202606,CME,7609.5,7611.0,7609.25,7610.75,230,,100
2026-06-02T23:33:00Z,1780443180,1780443180,ES,202606,CME,7610.75,7612.75,7610.5,7611.5,335,,161
2026-06-02T23:34:00Z,1780443240,1780443240,ES,202606,CME,7611.75,7611.75,7609.5,7610.0,219,,89
2026-06-02T23:35:00Z,1780443300,1780443300,ES,202606,CME,7610.0,7614.75,7610.0,7614.25,606,,252
2026-06-02T23:36:00Z,1780443360,1780443360,ES,202606,CME,7614.0,7615.25,7613.5,7614.0,549,,202
2026-06-02T23:37:00Z,1780443420,1780443420,ES,202606,CME,7614.25,7614.25,7611.0,7613.75,434,,166
2026-06-02T23:38:00Z,1780443480,1780443480,ES,202606,CME,7614.0,7616.0,7613.75,7615.75,344,,160
2026-06-02T23:39:00Z,1780443540,1780443540,ES,202606,CME,7615.75,7616.75,7615.25,7616.5,223,,99
2026-06-02T23:40:00Z,1780443600,1780443600,ES,202606,CME,7616.25,7617.75,7615.5,7617.5,330,,154
2026-06-02T23:41:00Z,1780443660,1780443660,ES,202606,CME,7617.5,7618.75,7616.5,7617.0,481,,181
2026-06-02T23:42:00Z,1780443720,1780443720,ES,202606,CME,7617.25,7620.25,7617.25,7619.0,416,,175
2026-06-02T23:43:00Z,1780443780,1780443780,ES,202606,CME,7619.0,7620.0,7618.75,7620.0,199,,97
2026-06-02T23:44:00Z,1780443840,1780443840,ES,202606,CME,7619.75,7622.75,7619.5,7621.5,2963,,492
2026-06-02T23:45:00Z,1780443900,1780443900,ES,202606,CME,7621.5,7622.25,7620.0,7620.5,408,,195
2026-06-02T23:46:00Z,1780443960,1780443960,ES,202606,CME,7620.5,7621.25,7619.5,7621.25,302,,119
2026-06-02T23:47:00Z,1780444020,1780444020,ES,202606,CME,7621.25,7621.5,7620.5,7621.0,127,,53
2026-06-02T23:48:00Z,1780444080,1780444080,ES,202606,CME,7620.75,7620.75,7618.75,7619.0,303,,122
2026-06-02T23:49:00Z,1780444140,1780444140,ES,202606,CME,7618.75,7620.75,7618.5,7620.25,161,,88
2026-06-02T23:50:00Z,1780444200,1780444200,ES,202606,CME,7620.5,7622.0,7620.0,7621.0,286,,128
2026-06-02T23:51:00Z,1780444260,1780444260,ES,202606,CME,7621.0,7621.75,7620.5,7620.5,201,,130
2026-06-02T23:52:00Z,1780444320,1780444320,ES,202606,CME,7620.5,7621.25,7620.0,7620.75,99,,47
2026-06-02T23:53:00Z,1780444380,1780444380,ES,202606,CME,7620.75,7620.75,7618.75,7620.5,184,,86
2026-06-02T23:54:00Z,1780444440,1780444440,ES,202606,CME,7620.5,7623.25,7620.25,7622.5,356,,147
2026-06-02T23:55:00Z,1780444500,1780444500,ES,202606,CME,7622.5,7622.5,7621.0,7622.0,160,,84
2026-06-02T23:56:00Z,1780444560,1780444560,ES,202606,CME,7622.25,7622.75,7621.5,7622.75,132,,68
2026-06-02T23:57:00Z,1780444620,1780444620,ES,202606,CME,7622.75,7625.75,7622.5,7625.0,597,,204
2026-06-02T23:58:00Z,1780444680,1780444680,ES,202606,CME,7625.0,7625.75,7624.0,7624.25,341,,144
2026-06-02T23:59:00Z,1780444740,1780444740,ES,202606,CME,7624.5,7625.0,7623.0,7624.5,306,,131
2026-06-03T00:00:00Z,1780444800,1780444800,ES,202606,CME,7624.5,7625.75,7624.0,7624.75,408,,197
2026-06-03T00:01:00Z,1780444860,1780444860,ES,202606,CME,7625.0,7626.5,7624.75,7625.25,378,,162
2026-06-03T00:02:00Z,1780444920,1780444920,ES,202606,CME,7625.25,7626.5,7625.0,7625.0,227,,99
2026-06-03T00:03:00Z,1780444980,1780444980,ES,202606,CME,7624.75,7625.5,7624.5,7624.75,192,,86
2026-06-03T00:04:00Z,1780445040,1780445040,ES,202606,CME,7625.0,7626.25,7625.0,7625.0,186,,85
2026-06-03T00:05:00Z,1780445100,1780445100,ES,202606,CME,7625.25,7625.75,7624.0,7625.25,315,,135
2026-06-03T00:06:00Z,1780445160,1780445160,ES,202606,CME,7625.25,7625.25,7622.75,7623.75,238,,124
2026-06-03T00:07:00Z,1780445220,1780445220,ES,202606,CME,7623.75,7624.0,7622.25,7622.5,242,,109
2026-06-03T00:08:00Z,1780445280,1780445280,ES,202606,CME,7622.5,7622.75,7622.0,7622.25,149,,86
2026-06-03T00:09:00Z,1780445340,1780445340,ES,202606,CME,7622.25,7623.0,7621.75,7622.75,181,,86
2026-06-03T00:10:00Z,1780445400,1780445400,ES,202606,CME,7622.75,7622.75,7621.0,7622.0,292,,118
2026-06-03T00:11:00Z,1780445460,1780445460,ES,202606,CME,7622.0,7623.25,7621.75,7623.0,105,,55
2026-06-03T00:12:00Z,1780445520,1780445520,ES,202606,CME,7622.75,7622.75,7622.25,7622.5,78,,39
2026-06-03T00:13:00Z,1780445580,1780445580,ES,202606,CME,7622.25,7622.75,7621.5,7622.0,167,,67
2026-06-03T00:14:00Z,1780445640,1780445640,ES,202606,CME,7621.75,7622.25,7620.25,7620.5,259,,99
2026-06-03T00:15:00Z,1780445700,1780445700,ES,202606,CME,7620.75,7620.75,7619.5,7620.5,253,,123
2026-06-03T00:16:00Z,1780445760,1780445760,ES,202606,CME,7620.5,7621.0,7620.0,7621.0,106,,45
2026-06-03T00:17:00Z,1780445820,1780445820,ES,202606,CME,7620.75,7621.0,7620.25,7620.75,63,,41
2026-06-03T00:18:00Z,1780445880,1780445880,ES,202606,CME,7620.5,7622.25,7620.5,7622.25,172,,90
2026-06-03T00:19:00Z,1780445940,1780445940,ES,202606,CME,7622.0,7624.0,7621.75,7623.5,181,,95
2026-06-03T00:20:00Z,1780446000,1780446000,ES,202606,CME,7623.25,7623.25,7622.25,7622.5,47,,26
2026-06-03T00:21:00Z,1780446060,1780446060,ES,202606,CME,7622.75,7624.5,7622.75,7624.0,113,,67
2026-06-03T00:22:00Z,1780446120,1780446120,ES,202606,CME,7623.5,7624.5,7623.5,7623.5,77,,49
2026-06-03T00:23:00Z,1780446180,1780446180,ES,202606,CME,7623.5,7623.75,7621.75,7621.75,97,,48
2026-06-03T00:24:00Z,1780446240,1780446240,ES,202606,CME,7621.5,7621.75,7621.0,7621.25,97,,48
2026-06-03T00:25:00Z,1780446300,1780446300,ES,202606,CME,7621.25,7621.75,7620.0,7620.75,120,,55
2026-06-03T00:26:00Z,1780446360,1780446360,ES,202606,CME,7620.75,7621.5,7620.5,7621.5,106,,50
2026-06-03T00:27:00Z,1780446420,1780446420,ES,202606,CME,7621.25,7621.5,7620.75,7621.5,80,,40
2026-06-03T00:28:00Z,1780446480,1780446480,ES,202606,CME,7621.5,7622.0,7621.25,7621.5,69,,45
2026-06-03T00:29:00Z,1780446540,1780446540,ES,202606,CME,7621.5,7622.5,7621.5,7622.25,84,,31
2026-06-03T00:30:00Z,1780446600,1780446600,ES,202606,CME,7622.5,7623.75,7622.25,7622.25,171,,85
2026-06-03T00:31:00Z,1780446660,1780446660,ES,202606,CME,7622.25,7622.75,7621.75,7622.75,71,,31
2026-06-03T00:32:00Z,1780446720,1780446720,ES,202606,CME,7622.5,7622.5,7621.5,7622.25,101,,47
2026-06-03T00:33:00Z,1780446780,1780446780,ES,202606,CME,7622.0,7623.25,7622.0,7622.75,115,,47
2026-06-03T00:34:00Z,1780446840,1780446840,ES,202606,CME,7623.0,7624.0,7622.75,7623.25,88,,47
2026-06-03T00:35:00Z,1780446900,1780446900,ES,202606,CME,7623.0,7623.25,7622.25,7622.75,70,,39
2026-06-03T00:36:00Z,1780446960,1780446960,ES,202606,CME,7622.5,7622.75,7622.25,7622.5,39,,19
2026-06-03T00:37:00Z,1780447020,1780447020,ES,202606,CME,7622.5,7623.0,7622.25,7623.0,83,,37
2026-06-03T00:38:00Z,1780447080,1780447080,ES,202606,CME,7623.0,7624.5,7623.0,7624.0,143,,75
2026-06-03T00:39:00Z,1780447140,1780447140,ES,202606,CME,7624.25,7625.5,7624.0,7624.75,210,,85
2026-06-03T00:40:00Z,1780447200,1780447200,ES,202606,CME,7625.0,7625.25,7624.25,7625.25,126,,65
2026-06-03T00:41:00Z,1780447260,1780447260,ES,202606,CME,7625.25,7625.5,7624.25,7624.75,134,,67
2026-06-03T00:42:00Z,1780447320,1780447320,ES,202606,CME,7624.75,7625.0,7624.5,7624.5,40,,23
2026-06-03T00:43:00Z,1780447380,1780447380,ES,202606,CME,7624.75,7625.25,7624.25,7624.25,93,,48
2026-06-03T00:44:00Z,1780447440,1780447440,ES,202606,CME,7624.5,7625.75,7624.5,7625.5,241,,79
2026-06-03T00:45:00Z,1780447500,1780447500,ES,202606,CME,7625.5,7626.0,7625.25,7625.75,193,,89
2026-06-03T00:46:00Z,1780447560,1780447560,ES,202606,CME,7626.0,7626.0,7625.25,7625.75,115,,63
2026-06-03T00:47:00Z,1780447620,1780447620,ES,202606,CME,7625.75,7625.75,7625.5,7625.75,38,,21
2026-06-03T00:48:00Z,1780447680,1780447680,ES,202606,CME,7625.75,7626.5,7625.5,7626.5,116,,53
2026-06-03T00:49:00Z,1780447740,1780447740,ES,202606,CME,7626.25,7626.5,7625.0,7625.25,142,,62
2026-06-03T00:50:00Z,1780447800,1780447800,ES,202606,CME,7625.5,7626.0,7625.25,7625.5,48,,26
2026-06-03T00:51:00Z,1780447860,1780447860,ES,202606,CME,7625.5,7626.75,7625.25,7626.5,136,,55
2026-06-03T00:52:00Z,1780447920,1780447920,ES,202606,CME,7626.5,7627.0,7626.0,7626.75,167,,74
2026-06-03T00:53:00Z,1780447980,1780447980,ES,202606,CME,7626.75,7626.75,7625.5,7625.5,89,,42
2026-06-03T00:54:00Z,1780448040,1780448040,ES,202606,CME,7625.5,7625.75,7625.25,7625.5,101,,46
2026-06-03T00:55:00Z,1780448100,1780448100,ES,202606,CME,7625.5,7626.0,7625.0,7625.25,114,,43
2026-06-03T00:56:00Z,1780448160,1780448160,ES,202606,CME,7625.25,7626.0,7625.0,7625.75,37,,26
2026-06-03T00:57:00Z,1780448220,1780448220,ES,202606,CME,7625.5,7625.75,7625.25,7625.5,76,,28
2026-06-03T00:58:00Z,1780448280,1780448280,ES,202606,CME,7625.5,7625.5,7625.0,7625.0,63,,26
2026-06-03T00:59:00Z,1780448340,1780448340,ES,202606,CME,7625.25,7625.75,7625.0,7625.25,142,,57
2026-06-03T01:00:00Z,1780448400,1780448400,ES,202606,CME,7625.25,7626.0,7623.25,7623.5,328,,163
2026-06-03T01:01:00Z,1780448460,1780448460,ES,202606,CME,7623.25,7623.25,7621.5,7621.5,275,,125
2026-06-03T01:02:00Z,1780448520,1780448520,ES,202606,CME,7621.5,7623.0,7621.25,7623.0,154,,84
2026-06-03T01:03:00Z,1780448580,1780448580,ES,202606,CME,7622.75,7623.0,7620.5,7621.0,291,,118
2026-06-03T01:04:00Z,1780448640,1780448640,ES,202606,CME,7621.0,7621.75,7621.0,7621.75,96,,66
2026-06-03T01:05:00Z,1780448700,1780448700,ES,202606,CME,7621.5,7622.25,7621.25,7622.25,118,,53
2026-06-03T01:06:00Z,1780448760,1780448760,ES,202606,CME,7622.0,7622.5,7620.5,7621.0,178,,79
2026-06-03T01:07:00Z,1780448820,1780448820,ES,202606,CME,7621.0,7621.25,7620.25,7620.5,166,,90
2026-06-03T01:08:00Z,1780448880,1780448880,ES,202606,CME,7620.25,7622.0,7620.25,7621.75,88,,55
2026-06-03T01:09:00Z,1780448940,1780448940,ES,202606,CME,7621.75,7622.25,7621.25,7621.5,87,,43
2026-06-03T01:10:00Z,1780449000,1780449000,ES,202606,CME,7621.75,7622.75,7621.5,7622.25,64,,41
2026-06-03T01:11:00Z,1780449060,1780449060,ES,202606,CME,7622.25,7622.25,7621.25,7621.25,61,,28
2026-06-03T01:12:00Z,1780449120,1780449120,ES,202606,CME,7621.25,7621.5,7620.25,7621.0,138,,58
2026-06-03T01:13:00Z,1780449180,1780449180,ES,202606,CME,7620.75,7621.5,7620.5,7621.25,89,,38
2026-06-03T01:14:00Z,1780449240,1780449240,ES,202606,CME,7621.25,7622.0,7620.25,7620.25,140,,75
2026-06-03T01:15:00Z,1780449300,1780449300,ES,202606,CME,7620.25,7620.75,7620.0,7620.75,253,,91
2026-06-03T01:16:00Z,1780449360,1780449360,ES,202606,CME,7620.5,7621.5,7620.5,7621.0,78,,42
2026-06-03T01:17:00Z,1780449420,1780449420,ES,202606,CME,7621.25,7621.5,7620.5,7621.25,67,,29
2026-06-03T01:18:00Z,1780449480,1780449480,ES,202606,CME,7621.75,7622.0,7621.5,7621.75,44,,25
2026-06-03T01:19:00Z,1780449540,1780449540,ES,202606,CME,7621.75,7622.0,7621.5,7621.75,38,,16
2026-06-03T01:20:00Z,1780449600,1780449600,ES,202606,CME,7621.75,7621.75,7621.0,7621.0,35,,21
2026-06-03T01:21:00Z,1780449660,1780449660,ES,202606,CME,7621.25,7621.5,7621.0,7621.5,36,,23
2026-06-03T01:22:00Z,1780449720,1780449720,ES,202606,CME,7621.25,7621.5,7621.0,7621.25,61,,35
2026-06-03T01:23:00Z,1780449780,1780449780,ES,202606,CME,7621.25,7621.5,7620.75,7621.0,55,,26
2026-06-03T01:24:00Z,1780449840,1780449840,ES,202606,CME,7621.0,7621.0,7620.5,7621.0,72,,36
2026-06-03T01:25:00Z,1780449900,1780449900,ES,202606,CME,7621.0,7621.25,7621.0,7621.0,33,,21
2026-06-03T01:26:00Z,1780449960,1780449960,ES,202606,CME,7621.0,7621.0,7620.75,7621.0,27,,20
2026-06-03T01:27:00Z,1780450020,1780450020,ES,202606,CME,7621.0,7622.0,7621.0,7621.5,89,,36
2026-06-03T01:28:00Z,1780450080,1780450080,ES,202606,CME,7621.75,7621.75,7620.5,7621.25,165,,84
2026-06-03T01:29:00Z,1780450140,1780450140,ES,202606,CME,7621.5,7621.75,7621.25,7621.5,41,,29
2026-06-03T01:30:00Z,1780450200,1780450200,ES,202606,CME,7621.25,7622.25,7620.0,7622.25,293,,115
2026-06-03T01:31:00Z,1780450260,1780450260,ES,202606,CME,7622.0,7622.5,7621.0,7621.5,319,,144
2026-06-03T01:32:00Z,1780450320,1780450320,ES,202606,CME,7621.5,7622.25,7620.5,7621.75,266,,139
2026-06-03T01:33:00Z,1780450380,1780450380,ES,202606,CME,7621.75,7622.25,7621.75,7622.0,55,,27
2026-06-03T01:34:00Z,1780450440,1780450440,ES,202606,CME,7622.0,7623.0,7622.0,7623.0,55,,22
2026-06-03T01:35:00Z,1780450500,1780450500,ES,202606,CME,7623.0,7623.5,7622.75,7623.0,146,,50
2026-06-03T01:36:00Z,1780450560,1780450560,ES,202606,CME,7623.0,7623.25,7623.0,7623.0,76,,37
2026-06-03T01:37:00Z,1780450620,1780450620,ES,202606,CME,7622.75,7622.75,7620.25,7620.5,217,,101
2026-06-03T01:38:00Z,1780450680,1780450680,ES,202606,CME,7620.75,7621.5,7620.75,7621.25,122,,63
2026-06-03T01:39:00Z,1780450740,1780450740,ES,202606,CME,7621.0,7621.0,7619.75,7620.5,197,,103
2026-06-03T01:40:00Z,1780450800,1780450800,ES,202606,CME,7620.25,7620.75,7619.75,7620.25,368,,138
2026-06-03T01:41:00Z,1780450860,1780450860,ES,202606,CME,7620.5,7620.75,7620.25,7620.5,133,,62
2026-06-03T01:42:00Z,1780450920,1780450920,ES,202606,CME,7620.5,7620.5,7619.75,7620.0,116,,53
2026-06-03T01:43:00Z,1780450980,1780450980,ES,202606,CME,7619.75,7620.25,7619.75,7620.0,124,,58
2026-06-03T01:44:00Z,1780451040,1780451040,ES,202606,CME,7620.0,7620.5,7619.25,7620.5,248,,88
2026-06-03T01:45:00Z,1780451100,1780451100,ES,202606,CME,7620.5,7620.75,7619.5,7619.75,675,,153
2026-06-03T01:46:00Z,1780451160,1780451160,ES,202606,CME,7619.75,7620.0,7619.25,7619.5,150,,65
2026-06-03T01:47:00Z,1780451220,1780451220,ES,202606,CME,7619.5,7619.75,7619.25,7619.5,98,,47
2026-06-03T01:48:00Z,1780451280,1780451280,ES,202606,CME,7619.75,7620.75,7619.75,7620.5,162,,75
2026-06-03T01:49:00Z,1780451340,1780451340,ES,202606,CME,7620.25,7620.5,7620.0,7620.25,118,,58
2026-06-03T01:50:00Z,1780451400,1780451400,ES,202606,CME,7620.25,7620.25,7619.5,7619.75,470,,114
2026-06-03T01:51:00Z,1780451460,1780451460,ES,202606,CME,7619.75,7621.5,7619.75,7621.25,121,,52
2026-06-03T01:52:00Z,1780451520,1780451520,ES,202606,CME,7621.0,7621.5,7620.75,7621.5,91,,28
2026-06-03T01:53:00Z,1780451580,1780451580,ES,202606,CME,7621.5,7622.5,7621.25,7622.0,87,,36
2026-06-03T01:54:00Z,1780451640,1780451640,ES,202606,CME,7621.75,7622.25,7621.5,7621.75,75,,38
