wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,1,True,58,0.75,0.0,0.004,1.0,300,300,300,0,0,0,0,0,0,0,300,75.29652049218464,21350.0,1.3171420083184788,0.12583133269291286,3255.0,0.019063794895822658,0.03396380235760588,1.781586643331343,0.5533333333333333,0,0,True,-980.0,0.043676814988290395,5,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,2,False,24,0.65,0.02,0.004,2.0,236,236,236,0,0,0,0,0,0,0,236,59.3149230408999,22870.0,1.3722785170715825,0.1465783531843649,4345.0,0.02766855050545252,0.03630914668748941,1.3122894414123403,0.4745762711864407,0,0,True,-955.0,0.08231307389593354,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,3,False,35,0.7,0.0,0.006,1.5,345,345,345,0,0,0,0,0,0,0,345,86.59099856601235,33362.5,1.3176322178321511,0.1081976535654449,7117.5,0.041556583806507175,0.05169794010389195,1.2440372948990284,0.5014492753623189,0,0,True,-1430.0,0.062420382165605096,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,4,False,51,0.7,0.02,0.004,2.0,200,200,200,0,0,0,0,0,0,0,200,50.26688393296602,21312.5,1.4085789599808292,0.16078922092681736,4550.0,0.030068231756678616,0.03395453292005812,1.1292494083067022,0.475,0,0,True,-955.0,0.08832844574780059,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,5,False,50,0.7,0.02,0.004,1.5,200,200,200,0,0,0,0,0,0,0,200,50.27036714017754,18181.25,1.3631347680631147,0.14484596751977377,4156.25,0.026068208545668364,0.029173859890314624,1.1191355876720694,0.495,0,0,True,-955.0,0.07741491921622551,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,6,False,23,0.65,0.02,0.004,1.5,236,236,236,0,0,0,0,0,0,0,236,59.31903322540949,17895.0,1.3015799452285655,0.12035525707670092,4220.0,0.02687791091118984,0.028733289193157097,1.0690298545931567,0.4915254237288136,0,0,True,-955.0,0.07865325509918972,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,7,False,62,0.75,0.0,0.006,1.5,300,300,300,0,0,0,0,0,0,0,300,75.29652049218464,28181.25,1.3049258818437568,0.10043528005640145,7117.5,0.04315728838224594,0.04415888678816704,1.0232080940083608,0.5033333333333333,0,0,True,-1430.0,0.07256597915280551,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,8,False,31,0.7,0.0,0.004,1.0,345,345,345,0,0,0,0,0,0,0,345,86.59099856601235,21262.5,1.2683473212595444,0.1150119459681427,5805.0,0.033326157158234664,0.03383125654742325,1.0151562445916085,0.5449275362318841,0,0,True,-980.0,0.04385655496766608,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,9,False,8,0.65,0.0,0.006,1.5,404,404,404,0,0,0,0,0,0,0,404,101.39931426280866,32105.0,1.2595496988560573,0.08728871195157432,8307.5,0.049400788834951456,0.049883007039792426,1.0097613462499975,0.49504950495049505,0,0,True,-1430.0,0.064865285781031,7,True,
8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,10,False,60,0.75,0.0,0.004,2.0,300,300,300,0,0,0,0,0,0,0,300,75.29652049218464,23162.5,1.2792849822149877,0.12782457725850682,5885.0,0.037081377398317635,0.03669806118885455,0.9896628378890673,0.46,0,0,True,-980.0,0.08127361036157582,9,False,max_consecutive_losses
