point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2015-01-05 10:00:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2015-01-05 11:15:00-05:00,1,395.0,395.0,150395.0,150395.0,0.0,0.0
2,2015-01-06 11:40:00-05:00,2,395.0,790.0,150790.0,150790.0,0.0,0.0
3,2015-01-13 11:40:00-05:00,3,-430.0,360.0,150360.0,150790.0,430.0,0.0028516479872670603
4,2015-01-14 10:05:00-05:00,4,382.5,742.5,150742.5,150790.0,47.5,0.0003150076265004311
5,2015-01-15 10:15:00-05:00,5,-417.5,325.0,150325.0,150790.0,465.0,0.0030837588699515884
6,2015-01-20 11:45:00-05:00,6,395.0,720.0,150720.0,150790.0,70.0,0.0004642217653690563
7,2015-01-22 14:45:00-05:00,7,395.0,1115.0,151115.0,151115.0,0.0,0.0
8,2015-01-27 14:20:00-05:00,8,395.0,1510.0,151510.0,151510.0,0.0,0.0
9,2015-02-05 15:30:00-05:00,9,395.0,1905.0,151905.0,151905.0,0.0,0.0
10,2015-02-06 13:15:00-05:00,10,-442.5,1462.5,151462.5,151905.0,442.5,0.00291300483855041
11,2015-02-19 15:55:00-05:00,11,120.0,1582.5,151582.5,151905.0,322.5,0.002123037424706231
12,2015-02-23 15:55:00-05:00,12,-17.5,1565.0,151565.0,151905.0,340.0,0.00223824100589184
13,2015-02-27 15:00:00-05:00,13,-442.5,1122.5,151122.5,151905.0,782.5,0.00515124584444225
14,2015-03-04 12:40:00-05:00,14,-442.5,680.0,150680.0,151905.0,1225.0,0.00806425068299266
15,2015-03-06 13:25:00-05:00,15,407.5,1087.5,151087.5,151905.0,817.5,0.005381653006813469
16,2015-03-10 12:00:00-04:00,16,395.0,1482.5,151482.5,151905.0,422.5,0.0027813436029097134
17,2015-03-23 15:55:00-04:00,17,-280.0,1202.5,151202.5,151905.0,702.5,0.004624600901879464
18,2015-04-02 12:05:00-04:00,18,-442.5,760.0,150760.0,151905.0,1145.0,0.007537605740429874
19,2015-04-08 10:40:00-04:00,19,-442.5,317.5,150317.5,151905.0,1587.5,0.010450610578980283
20,2015-04-21 15:55:00-04:00,20,195.0,512.5,150512.5,151905.0,1392.5,0.009166913531483493
21,2015-04-30 11:30:00-04:00,21,-442.5,70.0,150070.0,151905.0,1835.0,0.012079918370033903
22,2015-05-07 11:15:00-04:00,22,-442.5,-372.5,149627.5,151905.0,2277.5,0.014992923208584313
23,2015-05-18 15:55:00-04:00,23,107.5,-265.0,149735.0,151905.0,2170.0,0.01428524406701557
24,2015-06-05 15:55:00-04:00,24,-117.5,-382.5,149617.5,151905.0,2287.5,0.015058753826404661
