wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,1,True,67,0.75,0.01,0.004,1.0,251,251,251,0,0,0,0,0,0,0,251,62.8788157349502,5245.0,1.1749937442655767,0.09550064151957922,3265.0,0.020775667334796858,0.00864711582241906,0.4162136254432672,0.5338645418326693,0,0,True,-442.5,0.0776930409914204,10,False,min_profit_factor;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,2,False,40,0.7,0.01,0.004,1.0,301,301,301,0,0,0,0,0,0,0,301,75.30010844542531,4407.5,1.121351872246696,0.074482699306067,3735.0,0.023768235836899628,0.007271107470288474,0.3059170028513538,0.521594684385382,0,0,True,-442.5,0.09245604083947816,7,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,3,False,65,0.75,0.01,0.003,1.5,251,251,251,0,0,0,0,0,0,0,251,62.8788157349502,5245.0,1.1787205043018996,0.13326489521095805,4903.75,0.030921659349407656,0.00864711582241906,0.279645918244834,0.47410358565737054,0,0,True,-330.0,0.08603431839847474,11,False,min_profit_factor;min_mar;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,4,False,49,0.7,0.02,0.004,1.0,262,262,262,0,0,0,0,0,0,0,262,65.5436159890413,3202.5,1.1006205325583223,0.06345449434735743,3340.0,0.021480826432993008,0.005298826582947447,0.24667703542396438,0.5114503816793893,0,0,True,-442.5,0.12724434035909446,7,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,5,False,76,0.75,0.02,0.004,1.0,219,219,219,0,0,0,0,0,0,0,219,54.8623930117693,2730.0,1.100376872874345,0.06707980002709919,3930.0,0.025329509200476944,0.004528570186412839,0.17878633772846922,0.5114155251141552,0,0,True,-442.5,0.14926739926739926,9,False,min_profit_factor;min_mar;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,6,False,38,0.7,0.01,0.003,1.5,301,301,301,0,0,0,0,0,0,0,301,75.30010844542531,3363.75,1.0925250997111815,0.0924011550669181,6218.75,0.03928334544076308,0.005563424759439606,0.14162298798682804,0.46511627906976744,0,0,True,-330.0,0.13415087328130806,13,False,min_profit_factor;min_mar;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,7,False,13,0.65,0.01,0.004,1.0,353,353,353,0,0,0,0,0,0,0,353,88.30876505393732,1847.5,1.042298666361399,0.03996019566350473,3950.0,0.025523391057120703,0.003067090208095369,0.12016781787464285,0.509915014164306,0,0,True,-442.5,0.22056833558863329,8,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,8,False,56,0.75,0.0,0.003,1.5,282,282,282,0,0,0,0,0,0,0,282,70.6447252480317,2771.25,1.0807826847398339,0.08632079433408253,6941.25,0.04389064093140161,0.004596529436068808,0.10472686975004313,0.4645390070921986,0,0,True,-330.0,0.16283265674334688,8,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,9,False,71,0.75,0.01,0.006,1.5,251,251,251,0,0,0,0,0,0,0,251,62.87372481783112,2851.25,1.0728521239220696,0.03937725928978929,7115.0,0.045558597064143815,0.004727906277929295,0.1037763799283082,0.4820717131474104,0,0,True,-630.0,0.32266549758877683,9,False,min_profit_factor;min_mar;max_consecutive_losses
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,10,False,74,0.75,0.02,0.003,1.5,219,219,219,0,0,0,0,0,0,0,219,54.8623930117693,2055.0,1.0758162700608744,0.08059431049098535,5305.0,0.03409958299520324,0.0034145504441267516,0.10013466864410257,0.4474885844748858,0,0,True,-330.0,0.21958637469586376,10,False,min_profit_factor;min_mar;max_consecutive_losses
