wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,1,True,26,0.65,0.02,0.006,1.5,182,182,182,0,0,0,0,0,0,0,182,45.523477533045934,18902.5,1.2277958544227525,0.09856211650792739,8205.0,0.0476017810782195,0.030131941981423216,0.6330003058480154,0.5274725274725275,0,0,True,-1467.5,0.1131464092051316,7,False,min_trades_per_year
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,2,False,53,0.7,0.02,0.006,1.5,159,159,159,0,0,0,0,0,0,0,159,39.9345976701375,16436.25,1.2215501263689974,0.09617375752197978,8080.0,0.04759906038983513,0.02645896525079272,0.5558715872560183,0.5283018867924528,0,0,True,-1467.5,0.13012396379952848,7,False,min_trades_per_year
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,3,False,80,0.75,0.02,0.006,1.5,138,138,138,0,0,0,0,0,0,0,138,34.781296946317966,15810.0,1.247214729682186,0.10256194432031777,8080.0,0.04825501101116046,0.02557771268563669,0.5300529862011855,0.5434782608695652,0,0,True,-1467.5,0.13527830487033524,7,False,min_trades_per_year
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,4,False,27,0.65,0.02,0.006,2.0,182,182,182,0,0,0,0,0,0,0,182,45.523477533045934,8752.5,1.0987476730411236,0.04595786496440938,9082.5,0.05554791064630063,0.014286174253604011,0.2571865275828415,0.4945054945054945,0,0,True,-1467.5,0.3264781491002571,7,False,min_profit_factor;min_mar;min_trades_per_year
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,5,False,54,0.7,0.02,0.006,2.0,159,159,159,0,0,0,0,0,0,0,159,39.9345976701375,5992.5,1.0750540125872812,0.03322029298146806,8120.0,0.05006319553623725,0.009887196387109443,0.19749431256246502,0.49056603773584906,0,0,True,-1467.5,0.47684605757196497,7,False,min_profit_factor;min_mar;min_trades_per_year;max_best_day_concentration
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,6,False,81,0.75,0.02,0.006,2.0,138,138,138,0,0,0,0,0,0,0,138,34.781296946317966,5335.0,1.0766440397945625,0.028729771514121292,8120.0,0.05091707164132309,0.008847342667465119,0.1737598487554187,0.5,0,0,True,-1467.5,0.5356138706654171,7,False,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;max_best_day_concentration
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,7,False,71,0.75,0.01,0.006,1.5,213,213,213,0,0,0,0,0,0,0,213,53.684175721490774,7666.25,1.0719649855671072,0.031269426747880115,12898.75,0.07648462747190844,0.012642138977327244,0.16528993335256154,0.49295774647887325,0,0,True,-1467.5,0.2789825533996413,6,False,min_profit_factor;min_mar
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,8,False,62,0.75,0.0,0.006,1.5,290,290,290,0,0,0,0,0,0,0,290,73.09113126400153,10306.25,1.0679988783690166,0.04334511332498549,19835.0,0.1118804202213918,0.016889177044076442,0.1509573972877087,0.4896551724137931,0,0,True,-1467.5,0.20751970891449364,7,False,min_profit_factor;max_drawdown_pct;min_mar
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,9,False,63,0.75,0.0,0.006,2.0,290,290,290,0,0,0,0,0,0,0,290,73.09113126400153,7387.5,1.0467563291139241,0.028418235635878166,19040.0,0.10947719464688717,0.01219060943430006,0.11135295778833407,0.46551724137931033,0,0,True,-1467.5,0.3868020304568528,8,False,min_profit_factor;min_expectancy_r;max_drawdown_pct;min_mar
10,2020-01-03,2024-01-03,2024-01-03,2025-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,10,False,24,0.65,0.02,0.004,2.0,182,182,182,0,0,0,0,0,0,0,182,45.52769956624306,4552.5,1.0592561257362272,0.0610132652948135,16205.0,0.09490066322123479,0.007507226994856175,0.07910615943067902,0.4340659340659341,0,0,True,-992.5,0.41900054914881935,7,False,min_profit_factor;min_mar;min_trades_per_year;max_best_day_concentration
