wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_threshold,entry.params.min_orderflow_imbalance,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,1,True,51,0.7,0.02,0.004,2.0,224,224,224,0,0,0,0,0,0,0,224,56.26409228425499,3367.5,1.0926218799422402,0.04276656906979407,5135.0,0.03402690345238884,0.0055921806330754276,0.16434585770933063,0.44642857142857145,0,0,True,-455.0,0.26206384558277657,8,False,min_profit_factor;min_mar
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,2,False,24,0.65,0.02,0.004,2.0,265,265,265,0,0,0,0,0,0,0,265,66.56243060414096,2562.5,1.059440964973324,0.028854074018809718,5665.0,0.03764870073768858,0.004263798611031877,0.11325221129778756,0.44528301886792454,0,0,True,-480.0,0.344390243902439,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,3,False,67,0.75,0.01,0.004,1.0,245,245,245,0,0,0,0,0,0,0,245,62.01089977262063,1500.0,1.040752564015486,0.02393906966298427,3602.5,0.023827634102784576,0.0025216596376054223,0.10582920766400106,0.49387755102040815,0,0,True,-455.0,0.2966666666666667,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,4,False,78,0.75,0.02,0.004,2.0,187,187,187,0,0,0,0,0,0,0,187,47.32849082706767,2190.0,1.0694026303279986,0.02468847844689932,7172.5,0.04778401425692443,0.0036751875976839266,0.07691249165302916,0.43315508021390375,0,0,True,-455.0,0.4029680365296804,10,False,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,5,False,53,0.7,0.02,0.006,1.5,224,224,224,0,0,0,0,0,0,0,224,56.26409228425499,2011.25,1.0511150644894847,0.016524366506313403,6816.25,0.045280167402929554,0.0033511149247049676,0.07400844822159726,0.47767857142857145,0,0,True,-667.5,0.4947172156619018,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,6,False,76,0.75,0.02,0.004,1.0,187,187,187,0,0,0,0,0,0,0,187,47.33213504558547,915.0,1.0329492257832193,0.015955128727073362,3930.0,0.026096050731253838,0.0015404846569520014,0.05903133285631782,0.49732620320855614,0,0,True,-455.0,0.48633879781420764,9,False,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;max_consecutive_losses;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,7,False,22,0.65,0.02,0.004,1.0,265,265,265,0,0,0,0,0,0,0,265,66.56243060414096,837.5,1.021878265412748,0.01829755115113462,4060.0,0.026858068997453115,0.0013994938035162274,0.05210701497747057,0.5056603773584906,0,0,True,-480.0,0.5313432835820896,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,8,False,52,0.7,0.02,0.006,1.0,224,224,224,0,0,0,0,0,0,0,224,56.26409228425499,1355.0,1.0364835756596662,0.012048139540478139,6897.5,0.04570983614705346,0.0022613495462646682,0.04947183663029689,0.4955357142857143,0,0,True,-667.5,0.48523985239852396,8,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,9,False,80,0.75,0.02,0.006,1.5,187,187,187,0,0,0,0,0,0,0,187,47.32849082706767,1665.0,1.0492494269023145,0.009841470515091297,8620.0,0.057466666666666666,0.0027977672922008257,0.0486850456879494,0.47058823529411764,0,0,True,-667.5,0.5975975975975976,9,False,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,10,False,26,0.65,0.02,0.006,1.5,265,265,265,0,0,0,0,0,0,0,265,66.56243060414096,1262.5,1.027475516866159,0.009676568208599348,6572.5,0.04375613734334171,0.0021074601695449946,0.048163761645786195,0.4716981132075472,0,0,True,-667.5,0.7881188118811882,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,b3591af43b4ff4dd8ec81c1127f4d26785c62d2aee2c89225aac5a3c634e520d,9dc846be34678425dd17bc9503d1a1854fade6cd2186d7c18a4d684139b38cda,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,79,0.75,0.02,0.006,1.0,187,187,187,0,0,0,0,0,0,0,187,47.32849082706767,1540.0,1.04873417721519,0.009638568556200402,8222.5,0.054770112071405974,0.00258852341020277,0.04726160514019049,0.4919786096256685,0,0,True,-667.5,0.42694805194805197,9,False,min_profit_factor;min_expectancy_r;min_mar;min_trades_per_year;max_consecutive_losses;max_best_day_concentration
