window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.29351619165905735,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",0.29351619165905735,0.015287806396875325,0.052085052993033315,8428.75,1.1291218260503235,7887.5,4.139545862784394,0.06653527719263597,0.016073086130245738,6625.0,2.049089469517023,2467.5,45,False
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.9620570080509302,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",0.9620570080509302,0.02947804967000489,0.030640647511861747,18351.25,1.2857448713457122,5077.5,2.265395103071508,0.04303564883219568,0.018996972657814228,5857.5,1.314665592264303,2965.0,66,False
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,1.3838905333536997,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",1.3838905333536997,0.035022197139648936,0.025307057383199716,21545.0,1.372396508512661,4005.0,3.8880566199446225,0.06528607760829641,0.016791442098193075,3177.5,1.416994750656168,2562.5,32,False
