wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,1,True,18,0.35,3,0.006,2.5,266,266,266,0,0,0,0,0,0,0,266,66.95542059697635,18351.25,1.2857448713457122,0.05241036481858606,5077.5,0.030640647511861747,0.02947804967000489,0.9620570080509302,0.5225563909774437,0,0,True,-1442.5,0.1437912948709216,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,2,False,27,0.35,4,0.006,2.5,255,255,255,0,0,0,0,0,0,0,255,64.18658741439462,16968.75,1.2743643639597397,0.05100378681754079,4715.0,0.03139618118559705,0.027343488009984318,0.8709176395799405,0.5215686274509804,0,0,True,-1442.5,0.15550644567219152,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,3,False,17,0.35,3,0.006,2.0,266,266,266,0,0,0,0,0,0,0,266,66.95542059697635,17632.5,1.2745533107555762,0.04949491292354233,5077.5,0.033248422489719126,0.028369953114961266,0.8532721552047665,0.5225563909774437,0,0,True,-1442.5,0.14220898908265986,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,4,False,16,0.35,3,0.006,1.5,266,266,266,0,0,0,0,0,0,0,266,66.95542059697635,17763.75,1.2765969870372533,0.049718352933710686,5136.25,0.03420575062850673,0.028572566154525303,0.8353146950300576,0.5225563909774437,0,0,True,-1442.5,0.11512208852297516,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,5,False,9,0.35,2,0.006,2.5,274,274,274,0,0,0,0,0,0,0,274,68.9691174570358,18073.75,1.2707170941771204,0.048729310416298736,5385.0,0.03586234453823486,0.02905064835857951,0.8100599314583848,0.5255474452554745,0,0,True,-1442.5,0.14599903174493395,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,6,False,26,0.35,4,0.006,2.0,255,255,255,0,0,0,0,0,0,0,255,64.18658741439462,16250.0,1.2627430373095112,0.04796257033094615,5157.5,0.03434726870119708,0.026228518223343933,0.7636274794225432,0.5215686274509804,0,0,True,-1442.5,0.1543076923076923,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,7,False,25,0.35,4,0.006,1.5,255,255,255,0,0,0,0,0,0,0,255,64.18658741439462,16381.25,1.2648651926108574,0.048195648929788434,5301.25,0.03530459683998468,0.026432390232438152,0.7486954277438966,0.5215686274509804,0,0,True,-1442.5,0.12483784814956124,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,8,False,8,0.35,2,0.006,2.0,274,274,274,0,0,0,0,0,0,0,274,68.9691174570358,17355.0,1.2599513199775323,0.045898981204321974,5847.5,0.038942443767377585,0.027941180133036925,0.7174994024500201,0.5255474452554745,0,0,True,-1442.5,0.14448285796600405,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,9,False,7,0.35,2,0.006,1.5,274,274,274,0,0,0,0,0,0,0,274,68.9691174570358,17486.25,1.261917243961805,0.04611589741857301,5991.25,0.03989977190616519,0.028144044418877412,0.7053685541126785,0.5255474452554745,0,0,True,-1442.5,0.11694903138179999,5,True,
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,13122e80f7550da9577a4bd5c18fcdde0ec7980b1fb8029fce5b069b1b595f4f,48b60121b4c534287188cdcce84f41b58c5df2aa2d6b11d31f85a439981972c0,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,34cffd2984b7db065a544c8c814160a5f4538a097329ed4f917736524c1c5031,10,False,66,0.55,3,0.003,2.5,211,211,211,0,0,0,0,0,0,0,211,53.11125468406771,12595.0,1.2588634261638063,0.08584753067157505,4797.5,0.02951467659204688,0.020502170752937587,0.6946432460134823,0.47393364928909953,0,0,True,-792.5,0.13755458515283842,6,False,preferred_min_total_trades
