point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2023-05-12 14:30:00-04:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2023-05-12 15:45:00-04:00,1,-842.5,-842.5,149157.5,150000.0,842.5,0.0056166666666666665
2,2023-05-17 15:55:00-04:00,2,-5.0,-847.5,149152.5,150000.0,847.5,0.00565
3,2023-05-23 15:55:00-04:00,3,-67.5,-915.0,149085.0,150000.0,915.0,0.0061
4,2023-05-26 15:55:00-04:00,4,182.5,-732.5,149267.5,150000.0,732.5,0.004883333333333333
5,2023-06-01 15:55:00-04:00,5,-342.5,-1075.0,148925.0,150000.0,1075.0,0.007166666666666667
6,2023-06-02 15:55:00-04:00,6,95.0,-980.0,149020.0,150000.0,980.0,0.006533333333333334
7,2023-06-15 15:55:00-04:00,7,445.0,-535.0,149465.0,150000.0,535.0,0.0035666666666666668
8,2023-06-27 15:55:00-04:00,8,-117.5,-652.5,149347.5,150000.0,652.5,0.00435
9,2023-07-07 15:39:00-04:00,9,-917.5,-1570.0,148430.0,150000.0,1570.0,0.010466666666666668
10,2023-07-18 15:55:00-04:00,10,32.5,-1537.5,148462.5,150000.0,1537.5,0.01025
11,2023-07-27 15:55:00-04:00,11,770.0,-767.5,149232.5,150000.0,767.5,0.005116666666666667
12,2023-08-23 15:55:00-04:00,12,-192.5,-960.0,149040.0,150000.0,960.0,0.0064
13,2023-08-24 15:55:00-04:00,13,782.5,-177.5,149822.5,150000.0,177.5,0.0011833333333333333
14,2023-08-29 15:55:00-04:00,14,232.5,55.0,150055.0,150055.0,0.0,0.0
15,2023-09-01 15:55:00-04:00,15,-542.5,-487.5,149512.5,150055.0,542.5,0.0036153410416180734
16,2023-09-21 15:55:00-04:00,16,657.5,170.0,150170.0,150170.0,0.0,0.0
17,2023-09-26 15:55:00-04:00,17,32.5,202.5,150202.5,150202.5,0.0,0.0
18,2023-09-27 14:37:00-04:00,18,-667.5,-465.0,149535.0,150202.5,667.5,0.004444000599191092
19,2023-09-28 14:36:00-04:00,19,-680.0,-1145.0,148855.0,150202.5,1347.5,0.008971222183385762
20,2023-09-29 14:55:00-04:00,20,-667.5,-1812.5,148187.5,150202.5,2015.0,0.013415222782576855
21,2023-10-03 15:55:00-04:00,21,-342.5,-2155.0,147845.0,150202.5,2357.5,0.015695477771674904
22,2023-10-06 15:55:00-04:00,22,-455.0,-2610.0,147390.0,150202.5,2812.5,0.018724721625805164
23,2023-10-09 15:55:00-04:00,23,-280.0,-2890.0,147110.0,150202.5,3092.5,0.02058887168988532
24,2023-10-12 15:19:00-04:00,24,-680.0,-3570.0,146430.0,150202.5,3772.5,0.02511609327407999
25,2023-10-13 15:55:00-04:00,25,-130.0,-3700.0,146300.0,150202.5,3902.5,0.025981591518117207
26,2023-10-23 15:23:00-04:00,26,-667.5,-4367.5,145632.5,150202.5,4570.0,0.0304255921173083
27,2023-10-25 15:55:00-04:00,27,45.0,-4322.5,145677.5,150202.5,4525.0,0.03012599657129542
28,2023-10-27 14:38:00-04:00,28,-642.5,-4965.0,145035.0,150202.5,5167.5,0.03440355520047935
29,2023-11-02 15:55:00-04:00,29,332.5,-4632.5,145367.5,150202.5,4835.0,0.032189876999384165
30,2023-11-03 15:55:00-04:00,30,-467.5,-5100.0,144900.0,150202.5,5302.5,0.035302341838518
31,2023-11-09 15:55:00-05:00,31,620.0,-4480.0,145520.0,150202.5,4682.5,0.031174580982340508
32,2023-11-10 15:55:00-05:00,32,357.5,-4122.5,145877.5,150202.5,4325.0,0.02879446081123816
