wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_abs_move_ticks,sl.params.stop_pct,tp.params.target_r_multiple,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,23,112,0.004,2.0,85,87.93501244086899,2225.0,1.095187165775401,0.036136508386473636,4397.5,0.028373713585185662,0.015349433053694739,0.5409737082039521,0.47058823529411764,0,0,True,-917.5,0.744943820224719,7,False,min_profit_factor;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,10,96,0.003,1.5,103,105.0685699324095,1935.0,1.076778097410971,0.03024513271423991,5040.0,0.03321334135110423,0.013160770767061125,0.39624952599427565,0.4854368932038835,0,0,True,-692.5,0.5239018087855297,7,False,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,22,112,0.004,1.5,85,87.93501244086899,1637.5,1.070407395463829,0.02680548582497857,4397.5,0.028519776576167583,0.011295735455483458,0.39606675828318677,0.4823529411764706,0,0,True,-917.5,0.7564885496183206,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,13,96,0.004,1.5,103,105.0685699324095,1716.25,1.0612454277812473,0.02021934241165249,4963.75,0.03252438714750231,0.011672787964351894,0.3588934024003062,0.49514563106796117,0,0,True,-917.5,0.7654770575382375,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,14,96,0.004,2.0,103,105.0685699324095,1660.0,1.0589907604832978,0.020877447315060513,5170.0,0.03370054103383091,0.01129017077682426,0.3350145258941218,0.4854368932038835,0,0,True,-917.5,0.9984939759036144,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,4,80,0.004,1.5,118,120.36981798081865,1316.25,1.0422348788705278,0.013450745275703963,5653.75,0.03703157877500225,0.0089520165954875,0.24174007405621217,0.5084745762711864,0,0,True,-917.5,0.9981006647673314,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,5,80,0.004,2.0,118,120.36981798081865,1260.0,1.0402781107648047,0.01402519277613638,5860.0,0.03818398032156645,0.008569419697284975,0.2244244739578638,0.5,0,0,True,-917.5,1.3154761904761905,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,19,112,0.003,1.5,85,87.93501244086899,1043.75,1.048744892002335,0.02280020952942618,4917.5,0.03221711749338706,0.007199464376070219,0.2234670552866188,0.47058823529411764,0,0,True,-692.5,0.9712574850299401,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,26,112,0.005,2.0,85,87.93501244086899,387.5,1.0145539906103287,0.005701944586820126,5242.5,0.033921609861045955,0.0026726537897210356,0.07878911999368847,0.47058823529411764,0,0,True,-1142.5,5.309677419354839,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,17,96,0.005,2.0,103,105.0685699324095,-902.5,0.9718978670403239,-0.009557269614340756,7862.5,0.05120815422691155,-0.006137129065974856,-0.1198467150130085,0.4854368932038835,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,8,80,0.005,2.0,118,120.36981798081865,-1365.0,0.9613533408833522,-0.011994928213015501,8557.5,0.0557346619773349,-0.009281906371496063,-0.16653741212731585,0.5,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,27,112,0.005,2.5,85,87.93501244086899,-1087.5,0.9591549295774648,-0.012604457492083722,6210.0,0.04031420410283043,-0.007499398283297043,-0.18602372166812828,0.47058823529411764,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,18,96,0.005,2.5,103,105.0685699324095,-2377.5,0.9259691732835124,-0.024664494630911887,9837.5,0.06386328226434693,-0.016165732003186495,-0.25313030320415225,0.4854368932038835,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,9,80,0.005,2.5,118,120.36981798081865,-2840.0,0.9195922989807475,-0.025181743269853032,10532.5,0.0683750973773046,-0.019309880474655094,-0.2824110124202108,0.5,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,25,112,0.005,1.5,85,87.93501244086899,-1931.25,0.9274647887323944,-0.021585093639905333,6261.25,0.0408571102301832,-0.013316594987709984,-0.3259309068283627,0.47058823529411764,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,16,96,0.005,1.5,103,105.0685699324095,-3221.25,0.8996964035497431,-0.03207569921892007,9568.75,0.06257049909270733,-0.021901529349999893,-0.3500296412459421,0.4854368932038835,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,7,80,0.005,1.5,118,120.36981798081865,-3683.75,0.8957035673839184,-0.03165084557972456,10263.75,0.06711513625737686,-0.025045315328593,-0.3731694029875441,0.5,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate
