wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.min_abs_move_ticks,sl.params.stop_pct,tp.params.target_r_multiple,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,26,112,0.005,2.0,100,101.726385498826,1975.0,1.0671426143124256,0.022748651080849305,5242.5,0.03334552451222033,0.013395489842316755,0.4017177728725674,0.52,0,0,True,-1142.5,1.0417721518987342,7,False,min_profit_factor;min_expectancy_r;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,11,96,0.003,2.0,113,114.95637406698916,1535.0,1.0528262926955174,0.02916729162596292,4225.0,0.027397704429025355,0.010411422631750433,0.38001076545378326,0.4778761061946903,0,0,True,-692.5,0.8029315960912052,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,13,False,15,96,0.004,2.5,113,114.95192726133351,1666.25,1.0530146356983774,0.023869624473842943,4707.5,0.030324502778001448,0.011301295498517883,0.372678674445283,0.504424778761062,0,0,True,-917.5,1.2460615153788448,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,14,False,14,96,0.004,2.0,113,114.95192726133351,1535.0,1.048838689150493,0.022855700700280958,4872.5,0.031152598181033518,0.01041101780214615,0.33419420562117474,0.504424778761062,0,0,True,-917.5,1.0798045602605864,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,15,False,1,80,0.003,1.5,129,131.23338278443896,1542.5,1.049423261775072,0.0260285752215679,5632.5,0.03658774237552372,0.010462297272656462,0.28595088391284496,0.5193798449612403,0,0,True,-692.5,0.6450567260940032,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,16,False,4,80,0.004,1.5,129,131.2283063425843,955.0,1.0277818181818181,0.014201989983072075,5276.25,0.03377205264631756,0.006476997906111892,0.1917857340192833,0.5348837209302325,0,0,True,-917.5,1.2971204188481675,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,17,False,25,112,0.005,1.5,100,101.726385498826,762.5,1.025922148563658,0.01080936891507749,6261.25,0.039874541271622925,0.00517131778810187,0.12968971236246132,0.52,0,0,True,-1142.5,2.018032786885246,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,18,False,19,112,0.003,1.5,100,101.7313044840612,562.5,1.0226814516129032,0.014329779696319411,4917.5,0.03199934927606963,0.0038150476062186467,0.11922266210180997,0.5,0,0,True,-692.5,1.768888888888889,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,19,False,27,112,0.005,2.5,100,101.726385498826,500.0,1.0169981302056774,0.007188209313781035,6210.0,0.039627337119520135,0.0033909769763551534,0.08557165893150016,0.52,0,0,True,-1142.5,4.965,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,20,False,13,96,0.004,1.5,113,114.95192726133351,-127.5,0.9959281437125749,0.0039032956895558844,4670.0,0.030271847020216344,-0.0008646762890118787,-0.02856371097655273,0.5132743362831859,0,0,False,-917.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,21,False,8,80,0.005,2.0,129,131.22703729348555,-857.5,0.9779449588477366,-0.0030858323232767063,8180.0,0.05199510559519458,-0.0058150708682885854,-0.11183881255211871,0.5271317829457365,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,22,False,9,80,0.005,2.5,129,131.22703729348555,-1832.5,0.9528677983539094,-0.011272221289996323,10155.0,0.06414123071578581,-0.012426257622178194,-0.19373275946699234,0.5271317829457365,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,23,False,7,80,0.005,1.5,129,131.22703729348555,-2570.0,0.9338991769547325,-0.01621705880837115,9886.25,0.06284315828784376,-0.017426528467195945,-0.27730192024048694,0.5271317829457365,0,0,False,-1142.5,0.0,8,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,24,False,10,96,0.003,1.5,113,114.95637406698916,-1790.0,0.9383077718421506,-0.020532453678822764,5040.0,0.03318245411900255,-0.01213867666765378,-0.3658161214996555,0.48672566371681414,0,0,False,-692.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,25,False,17,96,0.005,2.0,113,114.95081561367338,-2677.5,0.9251153684799329,-0.0201367083445658,7565.0,0.04884190138003389,-0.018155345498114817,-0.3717165995821889,0.504424778761062,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,26,False,16,96,0.005,1.5,113,114.95081561367338,-3890.0,0.891204027408754,-0.030702444774452376,9271.25,0.059667752705040024,-0.026375086296546058,-0.4420325066862825,0.504424778761062,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,dd627e2ac305a85f94b6a01c4f691b6c029f2af27a358d054ced653a750d3cc7,fc06336078bf201b62f9047560321c72eeb27f5ed221d5e2256ff3b92579c8a3,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,27,False,18,96,0.005,2.5,113,114.95081561367338,-4152.5,0.883862396867571,-0.03390701079329878,9540.0,0.061394899847156306,-0.02815446308031122,-0.4585798356280775,0.504424778761062,0,0,False,-1142.5,0.0,7,False,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades
