window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2022-05-11,2023-05-11,2023-05-11,2023-07-11,MAR,2.6963883052483184,"{'entry.params.min_abs_move_ticks': 112, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",2.6963883052483184,0.0727479336308694,0.026979769007776433,10720.0,1.376569772547642,4397.5,-6.331538327220037,-0.0662701011582364,0.010466666666666668,-1570.0,0.31515812431842966,1570.0,9,False,,
2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.3149999959702796,"{'entry.params.min_abs_move_ticks': 112, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.5}",1.3149999959702796,0.03650587091492885,0.027761118651557715,5381.25,1.2067524733455,4397.5,16.77538118079284,0.060020737283298375,0.0035779060181368506,1082.5,2.4727891156462585,542.5,6,False,,
3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,1.0474319179989404,"{'entry.params.min_abs_move_ticks': 96, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.0}",1.0474319179989404,0.028893494514293794,0.027585081204602954,4247.5,1.1682511388393741,4225.0,-4.653958942529101,-0.16376413360382613,0.03518813458092773,-3635.0,0.3600352112676056,5302.5,17,False,,
4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,-0.19017216942339404,{},-0.19017216942339404,-0.0070395398048226365,0.03701666666666667,-1052.5,0.9583085759556348,5552.5,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
