campaign_id,variant_id,run_id,status,reason
nq_variance_risk_premium_intraday,high_vrp_open_long_1000,run1,not_run,limited_core_grid_test_failed
nq_variance_risk_premium_intraday,low_vrp_open_short_1000,run1,not_run,limited_core_grid_test_failed
nq_variance_risk_premium_intraday,high_vrp_low_realized_midmorning_long_1030,run1,not_run,limited_core_grid_test_failed
nq_variance_risk_premium_intraday,high_vrp_ratio_midday_long_1200,run1,not_run,limited_core_grid_test_failed
nq_variance_risk_premium_intraday,vrp_rising_afternoon_long_1330,run1,not_run,limited_core_grid_test_failed
