campaign_id,variant_id,run_id,stage,equity_curve_csv
nq_variance_risk_premium_intraday,high_vrp_open_long_1000,run1,limited_core_grid_test,backtest-campaigns/nq_variance_risk_premium_intraday/high_vrp_open_long_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_variance_risk_premium_intraday,low_vrp_open_short_1000,run1,limited_core_grid_test,backtest-campaigns/nq_variance_risk_premium_intraday/low_vrp_open_short_1000/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_variance_risk_premium_intraday,high_vrp_low_realized_midmorning_long_1030,run1,limited_core_grid_test,backtest-campaigns/nq_variance_risk_premium_intraday/high_vrp_low_realized_midmorning_long_1030/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_variance_risk_premium_intraday,high_vrp_ratio_midday_long_1200,run1,limited_core_grid_test,backtest-campaigns/nq_variance_risk_premium_intraday/high_vrp_ratio_midday_long_1200/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_variance_risk_premium_intraday,vrp_rising_afternoon_long_1330,run1,limited_core_grid_test,backtest-campaigns/nq_variance_risk_premium_intraday/vrp_rising_afternoon_long_1330/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
