window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed
1,2019-05-06,2023-05-06,2023-05-06,2024-05-06,MAR,0.553739452312439,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",0.553739452312439,0.01706801825634008,0.030823193444251305,9712.5,1.1973283218203983,4965.0,1.2878724131440982,0.02208701188542128,0.01715,3237.5,1.8023543990086741,2572.5,25,False
2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.6430846436415503,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",0.6430846436415503,0.019905955459353475,0.030953865336658355,12270.0,1.2712201591511936,4965.0,0.8917932603377285,0.023045681627470227,0.025841955363895282,3387.5,1.140341791817711,4015.0,85,False
3,2021-05-06,2025-05-06,2025-05-06,2026-05-06,MAR,0.7481812252620885,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 2, 'sl.params.stop_pct': 0.0025, 'tp.params.target_r_multiple': 1.0}",0.7481812252620885,0.023343564535379446,0.031200414748715693,14390.0,1.2733143399810067,4965.0,13.011440338285079,0.15141950285477224,0.01163741283962491,7175.0,2.295711060948081,1815.0,30,False
