DATE,OPEN,HIGH,LOW,CLOSE
08/30/2006,32.13,32.13,32.13,32.13
08/31/2006,32.9,32.9,32.9,32.9
09/01/2006,32.23,32.23,32.23,32.23
09/05/2006,32.96,32.96,32.96,32.96
09/06/2006,36.91,36.91,36.91,36.91
09/07/2006,36.49,36.49,36.49,36.49
09/08/2006,34.73,34.73,34.73,34.73
09/11/2006,34.38,34.38,34.38,34.38
09/12/2006,33.1,33.1,33.1,33.1
09/13/2006,31.93,31.93,31.93,31.93
09/14/2006,33.76,33.76,33.76,33.76
09/15/2006,33.06,33.06,33.06,33.06
09/18/2006,33.51,33.51,33.51,33.51
09/19/2006,34.93,34.93,34.93,34.93
09/20/2006,35.2,35.2,35.2,35.2
09/21/2006,36.23,36.23,36.23,36.23
09/22/2006,35.49,35.49,35.49,35.49
09/25/2006,35.03,35.03,35.03,35.03
09/26/2006,32.07,32.07,32.07,32.07
09/27/2006,33.36,33.36,33.36,33.36
09/28/2006,33.19,33.19,33.19,33.19
09/29/2006,34.54,34.54,34.54,34.54
10/02/2006,34.86,34.86,34.86,34.86
10/03/2006,34.49,34.49,34.49,34.49
10/04/2006,33.79,33.79,33.79,33.79
10/05/2006,34.53,34.53,34.53,34.53
10/06/2006,32.49,32.49,32.49,32.49
10/09/2006,31.77,31.77,31.77,31.77
10/10/2006,31.41,31.41,31.41,31.41
10/11/2006,31.82,31.82,31.82,31.82
10/12/2006,29.75,29.75,29.75,29.75
10/13/2006,28.47,28.47,28.47,28.47
10/16/2006,28.59,28.59,28.59,28.59
10/17/2006,31.3,31.3,31.3,31.3
10/18/2006,32.01,32.01,32.01,32.01
10/19/2006,31.7,31.7,31.7,31.7
10/20/2006,30.61,30.61,30.61,30.61
10/23/2006,29.42,29.42,29.42,29.42
10/24/2006,29.01,29.01,29.01,29.01
10/25/2006,28.31,28.31,28.31,28.31
10/26/2006,27.87,27.87,27.87,27.87
10/27/2006,29.56,29.56,29.56,29.56
10/30/2006,29.99,29.99,29.99,29.99
10/31/2006,29.45,29.45,29.45,29.45
11/01/2006,31.47,31.47,31.47,31.47
11/02/2006,32.02,32.02,32.02,32.02
11/03/2006,31.37,31.37,31.37,31.37
11/06/2006,29.68,29.68,29.68,29.68
11/07/2006,29.04,29.04,29.04,29.04
11/08/2006,28.01,28.01,28.01,28.01
11/09/2006,28.69,28.69,28.69,28.69
11/10/2006,28.49,28.49,28.49,28.49
11/13/2006,28.43,28.43,28.43,28.43
11/14/2006,26.9,26.9,26.9,26.9
11/15/2006,26.35,26.35,26.35,26.35
11/16/2006,25.99,25.99,25.99,25.99
11/17/2006,26.25,26.25,26.25,26.25
11/21/2006,28.72,28.72,28.72,28.72
11/22/2006,31.18,31.18,31.18,31.18
11/24/2006,33.1,33.1,33.1,33.1
11/27/2006,35.24,35.24,35.24,35.24
11/28/2006,32.49,32.49,32.49,32.49
11/29/2006,29.84,29.84,29.84,29.84
11/30/2006,29.18,29.18,29.18,29.18
12/01/2006,30.05,30.05,30.05,30.05
12/04/2006,28.15,28.15,28.15,28.15
12/05/2006,28.48,28.48,28.48,28.48
12/06/2006,28.79,28.79,28.79,28.79
12/07/2006,32.74,32.74,32.74,32.74
12/08/2006,31.16,31.16,31.16,31.16
12/11/2006,30.24,30.24,30.24,30.24
12/12/2006,30.61,30.61,30.61,30.61
12/13/2006,29.88,29.88,29.88,29.88
12/14/2006,29.37,29.37,29.37,29.37
12/15/2006,30.67,30.67,30.67,30.67
12/18/2006,29.36,29.36,29.36,29.36
12/19/2006,29.25,29.25,29.25,29.25
12/20/2006,28.62,28.62,28.62,28.62
12/21/2006,29.84,29.84,29.84,29.84
12/22/2006,31.51,31.51,31.51,31.51
12/26/2006,29.95,29.95,29.95,29.95
12/27/2006,29.65,29.65,29.65,29.65
12/28/2006,30.63,30.63,30.63,30.63
12/29/2006,33.26,33.26,33.26,33.26
01/03/2007,32.41,32.41,32.41,32.41
01/04/2007,30.22,30.22,30.22,30.22
01/05/2007,32.01,32.01,32.01,32.01
01/08/2007,30.72,30.72,30.72,30.72
01/09/2007,30.99,30.99,30.99,30.99
01/10/2007,29.68,29.68,29.68,29.68
01/11/2007,28.34,28.34,28.34,28.34
01/12/2007,26.4,26.4,26.4,26.4
01/16/2007,26.8,26.8,26.8,26.8
01/17/2007,27.08,27.08,27.08,27.08
01/18/2007,27.75,27.75,27.75,27.75
01/19/2007,27.8,27.8,27.8,27.8
01/22/2007,28.82,28.82,28.82,28.82
01/23/2007,27.38,27.38,27.38,27.38
01/24/2007,26.02,26.02,26.02,26.02
01/25/2007,29.65,29.65,29.65,29.65
01/26/2007,29.37,29.37,29.37,29.37
01/29/2007,29.42,29.42,29.42,29.42
01/30/2007,28.21,28.21,28.21,28.21
01/31/2007,26.84,26.84,26.84,26.84
02/01/2007,27.39,27.39,27.39,27.39
02/02/2007,27.22,27.22,27.22,27.22
02/05/2007,27.9,27.9,27.9,27.9
02/06/2007,28.15,28.15,28.15,28.15
02/07/2007,27.92,27.92,27.92,27.92
02/08/2007,28.79,28.79,28.79,28.79
02/09/2007,30.81,30.81,30.81,30.81
02/12/2007,32.04,32.04,32.04,32.04
02/13/2007,28.81,28.81,28.81,28.81
02/14/2007,28.59,28.59,28.59,28.59
02/15/2007,28.76,28.76,28.76,28.76
02/16/2007,28.97,28.97,28.97,28.97
02/20/2007,30.89,30.89,30.89,30.89
02/21/2007,31.22,31.22,31.22,31.22
02/22/2007,31.08,31.08,31.08,31.08
02/23/2007,32.81,32.81,32.81,32.81
02/26/2007,33.19,33.19,33.19,33.19
02/27/2007,50.58,50.58,50.58,50.58
02/28/2007,40.16,40.16,40.16,40.16
03/01/2007,37.64,37.64,37.64,37.64
03/02/2007,45.05,45.05,45.05,45.05
03/05/2007,46.62,46.62,46.62,46.62
03/06/2007,38.7,38.7,38.7,38.7
03/07/2007,38.64,38.64,38.64,38.64
03/08/2007,36.4,36.4,36.4,36.4
03/09/2007,35.9,35.9,35.9,35.9
03/12/2007,34.95,34.95,34.95,34.95
03/13/2007,45.42,45.42,45.42,45.42
03/14/2007,40.15,40.15,40.15,40.15
03/15/2007,41.19,41.19,41.19,41.19
03/16/2007,43.6,43.6,43.6,43.6
03/19/2007,38.18,38.18,38.18,38.18
03/20/2007,36.21,36.21,36.21,36.21
03/21/2007,31.62,31.62,31.62,31.62
03/22/2007,33.8,33.8,33.8,33.8
03/23/2007,34.81,34.81,34.81,34.81
03/26/2007,35.14,35.14,35.14,35.14
03/27/2007,36.04,36.04,36.04,36.04
03/28/2007,40.45,40.45,40.45,40.45
03/29/2007,42.49,42.49,42.49,42.49
03/30/2007,40.97,40.97,40.97,40.97
04/03/2007,36.38,36.38,36.38,36.38
04/04/2007,36.77,36.77,36.77,36.77
04/05/2007,37.15,37.15,37.15,37.15
04/09/2007,36.22,36.22,36.22,36.22
04/10/2007,36.69,36.69,36.69,36.69
04/11/2007,37.93,37.93,37.93,37.93
04/12/2007,36.79,36.79,36.79,36.79
04/13/2007,34.74,34.74,34.74,34.74
04/16/2007,33.95,33.95,33.95,33.95
04/17/2007,33.63,33.63,33.63,33.63
04/18/2007,35.39,35.39,35.39,35.39
04/19/2007,35.95,35.95,35.95,35.95
04/20/2007,35.33,35.33,35.33,35.33
04/23/2007,36.89,36.89,36.89,36.89
04/24/2007,37.15,37.15,37.15,37.15
04/25/2007,37.43,37.43,37.43,37.43
04/26/2007,35.88,35.88,35.88,35.88
04/27/2007,35.26,35.26,35.26,35.26
04/30/2007,40.76,40.76,40.76,40.76
05/01/2007,38.17,38.17,38.17,38.17
05/02/2007,37.41,37.41,37.41,37.41
05/03/2007,37.62,37.62,37.62,37.62
05/04/2007,37.03,37.03,37.03,37.03
05/07/2007,36.69,36.69,36.69,36.69
05/08/2007,37.41,37.41,37.41,37.41
05/09/2007,36.59,36.59,36.59,36.59
05/10/2007,38.54,38.54,38.54,38.54
05/11/2007,37.45,37.45,37.45,37.45
05/14/2007,39.9,39.9,39.9,39.9
05/15/2007,40.43,40.43,40.43,40.43
05/16/2007,39.32,39.32,39.32,39.32
05/17/2007,39.1,39.1,39.1,39.1
05/18/2007,35.7,35.7,35.7,35.7
05/21/2007,37.43,37.43,37.43,37.43
05/22/2007,37.19,37.19,37.19,37.19
05/23/2007,37.63,37.63,37.63,37.63
05/24/2007,41.17,41.17,41.17,41.17
05/25/2007,39.56,39.56,39.56,39.56
05/29/2007,38.19,38.19,38.19,38.19
05/30/2007,36.55,36.55,36.55,36.55
05/31/2007,36.87,36.87,36.87,36.87
06/01/2007,36.34,36.34,36.34,36.34
06/04/2007,36.76,36.76,36.76,36.76
06/05/2007,37.62,37.62,37.62,37.62
06/06/2007,40.86,40.86,40.86,40.86
06/07/2007,44.6,44.6,44.6,44.6
06/08/2007,37.79,37.79,37.79,37.79
06/11/2007,38.35,38.35,38.35,38.35
06/12/2007,42.95,42.95,42.95,42.95
06/14/2007,37.28,37.28,37.28,37.28
06/15/2007,40.33,40.33,40.33,40.33
06/18/2007,38.4,38.4,38.4,38.4
06/19/2007,36.38,36.38,36.38,36.38
06/20/2007,42.04,42.04,42.04,42.04
06/21/2007,40.7,40.7,40.7,40.7
06/22/2007,41.36,41.36,41.36,41.36
06/25/2007,43.27,43.27,43.27,43.27
06/26/2007,51.13,51.13,51.13,51.13
06/27/2007,41.97,41.97,41.97,41.97
06/28/2007,43.13,43.13,43.13,43.13
06/29/2007,44.29,44.29,44.29,44.29
07/03/2007,41.59,41.59,41.59,41.59
07/05/2007,42.07,42.07,42.07,42.07
07/06/2007,40.07,40.07,40.07,40.07
07/09/2007,40.36,40.36,40.36,40.36
07/10/2007,44.83,44.83,44.83,44.83
07/11/2007,42.29,42.29,42.29,42.29
07/12/2007,41.12,41.12,41.12,41.12
07/13/2007,41.77,41.77,41.77,41.77
07/16/2007,40.63,40.63,40.63,40.63
07/17/2007,40.88,40.88,40.88,40.88
07/18/2007,41.73,41.73,41.73,41.73
07/19/2007,39.37,39.37,39.37,39.37
07/20/2007,42.87,42.87,42.87,42.87
07/23/2007,42.01,42.01,42.01,42.01
07/24/2007,45.8,45.8,45.8,45.8
07/25/2007,44.44,44.44,44.44,44.44
07/26/2007,42.83,42.83,42.83,42.83
07/27/2007,50.15,50.15,50.15,50.15
07/30/2007,42.5,42.5,42.5,42.5
07/31/2007,49.22,49.22,49.22,49.22
08/01/2007,45.93,45.93,45.93,45.93
08/02/2007,42.4,42.4,42.4,42.4
08/03/2007,47.91,47.91,47.91,47.91
08/06/2007,42.91,42.91,42.91,42.91
08/07/2007,44.77,44.77,44.77,44.77
08/08/2007,46.38,46.38,46.38,46.38
08/09/2007,52.77,52.77,52.77,52.77
08/10/2007,54.67,54.67,54.67,54.67
08/13/2007,49.43,49.43,49.43,49.43
08/14/2007,51.4,51.4,51.4,51.4
08/15/2007,56.8,56.8,56.8,56.8
08/16/2007,61.61,61.61,61.61,61.61
08/17/2007,58.25,58.25,58.25,58.25
08/20/2007,56.38,56.38,56.38,56.38
08/21/2007,55.83,55.83,55.83,55.83
08/22/2007,52.58,52.58,52.58,52.58
08/23/2007,53.47,53.47,53.47,53.47
08/24/2007,50.97,50.97,50.97,50.97
08/27/2007,54.83,54.83,54.83,54.83
08/28/2007,61.65,61.65,61.65,61.65
08/29/2007,57.93,57.93,57.93,57.93
08/30/2007,58.43,58.43,58.43,58.43
08/31/2007,57.05,57.05,57.05,57.05
09/04/2007,54.81,54.81,54.81,54.81
09/05/2007,57.44,57.44,57.44,57.44
09/06/2007,57.82,57.82,57.82,57.82
09/07/2007,60.19,60.19,60.19,60.19
09/10/2007,61.48,61.48,61.48,61.48
09/11/2007,58.31,58.31,58.31,58.31
09/12/2007,57.22,57.22,57.22,57.22
09/13/2007,59.78,59.78,59.78,59.78
09/14/2007,59.75,59.75,59.75,59.75
09/17/2007,61.09,61.09,61.09,61.09
09/18/2007,52.59,52.59,52.59,52.59
09/19/2007,49.97,49.97,49.97,49.97
09/20/2007,50.81,50.81,50.81,50.81
09/21/2007,49.55,49.55,49.55,49.55
09/24/2007,47.23,47.23,47.23,47.23
09/25/2007,46.19,46.19,46.19,46.19
09/26/2007,44.74,44.74,44.74,44.74
09/27/2007,42.63,42.63,42.63,42.63
09/28/2007,46.35,46.35,46.35,46.35
10/01/2007,46.24,46.24,46.24,46.24
10/02/2007,47.38,47.38,47.38,47.38
10/03/2007,48.67,48.67,48.67,48.67
10/04/2007,47.35,47.35,47.35,47.35
10/05/2007,43.5,43.5,43.5,43.5
10/08/2007,43.89,43.89,43.89,43.89
10/09/2007,40.14,40.14,40.14,40.14
10/10/2007,41.66,41.66,41.66,41.66
10/11/2007,45.81,45.81,45.81,45.81
10/12/2007,43.89,43.89,43.89,43.89
10/15/2007,45.47,45.47,45.47,45.47
10/16/2007,48.13,48.13,48.13,48.13
10/17/2007,44.37,44.37,44.37,44.37
10/18/2007,43.68,43.68,43.68,43.68
10/19/2007,51.11,51.11,51.11,51.11
10/22/2007,49.47,49.47,49.47,49.47
10/23/2007,47.74,47.74,47.74,47.74
10/24/2007,46.81,46.81,46.81,46.81
10/25/2007,44.92,44.92,44.92,44.92
10/26/2007,41.5,41.5,41.5,41.5
10/29/2007,42.75,42.75,42.75,42.75
10/30/2007,45.21,45.21,45.21,45.21
10/31/2007,39.82,39.82,39.82,39.82
11/01/2007,46.19,46.19,46.19,46.19
11/02/2007,45.55,45.55,45.55,45.55
11/05/2007,46.83,46.83,46.83,46.83
11/06/2007,43.31,43.31,43.31,43.31
11/07/2007,49.73,49.73,49.73,49.73
11/08/2007,48.37,48.37,48.37,48.37
11/09/2007,51.25,51.25,51.25,51.25
11/12/2007,52.75,52.75,52.75,52.75
11/13/2007,45.5,45.5,45.5,45.5
11/14/2007,49.14,49.14,49.14,49.14
11/15/2007,53.44,53.44,53.44,53.44
11/16/2007,56.07,56.07,56.07,56.07
11/19/2007,54.04,54.04,54.04,54.04
11/20/2007,51.17,51.17,51.17,51.17
11/21/2007,54.12,54.12,54.12,54.12
11/23/2007,49.99,49.99,49.99,49.99
11/26/2007,55.58,55.58,55.58,55.58
11/27/2007,53.21,53.21,53.21,53.21
11/28/2007,50.67,50.67,50.67,50.67
11/29/2007,51.68,51.68,51.68,51.68
11/30/2007,52.47,52.47,52.47,52.47
12/03/2007,51.26,51.26,51.26,51.26
12/04/2007,53.83,53.83,53.83,53.83
12/05/2007,50.84,50.84,50.84,50.84
12/06/2007,48.34,48.34,48.34,48.34
12/07/2007,49.88,49.88,49.88,49.88
12/10/2007,49.27,49.27,49.27,49.27
12/11/2007,57.34,57.34,57.34,57.34
12/12/2007,51.51,51.51,51.51,51.51
12/13/2007,52.43,52.43,52.43,52.43
12/14/2007,53.51,53.51,53.51,53.51
12/17/2007,57.52,57.52,57.52,57.52
12/18/2007,53.24,53.24,53.24,53.24
12/19/2007,51.45,51.45,51.45,51.45
12/20/2007,48.51,48.51,48.51,48.51
12/21/2007,44.88,44.88,44.88,44.88
12/24/2007,43.71,43.71,43.71,43.71
12/26/2007,44.24,44.24,44.24,44.24
12/27/2007,48.75,48.75,48.75,48.75
12/28/2007,52.9,52.9,52.9,52.9
12/31/2007,55.02,55.02,55.02,55.02
01/02/2008,53.73,53.73,53.73,53.73
01/03/2008,50.79,50.79,50.79,50.79
01/04/2008,52.62,52.62,52.62,52.62
01/07/2008,51.02,51.02,51.02,51.02
01/08/2008,54.21,54.21,54.21,54.21
01/09/2008,50.81,50.81,50.81,50.81
01/10/2008,50.48,50.48,50.48,50.48
01/11/2008,49.97,49.97,49.97,49.97
01/14/2008,48.52,48.52,48.52,48.52
01/15/2008,49.53,49.53,49.53,49.53
01/16/2008,49.15,49.15,49.15,49.15
01/17/2008,53.54,53.54,53.54,53.54
01/18/2008,51.58,51.58,51.58,51.58
01/22/2008,53.83,53.83,53.83,53.83
01/23/2008,48.93,48.93,48.93,48.93
01/24/2008,50.34,50.34,50.34,50.34
01/25/2008,53.28,53.28,53.28,53.28
01/28/2008,52.07,52.07,52.07,52.07
01/29/2008,54.04,54.04,54.04,54.04
01/30/2008,57.68,57.68,57.68,57.68
01/31/2008,51.54,51.54,51.54,51.54
02/01/2008,48.52,48.52,48.52,48.52
02/04/2008,51.08,51.08,51.08,51.08
02/05/2008,52.12,52.12,52.12,52.12
02/06/2008,54.61,54.61,54.61,54.61
02/07/2008,51.19,51.19,51.19,51.19
02/08/2008,52.16,52.16,52.16,52.16
02/11/2008,50.34,50.34,50.34,50.34
02/12/2008,48.64,48.64,48.64,48.64
02/13/2008,48.46,48.46,48.46,48.46
02/14/2008,49.04,49.04,49.04,49.04
02/15/2008,50.41,50.41,50.41,50.41
02/19/2008,50.9,50.9,50.9,50.9
02/20/2008,51.12,51.12,51.12,51.12
02/21/2008,52.47,52.47,52.47,52.47
02/22/2008,49.86,49.86,49.86,49.86
02/25/2008,49.71,49.71,49.71,49.71
02/26/2008,48.58,48.58,48.58,48.58
02/27/2008,51.33,51.33,51.33,51.33
02/28/2008,50.65,50.65,50.65,50.65
02/29/2008,54.2,54.2,54.2,54.2
03/03/2008,51.24,51.24,51.24,51.24
03/04/2008,50.19,50.19,50.19,50.19
03/05/2008,48.82,48.82,48.82,48.82
03/06/2008,53.49,53.49,53.49,53.49
03/07/2008,51.78,51.78,51.78,51.78
03/10/2008,52.43,52.43,52.43,52.43
03/11/2008,51.2,51.2,51.2,51.2
03/12/2008,54.67,54.67,54.67,54.67
03/13/2008,53.49,53.49,53.49,53.49
03/14/2008,54.57,54.57,54.57,54.57
03/17/2008,51.38,51.38,51.38,51.38
03/18/2008,48.52,48.52,48.52,48.52
03/19/2008,54.78,54.78,54.78,54.78
03/20/2008,53.24,53.24,53.24,53.24
03/24/2008,50.21,50.21,50.21,50.21
03/25/2008,51.58,51.58,51.58,51.58
03/26/2008,53.29,53.29,53.29,53.29
03/27/2008,50.97,50.97,50.97,50.97
03/28/2008,50.58,50.58,50.58,50.58
03/31/2008,48.16,48.16,48.16,48.16
04/02/2008,48.13,48.13,48.13,48.13
04/03/2008,48.42,48.42,48.42,48.42
04/04/2008,46.64,46.64,46.64,46.64
04/07/2008,45.81,45.81,45.81,45.81
04/08/2008,44.79,44.79,44.79,44.79
04/09/2008,45.36,45.36,45.36,45.36
04/10/2008,44.51,44.51,44.51,44.51
04/11/2008,45.99,45.99,45.99,45.99
04/14/2008,45.7,45.7,45.7,45.7
04/15/2008,45.04,45.04,45.04,45.04
04/16/2008,41.78,41.78,41.78,41.78
04/17/2008,41.81,41.81,41.81,41.81
04/18/2008,42.5,42.5,42.5,42.5
04/21/2008,43.41,43.41,43.41,43.41
04/22/2008,43.42,43.42,43.42,43.42
04/23/2008,44.22,44.22,44.22,44.22
04/24/2008,45.13,45.13,45.13,45.13
04/25/2008,44.2,44.2,44.2,44.2
04/28/2008,42.73,42.73,42.73,42.73
04/29/2008,44.95,44.95,44.95,44.95
04/30/2008,48.0,48.0,48.0,48.0
05/01/2008,41.6,41.6,41.6,41.6
05/02/2008,39.83,39.83,39.83,39.83
05/05/2008,40.82,40.82,40.82,40.82
05/06/2008,39.66,39.66,39.66,39.66
05/07/2008,41.57,41.57,41.57,41.57
05/08/2008,41.9,41.9,41.9,41.9
05/09/2008,41.34,41.34,41.34,41.34
05/12/2008,39.51,39.51,39.51,39.51
05/13/2008,39.79,39.79,39.79,39.79
05/14/2008,39.63,39.63,39.63,39.63
05/15/2008,37.97,37.97,37.97,37.97
05/16/2008,38.79,38.79,38.79,38.79
05/19/2008,39.48,39.48,39.48,39.48
05/20/2008,39.99,39.99,39.99,39.99
05/21/2008,41.0,41.0,41.0,41.0
05/22/2008,40.65,40.65,40.65,40.65
05/23/2008,42.14,42.14,42.14,42.14
05/27/2008,41.37,41.37,41.37,41.37
05/28/2008,40.11,40.11,40.11,40.11
05/29/2008,39.34,39.34,39.34,39.34
05/30/2008,39.07,39.07,39.07,39.07
06/02/2008,41.0,41.0,41.0,41.0
06/03/2008,41.25,41.25,41.25,41.25
06/04/2008,42.34,42.34,42.34,42.34
06/05/2008,37.8,37.8,37.8,37.8
06/06/2008,45.18,45.18,45.18,45.18
06/09/2008,42.74,42.74,42.74,42.74
