release_date,release_time,release_type,release_name,scheduled,source,source_url,notes
2019-11-01,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2019-11-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2019-12-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2019-12-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-01-10,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-01-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-02-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-02-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-02-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-03-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-03-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-04-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-04-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-05-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-05-11,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-05-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-06-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-06-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-07-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-07-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-08-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-08-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-09-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-09-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-10-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-10-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-11-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-11-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2020-12-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2020-12-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-01-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-01-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-02-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-02-08,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-02-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-03-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-03-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-04-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-04-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-05-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-05-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-06-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-06-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-07-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-07-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-08-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-08-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-09-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-09-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-10-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-10-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-11-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-11-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2021-12-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2021-12-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-01-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-01-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-02-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-02-08,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-02-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-03-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-03-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-04-01,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-04-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-05-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-05-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-06-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-06-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-07-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-07-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-08-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-08-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-09-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-09-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-10-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-10-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-11-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-11-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2022-12-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2022-12-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-01-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-01-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-02-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-02-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-02-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-03-10,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-03-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-04-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-04-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-05-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-05-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-06-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-06-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-07-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-07-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-08-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-08-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-09-01,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-09-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-10-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-10-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-11-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-11-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2023-12-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2023-12-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-01-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-01-10,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-01-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-02-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-02-09,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-02-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-03-08,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-03-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-04-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-04-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-05-03,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-05-15,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-06-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-06-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-07-05,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-07-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-08-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-08-14,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-08-21,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-09-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-09-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-10-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-10-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-11-01,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-11-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2024-12-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2024-12-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-01-10,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-01-15,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-02-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-02-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-03-07,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-03-12,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-04-04,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-04-10,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-05-02,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-05-13,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
2025-06-06,08:30:00,employment_situation,Employment Situation,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=50,release date known before RTH; release value/surprise not used by strategy
2025-06-11,08:30:00,cpi,Consumer Price Index,true,alfred_st_louis_fed_bls_release_dates,https://alfred.stlouisfed.org/release/downloaddates?rid=10,release date known before RTH; release value/surprise not used by strategy
