wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.term_spread_rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,1,True,18,0.6,0.005,2.5,364,364,364,0,0,0,0,0,0,0,364,100.55735567784365,3748.75,1.0872614059590318,0.041938115912139855,3511.25,0.022752861320135757,0.006842552046847583,0.3007336945701894,0.44505494505494503,0,0,True,-530.0,0.32044014671557186,7,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,2,False,27,0.65,0.005,2.5,318,318,318,0,0,0,0,0,0,0,318,87.84955798229198,3597.5,1.0948082751350638,0.04476552605063587,3406.25,0.02215177010933626,0.006568828299566398,0.2965373993655635,0.4528301886792453,0,0,True,-530.0,0.325225851285615,7,False,min_profit_factor;min_mar
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,3,False,26,0.65,0.005,2.0,318,318,318,0,0,0,0,0,0,0,318,87.84955798229198,2797.5,1.073725128475425,0.034948220795117606,3562.5,0.02331479057591623,0.005117779526970789,0.2195078489041787,0.4528301886792453,0,0,True,-530.0,0.36014298480786416,7,False,min_profit_factor;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,4,False,17,0.6,0.005,2.0,364,364,364,0,0,0,0,0,0,0,364,100.55735567784365,2492.5,1.0580190875232776,0.030614206375725553,3880.0,0.025301185177939715,0.00456311938387155,0.18035200136988708,0.44505494505494503,0,0,True,-530.0,0.40421263791374124,7,False,min_profit_factor;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,5,False,25,0.65,0.005,1.5,318,318,318,0,0,0,0,0,0,0,318,87.84955798229198,2153.75,1.0573415867944622,0.03280308454004974,4368.75,0.028448170607626878,0.0039461410239665096,0.13871334921299155,0.4591194968553459,0,0,True,-530.0,0.3488102147417295,7,False,min_profit_factor;min_mar;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,6,False,15,0.6,0.004,2.5,364,364,364,0,0,0,0,0,0,0,364,100.55751412904173,1280.0,1.0303461356092936,0.027705694172673052,3461.25,0.022665695318703088,0.0023501482010073182,0.10368745224718709,0.4340659340659341,0,0,True,-430.0,0.7919921875,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,7,False,24,0.65,0.004,2.5,318,318,318,0,0,0,0,0,0,0,318,87.84969640943757,1197.5,1.0318780779981365,0.02709753090663513,3325.0,0.021870503597122302,0.0021991086238770663,0.10055134826280007,0.44025157232704404,0,0,True,-430.0,0.8465553235908142,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,8,False,16,0.6,0.005,1.5,364,364,364,0,0,0,0,0,0,0,364,100.55735567784365,1342.5,1.0315325895478566,0.025585905614022984,4898.75,0.031795354422061224,0.0024645285518125615,0.0775122214112684,0.45054945054945056,0,0,True,-530.0,0.5595903165735568,7,False,min_profit_factor;min_expectancy_r;min_mar;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,9,False,23,0.65,0.004,2.0,318,318,318,0,0,0,0,0,0,0,318,87.84969640943757,1047.5,1.0280661799182798,0.029040892069819375,3887.5,0.025427193197612625,0.0019243383282976367,0.07568032827462506,0.44339622641509435,0,0,True,-430.0,0.7708830548926014,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,10,False,14,0.6,0.004,2.0,364,364,364,0,0,0,0,0,0,0,364,100.55751412904173,780.0,1.0185991058122206,0.026757302377862977,4192.5,0.027298920740342823,0.0014338407885845506,0.052523717044446944,0.4368131868131868,0,0,True,-430.0,1.0352564102564104,9,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,11,False,9,0.55,0.005,2.5,404,404,404,0,0,0,0,0,0,0,404,111.60761454354075,761.25,1.0156378389482335,0.022039729695951204,6348.75,0.04111119205458828,0.0013994343009695598,0.03404022678572206,0.4405940594059406,0,0,True,-530.0,1.5779967159277504,10,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,427181d3354e667feda760f46d8869b71dae1922d2a98bede17f516b75fb9756,fc55f5ed30fcc5cab8d45debff6a2789cc2ed215fb19adccfcc89662e0c5cd33,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,4b878ec634d7bfad334902d112b9507cb60074e6f445dcd016ab18478d180c33,12,False,21,0.65,0.003,2.5,318,318,318,0,0,0,0,0,0,0,318,87.8501578364069,297.5,1.0083620265617315,0.030314206806773544,4427.5,0.029030407343660355,0.0005475196150459549,0.018860211245555324,0.4088050314465409,0,0,True,-330.0,2.5672268907563027,9,False,min_profit_factor;min_mar;max_consecutive_losses;max_best_day_concentration;min_positive_month_rate
