point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
91,2015-11-23 15:55:00-05:00,91,207.5,-2842.5,147157.5,150000.0,2842.5,0.01895
92,2015-11-24 15:55:00-05:00,92,95.0,-2747.5,147252.5,150000.0,2747.5,0.018316666666666665
93,2015-11-25 15:55:00-05:00,93,70.0,-2677.5,147322.5,150000.0,2677.5,0.01785
94,2015-11-30 15:55:00-05:00,94,182.5,-2495.0,147505.0,150000.0,2495.0,0.016633333333333333
95,2015-12-01 15:55:00-05:00,95,-467.5,-2962.5,147037.5,150000.0,2962.5,0.01975
96,2015-12-02 15:55:00-05:00,96,807.5,-2155.0,147845.0,150000.0,2155.0,0.014366666666666666
97,2015-12-03 15:55:00-05:00,97,595.0,-1560.0,148440.0,150000.0,1560.0,0.0104
98,2015-12-04 15:55:00-05:00,98,-167.5,-1727.5,148272.5,150000.0,1727.5,0.011516666666666666
99,2015-12-07 15:55:00-05:00,99,-342.5,-2070.0,147930.0,150000.0,2070.0,0.0138
100,2015-12-08 15:55:00-05:00,100,-342.5,-2412.5,147587.5,150000.0,2412.5,0.016083333333333335
101,2015-12-09 15:32:00-05:00,101,-530.0,-2942.5,147057.5,150000.0,2942.5,0.019616666666666668
102,2015-12-10 14:43:00-05:00,102,-542.5,-3485.0,146515.0,150000.0,3485.0,0.023233333333333335
103,2015-12-11 15:55:00-05:00,103,232.5,-3252.5,146747.5,150000.0,3252.5,0.021683333333333332
104,2015-12-14 15:54:00-05:00,104,-530.0,-3782.5,146217.5,150000.0,3782.5,0.025216666666666665
105,2015-12-15 15:55:00-05:00,105,95.0,-3687.5,146312.5,150000.0,3687.5,0.024583333333333332
106,2015-12-16 14:03:00-05:00,106,-530.0,-4217.5,145782.5,150000.0,4217.5,0.02811666666666667
107,2015-12-17 15:55:00-05:00,107,282.5,-3935.0,146065.0,150000.0,3935.0,0.026233333333333334
108,2015-12-18 15:55:00-05:00,108,257.5,-3677.5,146322.5,150000.0,3677.5,0.024516666666666666
109,2015-12-21 15:55:00-05:00,109,-192.5,-3870.0,146130.0,150000.0,3870.0,0.0258
110,2015-12-22 15:22:00-05:00,110,-530.0,-4400.0,145600.0,150000.0,4400.0,0.029333333333333333
111,2015-12-23 15:55:00-05:00,111,-342.5,-4742.5,145257.5,150000.0,4742.5,0.03161666666666667
