session_date,net_pnl,gross_pnl,trades,wins,losses
2014-11-10,82.5,87.5,1,1,0
2014-12-23,-105.0,-100.0,1,0,1
2015-01-13,-1442.5,-1437.5,1,0,1
2015-01-22,1045.0,1050.0,1,1,0
2015-02-12,432.5,437.5,1,1,0
2015-04-15,-217.5,-212.5,1,0,1
2015-04-27,-805.0,-800.0,1,0,1
2015-06-22,82.5,87.5,1,1,0
2015-07-29,207.5,212.5,1,1,0
2015-09-08,832.5,837.5,1,1,0
2015-09-17,-467.5,-462.5,1,0,1
2015-09-25,-617.5,-612.5,1,0,1
2015-10-22,-30.0,-25.0,1,0,1
2015-10-23,245.0,250.0,1,1,0
2015-11-17,-280.0,-275.0,1,0,1
2015-12-15,-167.5,-162.5,1,0,1
2015-12-22,645.0,650.0,1,1,0
2016-01-19,-930.0,-925.0,1,0,1
2016-01-26,-105.0,-100.0,1,0,1
2016-02-16,7.5,12.5,1,1,0
2016-02-22,107.5,112.5,1,1,0
2016-04-14,-92.5,-87.5,1,0,1
2016-04-20,-267.5,-262.5,1,0,1
2016-05-16,-192.5,-187.5,1,0,1
2016-06-20,-692.5,-687.5,1,0,1
2016-07-08,20.0,25.0,1,1,0
2016-07-11,-205.0,-200.0,1,0,1
2016-07-12,-67.5,-62.5,1,0,1
2016-07-14,-167.5,-162.5,1,0,1
2016-11-14,-155.0,-150.0,1,0,1
2016-11-28,-305.0,-300.0,1,0,1
2016-12-07,1320.0,1325.0,1,1,0
2016-12-27,-167.5,-162.5,1,0,1
2017-01-25,57.5,62.5,1,1,0
2017-02-14,107.5,112.5,1,1,0
2017-02-27,95.0,100.0,1,1,0
2017-03-15,570.0,575.0,1,1,0
2017-03-28,-205.0,-200.0,1,0,1
2017-05-15,45.0,50.0,1,1,0
2017-05-22,7.5,12.5,1,1,0
2017-05-23,20.0,25.0,1,1,0
2017-06-01,695.0,700.0,1,1,0
2017-06-13,70.0,75.0,1,1,0
2017-07-13,-30.0,-25.0,1,0,1
2017-07-20,-92.5,-87.5,1,0,1
2017-07-25,-167.5,-162.5,1,0,1
2017-07-27,-355.0,-350.0,1,0,1
2017-08-14,-55.0,-50.0,1,0,1
2017-09-01,-55.0,-50.0,1,0,1
2017-09-29,70.0,75.0,1,1,0
2017-10-13,-117.5,-112.5,1,0,1
2017-10-18,-5.0,0.0,1,0,1
2017-10-27,95.0,100.0,1,1,0
2017-11-01,-217.5,-212.5,1,0,1
2017-11-27,-67.5,-62.5,1,0,1
2017-12-08,245.0,250.0,1,1,0
2017-12-12,-117.5,-112.5,1,0,1
2017-12-15,-42.5,-37.5,1,0,1
2017-12-18,-117.5,-112.5,1,0,1
2017-12-27,-255.0,-250.0,1,0,1
2018-01-04,-105.0,-100.0,1,0,1
2018-01-08,20.0,25.0,1,1,0
2018-02-12,-80.0,-75.0,1,0,1
2018-02-26,1120.0,1125.0,1,1,0
2018-04-26,-105.0,-100.0,1,0,1
2018-05-14,-267.5,-262.5,1,0,1
2018-05-16,-42.5,-37.5,1,0,1
2018-05-21,170.0,175.0,1,1,0
2018-06-01,157.5,162.5,1,1,0
2018-06-04,-17.5,-12.5,1,0,1
2018-07-06,-67.5,-62.5,1,0,1
2018-07-10,120.0,125.0,1,1,0
2018-07-13,-117.5,-112.5,1,0,1
2018-07-17,-30.0,-25.0,1,0,1
2018-07-18,7.5,12.5,1,1,0
2018-08-17,-67.5,-62.5,1,0,1
2018-08-20,-105.0,-100.0,1,0,1
2018-09-11,-55.0,-50.0,1,0,1
2018-09-18,-105.0,-100.0,1,0,1
2018-09-21,-367.5,-362.5,1,0,1
2018-12-03,-192.5,-187.5,1,0,1
2019-01-04,920.0,925.0,1,1,0
2019-01-16,-192.5,-187.5,1,0,1
2019-01-18,807.5,812.5,1,1,0
2019-01-30,57.5,62.5,1,1,0
2019-02-12,145.0,150.0,1,1,0
2019-02-13,57.5,62.5,1,1,0
2019-02-19,-42.5,-37.5,1,0,1
2019-02-22,32.5,37.5,1,1,0
2019-02-25,-542.5,-537.5,1,0,1
2019-03-12,20.0,25.0,1,1,0
2019-03-15,-205.0,-200.0,1,0,1
2019-03-19,-392.5,-387.5,1,0,1
2019-03-21,-17.5,-12.5,1,0,1
2019-04-11,-192.5,-187.5,1,0,1
2019-04-23,-5.0,0.0,1,0,1
2019-05-03,-67.5,-62.5,1,0,1
2019-05-21,-105.0,-100.0,1,0,1
2019-06-05,232.5,237.5,1,1,0
2019-06-10,-630.0,-625.0,1,0,1
2019-06-18,-167.5,-162.5,1,0,1
2019-06-20,207.5,212.5,1,1,0
2019-06-28,195.0,200.0,1,1,0
2019-07-01,145.0,150.0,1,1,0
2019-08-19,-180.0,-175.0,1,0,1
2019-08-21,-80.0,-75.0,1,0,1
2019-11-04,-280.0,-275.0,1,0,1
2019-11-07,-355.0,-350.0,1,0,1
2019-11-25,195.0,200.0,1,1,0
2019-12-04,-17.5,-12.5,1,0,1
2019-12-16,-142.5,-137.5,1,0,1
2019-12-26,270.0,275.0,1,1,0
2020-01-02,870.0,875.0,1,1,0
2020-01-09,245.0,250.0,1,1,0
2020-02-19,-192.5,-187.5,1,0,1
2020-03-24,2057.5,2062.5,1,1,0
2020-04-06,1482.5,1487.5,1,1,0
2020-05-26,-1167.5,-1162.5,1,0,1
2020-07-06,470.0,475.0,1,1,0
2020-08-17,-42.5,-37.5,1,0,1
2020-08-24,557.5,562.5,1,1,0
2020-09-01,507.5,512.5,1,1,0
2020-09-14,-205.0,-200.0,1,0,1
2020-09-28,207.5,212.5,1,1,0
2020-11-03,-630.0,-625.0,1,0,1
2020-11-11,332.5,337.5,1,1,0
2020-12-03,-267.5,-262.5,1,0,1
2020-12-14,-1480.0,-1475.0,1,0,1
2020-12-17,120.0,125.0,1,1,0
2020-12-28,70.0,75.0,1,1,0
2021-01-28,-1867.5,-1862.5,1,0,1
2021-02-08,682.5,687.5,1,1,0
2021-03-09,-992.5,-987.5,1,0,1
2021-03-22,-292.5,-287.5,1,0,1
2021-03-31,-392.5,-387.5,1,0,1
2021-04-16,395.0,400.0,1,1,0
2021-04-23,-205.0,-200.0,1,0,1
2021-06-10,-80.0,-75.0,1,0,1
2021-06-22,295.0,300.0,1,1,0
2021-07-20,-17.5,-12.5,1,0,1
2021-08-20,532.5,537.5,1,1,0
2021-08-25,-105.0,-100.0,1,0,1
2021-08-27,-55.0,-50.0,1,0,1
2021-10-15,695.0,700.0,1,1,0
2021-11-04,407.5,412.5,1,1,0
2021-12-22,1120.0,1125.0,1,1,0
2022-01-26,-3717.5,-3712.5,1,0,1
2022-02-15,807.5,812.5,1,1,0
2022-03-16,2445.0,2450.0,1,1,0
2022-05-23,857.5,862.5,1,1,0
2022-05-25,820.0,825.0,1,1,0
2022-07-15,595.0,600.0,1,1,0
2022-07-18,-2930.0,-2925.0,1,0,1
2022-09-08,582.5,587.5,1,1,0
2022-10-04,270.0,275.0,1,1,0
2022-11-14,-2305.0,-2300.0,1,0,1
2022-12-13,132.5,137.5,1,1,0
2023-01-09,-2142.5,-2137.5,1,0,1
2023-01-23,332.5,337.5,1,1,0
2023-01-26,1007.5,1012.5,1,1,0
2023-02-02,1020.0,1025.0,1,1,0
2023-02-13,470.0,475.0,1,1,0
2023-02-27,-517.5,-512.5,1,0,1
2023-03-14,1095.0,1100.0,1,1,0
2023-03-30,-105.0,-100.0,1,0,1
2023-05-26,145.0,150.0,1,1,0
2023-06-01,-55.0,-50.0,1,0,1
2023-06-09,-117.5,-112.5,1,0,1
2023-07-13,820.0,825.0,1,1,0
2023-07-19,-367.5,-362.5,1,0,1
2023-07-24,-142.5,-137.5,1,0,1
2023-08-23,420.0,425.0,1,1,0
2023-09-20,-2680.0,-2675.0,1,0,1
2023-10-09,7.5,12.5,1,1,0
2023-12-01,195.0,200.0,1,1,0
2023-12-14,-130.0,-125.0,1,0,1
2023-12-22,-355.0,-350.0,1,0,1
2024-02-14,1157.5,1162.5,1,1,0
2024-02-15,1257.5,1262.5,1,1,0
2024-03-07,70.0,75.0,1,1,0
2024-03-28,-405.0,-400.0,1,0,1
2024-04-03,-630.0,-625.0,1,0,1
2024-04-24,-442.5,-437.5,1,0,1
2024-04-26,-405.0,-400.0,1,0,1
2024-05-03,782.5,787.5,1,1,0
2024-06-18,382.5,387.5,1,1,0
2024-07-08,-55.0,-50.0,1,0,1
2024-07-12,-1480.0,-1475.0,1,0,1
2024-07-22,7.5,12.5,1,1,0
2024-08-14,507.5,512.5,1,1,0
2024-10-09,320.0,325.0,1,1,0
2024-10-11,332.5,337.5,1,1,0
2024-11-07,345.0,350.0,1,1,0
2024-11-25,232.5,237.5,1,1,0
2024-12-04,945.0,950.0,1,1,0
2024-12-18,-10017.5,-10012.5,1,0,1
2025-01-21,1270.0,1275.0,1,1,0
2025-02-26,-2117.5,-2112.5,1,0,1
2025-04-23,-555.0,-550.0,1,0,1
2025-04-25,357.5,362.5,1,1,0
2025-04-29,-292.5,-287.5,1,0,1
2025-07-23,1720.0,1725.0,1,1,0
2025-07-31,-3480.0,-3475.0,1,0,1
2025-09-03,620.0,625.0,1,1,0
2025-10-14,-1480.0,-1475.0,1,0,1
2025-10-28,432.5,437.5,1,1,0
2025-12-22,-5.0,0.0,1,0,1
2026-01-15,-905.0,-900.0,1,0,1
2026-01-27,-130.0,-125.0,1,0,1
2026-03-17,-255.0,-250.0,1,0,1
2026-03-25,-767.5,-762.5,1,0,1
2026-05-22,-42.5,-37.5,1,0,1
2026-05-26,507.5,512.5,1,1,0
