point,timestamp,trade_id,net_pnl,cumulative_net_pnl,equity,peak_equity,drawdown,drawdown_pct
0,2011-01-14 15:30:00-05:00,,0.0,0.0,150000.0,150000.0,0.0,0.0
1,2011-01-14 16:00:00-05:00,1,32.5,32.5,150032.5,150032.5,0.0,0.0
2,2011-04-20 16:00:00-04:00,2,-30.0,2.5,150002.5,150032.5,30.0,0.00019995667605352173
3,2011-04-26 16:00:00-04:00,3,-30.0,-27.5,149972.5,150032.5,60.0,0.00039991335210704345
4,2011-05-27 16:00:00-04:00,4,-92.5,-120.0,149880.0,150032.5,152.5,0.001016446436605402
5,2011-05-31 16:00:00-04:00,5,332.5,212.5,150212.5,150212.5,0.0,0.0
6,2011-06-09 16:00:00-04:00,6,-192.5,20.0,150020.0,150212.5,192.5,0.0012815178497129066
7,2011-06-14 16:00:00-04:00,7,20.0,40.0,150040.0,150212.5,172.5,0.001148373138054423
8,2011-06-29 16:00:00-04:00,8,295.0,335.0,150335.0,150335.0,0.0,0.0
9,2011-07-07 16:00:00-04:00,9,107.5,442.5,150442.5,150442.5,0.0,0.0
10,2011-07-21 16:00:00-04:00,10,195.0,637.5,150637.5,150637.5,0.0,0.0
11,2011-10-24 16:00:00-04:00,11,7.5,645.0,150645.0,150645.0,0.0,0.0
12,2011-12-27 16:00:00-05:00,12,-67.5,577.5,150577.5,150645.0,67.5,0.00044807328487503736
13,2012-01-10 16:00:00-05:00,13,-42.5,535.0,150535.0,150645.0,110.0,0.0007301935012778386
14,2012-01-17 16:00:00-05:00,14,-342.5,192.5,150192.5,150645.0,452.5,0.0030037505393474724
15,2012-01-19 16:00:00-05:00,15,-5.0,187.5,150187.5,150645.0,457.5,0.00303694115304192
16,2012-02-21 16:00:00-05:00,16,-230.0,-42.5,149957.5,150645.0,687.5,0.0045637093829864915
17,2012-03-26 16:00:00-04:00,17,282.5,240.0,150240.0,150645.0,405.0,0.002688439709250224
18,2012-04-02 16:00:00-04:00,18,-167.5,72.5,150072.5,150645.0,572.5,0.0038003252680142057
19,2012-04-25 16:00:00-04:00,19,182.5,255.0,150255.0,150645.0,390.0,0.0025888678681668825
20,2012-04-26 16:00:00-04:00,20,357.5,612.5,150612.5,150645.0,32.5,0.00021573898901390686
21,2012-06-19 16:00:00-04:00,21,-17.5,595.0,150595.0,150645.0,50.0,0.0003319061369444721
22,2012-06-29 16:00:00-04:00,22,370.0,965.0,150965.0,150965.0,0.0,0.0
23,2012-08-03 16:00:00-04:00,23,-42.5,922.5,150922.5,150965.0,42.5,0.00028152220713410396
24,2012-10-04 16:00:00-04:00,24,20.0,942.5,150942.5,150965.0,22.5,0.0001490411684827609
25,2012-12-07 16:00:00-05:00,25,57.5,1000.0,151000.0,151000.0,0.0,0.0
26,2012-12-17 16:00:00-05:00,26,195.0,1195.0,151195.0,151195.0,0.0,0.0
27,2013-01-02 16:00:00-05:00,27,520.0,1715.0,151715.0,151715.0,0.0,0.0
28,2013-01-09 16:00:00-05:00,28,-80.0,1635.0,151635.0,151715.0,80.0,0.0005273044853837788
29,2013-02-08 16:00:00-05:00,29,57.5,1692.5,151692.5,151715.0,22.5,0.0001483043865141878
30,2013-02-25 16:00:00-05:00,30,-1517.5,175.0,150175.0,151715.0,1540.0,0.010150611343637742
31,2013-04-24 16:00:00-04:00,31,-105.0,70.0,150070.0,151715.0,1645.0,0.010842698480703952
32,2013-05-22 16:00:00-04:00,32,-1130.0,-1060.0,148940.0,151715.0,2775.0,0.018290874336749828
33,2013-07-09 16:00:00-04:00,33,-67.5,-1127.5,148872.5,151715.0,2842.5,0.01873578749629239
34,2013-07-15 16:00:00-04:00,34,-42.5,-1170.0,148830.0,151715.0,2885.0,0.019015918004152522
35,2013-07-22 16:00:00-04:00,35,82.5,-1087.5,148912.5,151715.0,2802.5,0.018472135253600502
36,2013-08-08 16:00:00-04:00,36,-80.0,-1167.5,148832.5,151715.0,2882.5,0.01899943973898428
37,2013-08-26 16:00:00-04:00,37,-555.0,-1722.5,148277.5,151715.0,3437.5,0.022657614606334246
38,2013-08-29 16:00:00-04:00,38,-242.5,-1965.0,148035.0,151715.0,3680.0,0.024256006327653824
39,2013-09-16 16:00:00-04:00,39,-255.0,-2220.0,147780.0,151715.0,3935.0,0.02593678937481462
40,2013-11-14 16:00:00-05:00,40,395.0,-1825.0,148175.0,151715.0,3540.0,0.02333322347823221
41,2013-12-06 16:00:00-05:00,41,182.5,-1642.5,148357.5,151715.0,3357.5,0.022130310120950465
42,2014-01-15 16:00:00-05:00,42,7.5,-1635.0,148365.0,151715.0,3350.0,0.022080875325445736
43,2014-02-21 16:00:00-05:00,43,-405.0,-2040.0,147960.0,151715.0,3755.0,0.024750354282701118
44,2014-03-31 16:00:00-04:00,44,-5.0,-2045.0,147955.0,151715.0,3760.0,0.024783310813037602
45,2014-04-02 16:00:00-04:00,45,182.5,-1862.5,148137.5,151715.0,3577.5,0.02358039745575586
46,2014-04-09 16:00:00-04:00,46,795.0,-1067.5,148932.5,151715.0,2782.5,0.018340309132254557
47,2014-06-06 16:00:00-04:00,47,-5.0,-1072.5,148927.5,151715.0,2787.5,0.01837326566259104
48,2014-07-24 16:00:00-04:00,48,-167.5,-1240.0,148760.0,151715.0,2955.0,0.01947730942886333
49,2014-08-11 16:00:00-04:00,49,-67.5,-1307.5,148692.5,151715.0,3022.5,0.019922222588405893
50,2014-08-25 16:00:00-04:00,50,20.0,-1287.5,148712.5,151715.0,3002.5,0.019790396467059948
51,2014-08-29 16:00:00-04:00,51,95.0,-1192.5,148807.5,151715.0,2907.5,0.01916422239066671
52,2014-10-03 16:00:00-04:00,52,-117.5,-1310.0,148690.0,151715.0,3025.0,0.019938700853574135
53,2014-10-17 16:00:00-04:00,53,-305.0,-1615.0,148385.0,151715.0,3330.0,0.02194904920409979
54,2014-10-31 16:00:00-04:00,54,57.5,-1557.5,148442.5,151715.0,3272.5,0.0215700491052302
55,2014-11-06 16:00:00-05:00,55,195.0,-1362.5,148637.5,151715.0,3077.5,0.020284744422107242
56,2014-11-10 16:00:00-05:00,56,82.5,-1280.0,148720.0,151715.0,2995.0,0.01974096167155522
57,2014-12-23 16:00:00-05:00,57,-105.0,-1385.0,148615.0,151715.0,3100.0,0.02043304880862143
58,2015-01-13 16:00:00-05:00,58,-1442.5,-2827.5,147172.5,151715.0,4542.5,0.029941007810697688
59,2015-01-22 16:00:00-05:00,59,1045.0,-1782.5,148217.5,151715.0,3497.5,0.02305309297037208
60,2015-02-12 16:00:00-05:00,60,432.5,-1350.0,148650.0,151715.0,3065.0,0.020202353096266026
61,2015-04-15 16:00:00-04:00,61,-217.5,-1567.5,148432.5,151715.0,3282.5,0.021635962165903175
62,2015-04-27 16:00:00-04:00,62,-805.0,-2372.5,147627.5,151715.0,4087.5,0.026941963550077448
63,2015-06-22 16:00:00-04:00,63,82.5,-2290.0,147710.0,151715.0,4005.0,0.026398180799525425
64,2015-07-29 16:00:00-04:00,64,207.5,-2082.5,147917.5,151715.0,3797.5,0.02503048479056125
65,2015-09-08 16:00:00-04:00,65,832.5,-1250.0,148750.0,151715.0,2965.0,0.019543222489536303
66,2015-09-17 16:00:00-04:00,66,-467.5,-1717.5,148282.5,151715.0,3432.5,0.02262465807599776
67,2015-09-25 16:00:00-04:00,67,-617.5,-2335.0,147665.0,151715.0,4050.0,0.026694789572553803
68,2015-10-22 16:00:00-04:00,68,-30.0,-2365.0,147635.0,151715.0,4080.0,0.02689252875457272
69,2015-10-23 16:00:00-04:00,69,245.0,-2120.0,147880.0,151715.0,3835.0,0.025277658768084896
70,2015-11-17 16:00:00-05:00,70,-280.0,-2400.0,147600.0,151715.0,4115.0,0.027123224466928123
71,2015-12-15 16:00:00-05:00,71,-167.5,-2567.5,147432.5,151715.0,4282.5,0.02822726823320041
72,2015-12-22 16:00:00-05:00,72,645.0,-1922.5,148077.5,151715.0,3637.5,0.023975875819793692
73,2016-01-19 16:00:00-05:00,73,-930.0,-2852.5,147147.5,151715.0,4567.5,0.03010579046238012
74,2016-01-26 16:00:00-05:00,74,-105.0,-2957.5,147042.5,151715.0,4672.5,0.03079787759944633
75,2016-02-16 16:00:00-05:00,75,7.5,-2950.0,147050.0,151715.0,4665.0,0.0307484428039416
76,2016-02-22 16:00:00-05:00,76,107.5,-2842.5,147157.5,151715.0,4557.5,0.03003987740170715
77,2016-04-14 16:00:00-04:00,77,-92.5,-2935.0,147065.0,151715.0,4650.0,0.030649573212932144
78,2016-04-20 16:00:00-04:00,78,-267.5,-3202.5,146797.5,151715.0,4917.5,0.032412747585934154
79,2016-05-16 16:00:00-04:00,79,-192.5,-3395.0,146605.0,151715.0,5110.0,0.03368157400388887
80,2016-06-20 16:00:00-04:00,80,-692.5,-4087.5,145912.5,151715.0,5802.5,0.03824605345549221
81,2016-07-08 16:00:00-04:00,81,20.0,-4067.5,145932.5,151715.0,5782.5,0.03811422733414626
82,2016-07-11 16:00:00-04:00,82,-205.0,-4272.5,145727.5,151715.0,5987.5,0.039465445077942196
83,2016-07-12 16:00:00-04:00,83,-67.5,-4340.0,145660.0,151715.0,6055.0,0.03991035823748476
84,2016-07-14 16:00:00-04:00,84,-167.5,-4507.5,145492.5,151715.0,6222.5,0.04101440200375704
85,2016-11-14 16:00:00-05:00,85,-155.0,-4662.5,145337.5,151715.0,6377.5,0.04203605444418811
86,2016-11-28 16:00:00-05:00,86,-305.0,-4967.5,145032.5,151715.0,6682.5,0.04404640279471377
87,2016-12-07 16:00:00-05:00,87,1320.0,-3647.5,146352.5,151715.0,5362.5,0.03534587878588142
88,2016-12-27 16:00:00-05:00,88,-167.5,-3815.0,146185.0,151715.0,5530.0,0.03644992255215371
89,2017-01-25 16:00:00-05:00,89,57.5,-3757.5,146242.5,151715.0,5472.5,0.03607092245328412
90,2017-02-14 16:00:00-05:00,90,107.5,-3650.0,146350.0,151715.0,5365.0,0.03536235705104967
91,2017-02-27 16:00:00-05:00,91,95.0,-3555.0,146445.0,151715.0,5270.0,0.03473618297465643
92,2017-03-15 16:00:00-04:00,92,570.0,-2985.0,147015.0,151715.0,4700.0,0.030979138516297005
93,2017-03-28 16:00:00-04:00,93,-205.0,-3190.0,146810.0,151715.0,4905.0,0.03233035626009294
94,2017-05-15 16:00:00-04:00,94,45.0,-3145.0,146855.0,151715.0,4860.0,0.032033747487064564
95,2017-05-22 16:00:00-04:00,95,7.5,-3137.5,146862.5,151715.0,4852.5,0.03198431269155983
96,2017-05-23 16:00:00-04:00,96,20.0,-3117.5,146882.5,151715.0,4832.5,0.03185248657021389
97,2017-06-01 16:00:00-04:00,97,695.0,-2422.5,147577.5,151715.0,4137.5,0.02727152885344231
98,2017-06-13 16:00:00-04:00,98,70.0,-2352.5,147647.5,151715.0,4067.5,0.026810137428731503
99,2017-07-13 16:00:00-04:00,99,-30.0,-2382.5,147617.5,151715.0,4097.5,0.02700787661075042
100,2017-07-20 16:00:00-04:00,100,-92.5,-2475.0,147525.0,151715.0,4190.0,0.027617572421975413
101,2017-07-25 16:00:00-04:00,101,-167.5,-2642.5,147357.5,151715.0,4357.5,0.0287216161882477
102,2017-07-27 16:00:00-04:00,102,-355.0,-2997.5,147002.5,151715.0,4712.5,0.03106152984213822
103,2017-08-14 16:00:00-04:00,103,-55.0,-3052.5,146947.5,151715.0,4767.5,0.031424051675839566
104,2017-09-01 16:00:00-04:00,104,-55.0,-3107.5,146892.5,151715.0,4822.5,0.031786573509540915
105,2017-09-29 16:00:00-04:00,105,70.0,-3037.5,146962.5,151715.0,4752.5,0.03132518208483011
106,2017-10-13 16:00:00-04:00,106,-117.5,-3155.0,146845.0,151715.0,4870.0,0.03209966054773753
107,2017-10-18 16:00:00-04:00,107,-5.0,-3160.0,146840.0,151715.0,4875.0,0.03213261707807402
108,2017-10-27 16:00:00-04:00,108,95.0,-3065.0,146935.0,151715.0,4780.0,0.03150644300168078
109,2017-11-01 16:00:00-04:00,109,-217.5,-3282.5,146717.5,151715.0,4997.5,0.032940052071317935
110,2017-11-27 16:00:00-05:00,110,-67.5,-3350.0,146650.0,151715.0,5065.0,0.03338496523086049
111,2017-12-08 16:00:00-05:00,111,245.0,-3105.0,146895.0,151715.0,4820.0,0.03177009524437267
112,2017-12-12 16:00:00-05:00,112,-117.5,-3222.5,146777.5,151715.0,4937.5,0.032544573707280096
113,2017-12-15 16:00:00-05:00,113,-42.5,-3265.0,146735.0,151715.0,4980.0,0.03282470421514023
114,2017-12-18 16:00:00-05:00,114,-117.5,-3382.5,146617.5,151715.0,5097.5,0.03359918267804766
115,2017-12-27 16:00:00-05:00,115,-255.0,-3637.5,146362.5,151715.0,5352.5,0.03527996572520845
116,2018-01-04 16:00:00-05:00,116,-105.0,-3742.5,146257.5,151715.0,5457.5,0.03597205286227466
117,2018-01-08 16:00:00-05:00,117,20.0,-3722.5,146277.5,151715.0,5437.5,0.03584022674092872
118,2018-02-12 16:00:00-05:00,118,-80.0,-3802.5,146197.5,151715.0,5517.5,0.03636753122631249
119,2018-02-26 16:00:00-05:00,119,1120.0,-2682.5,147317.5,151715.0,4397.5,0.02898526843093959
120,2018-04-26 16:00:00-04:00,120,-105.0,-2787.5,147212.5,151715.0,4502.5,0.0296773555680058
121,2018-05-14 16:00:00-04:00,121,-267.5,-3055.0,146945.0,151715.0,4770.0,0.03144052994100781
122,2018-05-16 16:00:00-04:00,122,-42.5,-3097.5,146902.5,151715.0,4812.5,0.03172066044886794
123,2018-05-21 16:00:00-04:00,123,170.0,-2927.5,147072.5,151715.0,4642.5,0.030600138417427415
124,2018-06-01 16:00:00-04:00,124,157.5,-2770.0,147230.0,151715.0,4485.0,0.029562007711828098
125,2018-06-04 16:00:00-04:00,125,-17.5,-2787.5,147212.5,151715.0,4502.5,0.0296773555680058
126,2018-07-06 16:00:00-04:00,126,-67.5,-2855.0,147145.0,151715.0,4570.0,0.030122268727548362
127,2018-07-10 16:00:00-04:00,127,120.0,-2735.0,147265.0,151715.0,4450.0,0.029331311999472694
128,2018-07-13 16:00:00-04:00,128,-117.5,-2852.5,147147.5,151715.0,4567.5,0.03010579046238012
129,2018-07-17 16:00:00-04:00,129,-30.0,-2882.5,147117.5,151715.0,4597.5,0.030303529644399037
130,2018-07-18 16:00:00-04:00,130,7.5,-2875.0,147125.0,151715.0,4590.0,0.030254094848894308
131,2018-08-17 16:00:00-04:00,131,-67.5,-2942.5,147057.5,151715.0,4657.5,0.030699008008436873
132,2018-08-20 16:00:00-04:00,132,-105.0,-3047.5,146952.5,151715.0,4762.5,0.03139109514550308
133,2018-09-11 16:00:00-04:00,133,-55.0,-3102.5,146897.5,151715.0,4817.5,0.03175361697920443
134,2018-09-18 16:00:00-04:00,134,-105.0,-3207.5,146792.5,151715.0,4922.5,0.03244570411627064
135,2018-09-21 16:00:00-04:00,135,-367.5,-3575.0,146425.0,151715.0,5290.0,0.03486800909600237
136,2018-12-03 16:00:00-05:00,136,-192.5,-3767.5,146232.5,151715.0,5482.5,0.03613683551395709
137,2019-01-04 16:00:00-05:00,137,920.0,-2847.5,147152.5,151715.0,4562.5,0.030072833932043633
138,2019-01-16 16:00:00-05:00,138,-192.5,-3040.0,146960.0,151715.0,4755.0,0.03134166034999835
139,2019-01-18 16:00:00-05:00,139,807.5,-2232.5,147767.5,151715.0,3947.5,0.026019180700655835
140,2019-01-30 16:00:00-05:00,140,57.5,-2175.0,147825.0,151715.0,3890.0,0.025640180601786244
141,2019-02-12 16:00:00-05:00,141,145.0,-2030.0,147970.0,151715.0,3745.0,0.024684441222028144
142,2019-02-13 16:00:00-05:00,142,57.5,-1972.5,148027.5,151715.0,3687.5,0.024305441123158553
143,2019-02-19 16:00:00-05:00,143,-42.5,-2015.0,147985.0,151715.0,3730.0,0.024585571631018686
144,2019-02-22 16:00:00-05:00,144,32.5,-1982.5,148017.5,151715.0,3697.5,0.024371354183831528
145,2019-02-25 16:00:00-05:00,145,-542.5,-2525.0,147475.0,151715.0,4240.0,0.027947137725340278
146,2019-03-12 16:00:00-04:00,146,20.0,-2505.0,147495.0,151715.0,4220.0,0.027815311603994333
147,2019-03-15 16:00:00-04:00,147,-205.0,-2710.0,147290.0,151715.0,4425.0,0.029166529347790265
148,2019-03-19 16:00:00-04:00,148,-392.5,-3102.5,146897.5,151715.0,4817.5,0.03175361697920443
149,2019-03-21 16:00:00-04:00,149,-17.5,-3120.0,146880.0,151715.0,4835.0,0.03186896483538213
150,2019-04-11 16:00:00-04:00,150,-192.5,-3312.5,146687.5,151715.0,5027.5,0.03313779125333685
151,2019-04-23 16:00:00-04:00,151,-5.0,-3317.5,146682.5,151715.0,5032.5,0.033170747783673335
