campaign_id,variant_id,symbol,run_id,stage,artifact_type,path
nq_vix_term_structure_orderflow_pullback,backwardation_surge_signed_vwap_reject_short_1500,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_vix_term_structure_orderflow_pullback/backwardation_surge_signed_vwap_reject_short_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_vix_term_structure_orderflow_pullback,contango_large10_vwap_reclaim_long_1500,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_vix_term_structure_orderflow_pullback/contango_large10_vwap_reclaim_long_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_vix_term_structure_orderflow_pullback,contango_morning_signed_vwap_reclaim_long_1300,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_vix_term_structure_orderflow_pullback/contango_morning_signed_vwap_reclaim_long_1300/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_vix_term_structure_orderflow_pullback,curve_flattening_signed_vwap_reject_short_1500,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_vix_term_structure_orderflow_pullback/curve_flattening_signed_vwap_reject_short_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
nq_vix_term_structure_orderflow_pullback,front_stress_large10_vwap_reject_short_1500,NQ,run1,limited_core_grid_test,fixed_config_core_equity_curve,backtest-campaigns/nq_vix_term_structure_orderflow_pullback/front_stress_large10_vwap_reject_short_1500/NQ/run1/limited_core_grid_test/fixed_config_core_equity_curve.csv
