campaign_id,variant_id,run_id,passed,halted,terminal_stage,terminal_status,criteria_failures,profitable_combo_rate,benchmark_pass_combos,core_profitable_combos,core_combos,apex_rule_violations,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,best_day_concentration,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,trade_path_stress_percentage_profitable,trade_path_stress_median_net_profit,one_tick_worse_profitable,one_tick_worse_net_profit,source_config_path,report_path
es_preholiday_effect,preholiday_open_long_1000,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,9,0,-127.5,0.9017341040462428,-0.1261977036063088,-0.02000563539025072,13,8.875913394198154,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades,,,,,,,campaigns/es_preholiday_effect/variants/preholiday_open_long_1000/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_open_long_1000/ES/run1/campaign_test_summary.json
es_preholiday_effect,preholiday_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,9,0,-90.0,0.8922155688622755,-0.15721922936062166,-0.035561660561660574,13,8.875348849284128,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_preholiday_effect/variants/preholiday_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_midday_long_1200/ES/run1/campaign_test_summary.json
es_preholiday_effect,preholiday_late_long_1500,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.3333333333333333,0.3333333333333333,0,3,9,0,88.125,1.235,0.304671721169327,0.08543123543123542,13,8.87529124669812,1.75177304964539,min_mar;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/variants/preholiday_late_long_1500/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_late_long_1500/ES/run1/campaign_test_summary.json
es_preholiday_effect,preholiday_low_range_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,27,0,0.0,0.0,0.0,0.0,0,0.0,0.0,min_profit_factor;min_expectancy_r;min_mar;min_win_rate;min_trades_per_year;preferred_min_total_trades;min_positive_month_rate,,,,,,,campaigns/es_preholiday_effect/variants/preholiday_low_range_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_low_range_midday_long_1200/ES/run1/campaign_test_summary.json
es_preholiday_effect,preholiday_momentum_confirmed_midday_long_1200,run1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.25925925925925924,0.25925925925925924,0,7,27,0,195.0,1.7878787878787878,1.2282151824598708,0.39814814814814814,6,4.902821667272575,0.6794871794871795,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/variants/preholiday_momentum_confirmed_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_momentum_confirmed_midday_long_1200/ES/run1/campaign_test_summary.json
es_preholiday_effect,preholiday_open_long_1000,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.0,0.0,0,0,12,0,-127.5,0.9017341040462428,-0.1261977036063088,-0.02000563539025072,13,8.875913394198154,0.0,min_total_net_profit;min_profit_factor;min_expectancy_r;min_cagr;min_mar;preferred_min_total_trades,,,,,,,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_open_long_1000/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_open_long_1000/ES/rescue1/campaign_test_summary.json
es_preholiday_effect,preholiday_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.16666666666666666,0.16666666666666666,0,2,12,0,128.75,1.231981981981982,0.3435987137034254,0.2384615384615384,13,8.875360369891055,0.883495145631068,min_mar;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_midday_long_1200/ES/rescue1/campaign_test_summary.json
es_preholiday_effect,preholiday_late_long_1500,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.5,0.5,0,6,12,0,88.125,1.235,0.304671721169327,0.08543123543123542,13,8.87529124669812,1.75177304964539,min_mar;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_late_long_1500/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_late_long_1500/ES/rescue1/campaign_test_summary.json
es_preholiday_effect,preholiday_low_range_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.027777777777777776,0.027777777777777776,0,1,36,0,15.0,1.0205479452054795,0.030955282996924346,0.056712962962962944,12,8.192629707031504,10.083333333333334,min_profit_factor;min_mar;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_low_range_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_low_range_midday_long_1200/ES/rescue1/campaign_test_summary.json
es_preholiday_effect,preholiday_momentum_confirmed_midday_long_1200,rescue1,False,True,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.5,0.5,0,18,36,0,232.5,2.2567567567567566,2.0554909457166164,0.6333333333333333,6,4.90301971922018,0.5698924731182796,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,,,,,,,campaigns/es_preholiday_effect/rescue_attempts/parameter_space_rescue_1/preholiday_momentum_confirmed_midday_long_1200/config.yaml,backtest-campaigns/es_preholiday_effect/preholiday_momentum_confirmed_midday_long_1200/ES/rescue1/campaign_test_summary.json
