session_date,net_pnl,gross_pnl,trades,wins,losses
2013-08-05,-55.0,-50.0,1,0,1
2013-08-16,-30.0,-25.0,1,0,1
2013-08-19,-80.0,-75.0,1,0,1
2013-08-21,95.0,100.0,1,1,0
2013-08-23,-80.0,-75.0,1,0,1
2013-08-30,-67.5,-62.5,1,0,1
2013-09-03,-80.0,-75.0,1,0,1
2013-09-06,632.5,637.5,1,1,0
2013-09-10,-30.0,-25.0,1,0,1
2013-09-18,57.5,62.5,1,1,0
2013-09-27,57.5,62.5,1,1,0
2013-10-02,57.5,62.5,1,1,0
2013-10-21,-55.0,-50.0,1,0,1
2013-10-23,-105.0,-100.0,1,0,1
2013-10-28,82.5,87.5,1,1,0
2013-10-29,-55.0,-50.0,1,0,1
2013-10-30,-55.0,-50.0,1,0,1
2013-11-15,-80.0,-75.0,1,0,1
2013-11-22,-55.0,-50.0,1,0,1
2013-12-05,-5.0,0.0,1,0,1
2013-12-06,45.0,50.0,1,1,0
2013-12-09,32.5,37.5,1,1,0
2013-12-10,-30.0,-25.0,1,0,1
2014-01-02,45.0,50.0,1,1,0
2014-01-08,-30.0,-25.0,1,0,1
2014-01-13,-42.5,-37.5,1,0,1
2014-01-22,-55.0,-50.0,1,0,1
2014-01-23,-55.0,-50.0,1,0,1
2014-01-24,57.5,62.5,1,1,0
2014-01-29,-92.5,-87.5,1,0,1
2014-01-31,-67.5,-62.5,1,0,1
2014-02-12,-55.0,-50.0,1,0,1
2014-02-20,-55.0,-50.0,1,0,1
2014-02-26,32.5,37.5,1,1,0
2014-03-12,-80.0,-75.0,1,0,1
2014-03-18,70.0,75.0,1,1,0
2014-03-21,57.5,62.5,1,1,0
2014-03-26,32.5,37.5,1,1,0
2014-04-09,120.0,125.0,1,1,0
2014-04-11,295.0,300.0,1,1,0
2014-04-17,-55.0,-50.0,1,0,1
2014-04-29,-92.5,-87.5,1,0,1
2014-04-30,-55.0,-50.0,1,0,1
2014-05-02,-30.0,-25.0,1,0,1
2014-05-13,-92.5,-87.5,1,0,1
2014-05-14,120.0,125.0,1,1,0
2014-05-28,-55.0,-50.0,1,0,1
2014-05-30,-55.0,-50.0,1,0,1
2014-06-02,-42.5,-37.5,1,0,1
2014-06-09,7.5,12.5,1,1,0
2014-06-12,-80.0,-75.0,1,0,1
2014-06-13,-42.5,-37.5,1,0,1
2014-06-16,-80.0,-75.0,1,0,1
2014-06-19,-42.5,-37.5,1,0,1
2014-06-20,70.0,75.0,1,1,0
2014-06-23,-67.5,-62.5,1,0,1
2014-06-27,7.5,12.5,1,1,0
2014-07-02,-17.5,-12.5,1,0,1
2014-07-14,20.0,25.0,1,1,0
2014-07-17,45.0,50.0,1,1,0
2014-07-18,-67.5,-62.5,1,0,1
2014-07-21,-42.5,-37.5,1,0,1
2014-07-22,-80.0,-75.0,1,0,1
2014-07-24,95.0,100.0,1,1,0
2014-07-25,57.5,62.5,1,1,0
2014-07-28,-42.5,-37.5,1,0,1
2014-08-04,57.5,62.5,1,1,0
2014-08-05,-80.0,-75.0,1,0,1
2014-08-06,32.5,37.5,1,1,0
2014-08-07,-42.5,-37.5,1,0,1
2014-08-08,57.5,62.5,1,1,0
2014-08-13,120.0,125.0,1,1,0
2014-08-19,-80.0,-75.0,1,0,1
2014-08-25,-42.5,-37.5,1,0,1
2014-08-26,-55.0,-50.0,1,0,1
2014-09-03,-17.5,-12.5,1,0,1
2014-09-05,45.0,50.0,1,1,0
2014-09-12,132.5,137.5,1,1,0
2014-09-17,-42.5,-37.5,1,0,1
2014-09-18,-17.5,-12.5,1,0,1
2014-09-19,-67.5,-62.5,1,0,1
2014-09-23,-55.0,-50.0,1,0,1
2014-09-24,-142.5,-137.5,1,0,1
2014-09-26,-142.5,-137.5,1,0,1
2014-09-29,-130.0,-125.0,1,0,1
2014-09-30,152.5,162.5,2,1,1
2014-10-01,-67.5,-62.5,1,0,1
2014-10-02,45.0,50.0,1,1,0
2014-10-08,-117.5,-112.5,1,0,1
2014-10-21,-55.0,-50.0,1,0,1
2014-10-28,-117.5,-112.5,1,0,1
2014-10-29,57.5,62.5,1,1,0
2014-11-03,82.5,87.5,1,1,0
2014-11-04,95.0,100.0,1,1,0
2014-11-11,-30.0,-25.0,1,0,1
2014-11-14,32.5,37.5,1,1,0
2014-12-22,107.5,112.5,1,1,0
2014-12-31,-17.5,-12.5,1,0,1
2015-01-06,157.5,162.5,1,1,0
2015-01-07,157.5,162.5,1,1,0
2015-01-14,-180.0,-175.0,1,0,1
2015-01-16,-67.5,-62.5,1,0,1
2015-01-28,-92.5,-87.5,1,0,1
2015-02-04,2.5,12.5,2,1,1
2015-02-11,82.5,87.5,1,1,0
2015-02-13,7.5,12.5,1,1,0
2015-03-09,-117.5,-112.5,1,0,1
2015-03-11,20.0,25.0,1,1,0
2015-03-13,-105.0,-100.0,1,0,1
2015-03-18,-55.0,-50.0,1,0,1
2015-03-23,-55.0,-50.0,1,0,1
2015-03-24,-17.5,-12.5,1,0,1
2015-03-27,-17.5,-12.5,1,0,1
2015-03-31,-92.5,-87.5,1,0,1
2015-04-07,-5.0,0.0,1,0,1
2015-04-10,-67.5,-62.5,1,0,1
2015-04-16,95.0,100.0,1,1,0
2015-04-21,-67.5,-62.5,1,0,1
2015-04-29,-130.0,-125.0,1,0,1
2015-05-07,-80.0,-75.0,1,0,1
2015-05-15,-80.0,-75.0,1,0,1
2015-05-28,-80.0,-75.0,1,0,1
2015-05-29,-55.0,-50.0,1,0,1
2015-06-11,145.0,150.0,1,1,0
2015-06-17,-55.0,-50.0,1,0,1
2015-06-30,-117.5,-112.5,1,0,1
2015-07-10,-42.5,-37.5,1,0,1
2015-07-13,-42.5,-37.5,1,0,1
2015-07-14,-17.5,-12.5,1,0,1
2015-07-15,-67.5,-62.5,1,0,1
2015-07-20,45.0,50.0,1,1,0
2015-07-28,-117.5,-112.5,1,0,1
2015-07-29,-42.5,-37.5,1,0,1
2015-08-04,-105.0,-100.0,1,0,1
2015-08-05,-5.0,0.0,1,0,1
2015-08-06,57.5,62.5,1,1,0
2015-08-07,-55.0,-50.0,1,0,1
2015-08-12,-105.0,-100.0,1,0,1
2015-08-13,57.5,62.5,1,1,0
2015-08-14,57.5,62.5,1,1,0
2015-08-26,57.5,62.5,1,1,0
2015-08-31,407.5,412.5,1,1,0
2015-09-04,332.5,337.5,1,1,0
2015-09-10,57.5,62.5,1,1,0
2015-09-17,107.5,112.5,1,1,0
2015-09-22,-35.0,-25.0,2,1,1
2015-09-24,-67.5,-62.5,1,0,1
2015-09-25,-5.0,0.0,1,0,1
2015-09-28,-105.0,-100.0,1,0,1
2015-09-30,-67.5,-62.5,1,0,1
2015-10-05,-155.0,-150.0,1,0,1
2015-10-08,-80.0,-75.0,1,0,1
2015-10-12,45.0,50.0,1,1,0
2015-10-15,-42.5,-37.5,1,0,1
2015-10-16,-17.5,-12.5,1,0,1
2015-10-29,-5.0,0.0,1,0,1
2015-11-12,57.5,62.5,1,1,0
2015-11-19,32.5,37.5,1,1,0
2015-12-07,-105.0,-100.0,1,0,1
2015-12-18,-67.5,-62.5,1,0,1
2015-12-22,7.5,12.5,1,1,0
2015-12-23,-55.0,-50.0,1,0,1
2015-12-29,-42.5,-37.5,1,0,1
2015-12-30,-67.5,-62.5,1,0,1
2016-02-01,-67.5,-62.5,1,0,1
2016-02-02,-42.5,-37.5,1,0,1
2016-02-08,-192.5,-187.5,1,0,1
2016-02-10,-105.0,-100.0,1,0,1
2016-02-19,-47.5,-37.5,2,1,1
2016-02-24,182.5,187.5,1,1,0
2016-02-26,232.5,237.5,1,1,0
2016-03-03,2.5,12.5,2,1,1
2016-03-09,-55.0,-50.0,1,0,1
2016-03-14,70.0,75.0,1,1,0
2016-03-15,-117.5,-112.5,1,0,1
2016-03-18,-55.0,-50.0,1,0,1
2016-03-23,-55.0,-50.0,1,0,1
2016-03-31,20.0,25.0,1,1,0
2016-04-04,-80.0,-75.0,1,0,1
2016-04-11,-160.0,-150.0,2,0,2
2016-04-12,170.0,175.0,1,1,0
2016-04-19,-55.0,-50.0,1,0,1
2016-04-29,-17.5,-12.5,1,0,1
2016-05-02,-5.0,0.0,1,0,1
2016-05-05,20.0,25.0,1,1,0
2016-05-09,57.5,62.5,1,1,0
2016-05-11,57.5,62.5,1,1,0
2016-05-13,-42.5,-37.5,1,0,1
2016-05-17,45.0,50.0,1,1,0
2016-05-20,32.5,37.5,1,1,0
2016-05-23,-55.0,-50.0,1,0,1
2016-05-27,-55.0,-50.0,1,0,1
2016-05-31,-55.0,-50.0,1,0,1
2016-06-13,-55.0,-50.0,1,0,1
2016-06-20,132.5,137.5,1,1,0
2016-06-21,202.5,212.5,2,2,0
2016-06-22,95.0,100.0,1,1,0
2016-07-25,-80.0,-75.0,1,0,1
2016-08-03,-55.0,-50.0,1,0,1
2016-08-12,-67.5,-62.5,1,0,1
2016-08-18,-30.0,-25.0,1,0,1
2016-08-24,-67.5,-62.5,1,0,1
2016-08-26,7.5,12.5,1,1,0
2016-08-31,7.5,12.5,1,1,0
2016-09-08,57.5,62.5,1,1,0
2016-09-16,202.5,212.5,2,2,0
2016-09-21,32.5,37.5,1,1,0
2016-09-22,20.0,25.0,1,1,0
2016-09-27,-130.0,-125.0,1,0,1
2016-10-03,65.0,75.0,2,1,1
2016-10-05,107.5,112.5,1,1,0
2016-10-14,-67.5,-62.5,1,0,1
2016-10-21,-55.0,-50.0,1,0,1
2016-10-31,-105.0,-100.0,1,0,1
2016-11-02,107.5,112.5,1,1,0
2016-11-03,70.0,75.0,1,1,0
2016-11-04,-67.5,-62.5,1,0,1
2016-11-08,-80.0,-75.0,1,0,1
2016-11-11,-142.5,-137.5,1,0,1
2016-11-18,-55.0,-50.0,1,0,1
2016-12-02,-5.0,0.0,1,0,1
2016-12-08,-80.0,-75.0,1,0,1
2016-12-14,-67.5,-62.5,1,0,1
2016-12-16,107.5,112.5,1,1,0
2016-12-23,20.0,25.0,1,1,0
2017-01-18,57.5,62.5,1,1,0
2017-01-26,-67.5,-62.5,1,0,1
2017-01-31,-117.5,-112.5,1,0,1
2017-02-08,57.5,62.5,1,1,0
2017-02-13,-30.0,-25.0,1,0,1
2017-02-14,-55.0,-50.0,1,0,1
2017-02-22,-67.5,-62.5,1,0,1
2017-02-24,-80.0,-75.0,1,0,1
2017-02-28,70.0,75.0,1,1,0
2017-03-03,-92.5,-87.5,1,0,1
2017-03-06,-55.0,-50.0,1,0,1
2017-03-08,32.5,37.5,1,1,0
2017-03-13,-42.5,-37.5,1,0,1
2017-03-17,-42.5,-37.5,1,0,1
2017-03-22,157.5,162.5,1,1,0
2017-03-27,-55.0,-50.0,1,0,1
2017-03-28,-67.5,-62.5,1,0,1
2017-03-31,-30.0,-25.0,1,0,1
2017-04-04,57.5,62.5,1,1,0
2017-04-06,-192.5,-187.5,1,0,1
2017-04-12,57.5,62.5,1,1,0
2017-04-21,-42.5,-37.5,1,0,1
2017-04-26,-55.0,-50.0,1,0,1
2017-04-28,-67.5,-62.5,1,0,1
2017-05-01,-67.5,-62.5,1,0,1
2017-05-05,-55.0,-50.0,1,0,1
2017-05-10,-10.0,0.0,2,1,1
2017-05-22,32.5,37.5,1,1,0
2017-05-26,82.5,87.5,1,1,0
2017-05-30,182.5,187.5,1,1,0
2017-06-13,-10.0,0.0,2,1,1
2017-06-14,-67.5,-62.5,1,0,1
2017-06-23,-30.0,-25.0,1,0,1
2017-06-27,32.5,37.5,1,1,0
2017-07-06,-67.5,-62.5,1,0,1
2017-07-10,-55.0,-50.0,1,0,1
2017-07-11,-55.0,-50.0,1,0,1
2017-07-24,-42.5,-37.5,1,0,1
2017-07-28,-92.5,-87.5,1,0,1
2017-08-01,157.5,162.5,1,1,0
2017-08-04,-55.0,-50.0,1,0,1
2017-08-09,-17.5,-12.5,1,0,1
2017-08-11,-67.5,-62.5,1,0,1
2017-08-16,-42.5,-37.5,1,0,1
2017-08-18,207.5,212.5,1,1,0
2017-08-23,32.5,37.5,1,1,0
2017-08-25,-30.0,-25.0,1,0,1
2017-09-06,-80.0,-75.0,1,0,1
2017-09-08,-30.0,-25.0,1,0,1
2017-09-12,-55.0,-50.0,1,0,1
2017-09-14,-42.5,-37.5,1,0,1
2017-09-15,-55.0,-50.0,1,0,1
2017-09-22,-67.5,-62.5,1,0,1
2017-09-28,45.0,50.0,1,1,0
2017-10-13,-92.5,-87.5,1,0,1
2017-10-17,-30.0,-25.0,1,0,1
2017-10-20,82.5,87.5,1,1,0
2017-10-23,-55.0,-50.0,1,0,1
2017-10-30,-55.0,-50.0,1,0,1
2017-11-08,-5.0,0.0,1,0,1
2017-11-10,-42.5,-37.5,1,0,1
2017-11-15,-55.0,-50.0,1,0,1
2017-11-21,-42.5,-37.5,1,0,1
2017-11-22,-55.0,-50.0,1,0,1
2017-11-30,95.0,100.0,1,1,0
2017-12-04,-80.0,-75.0,1,0,1
2017-12-05,-30.0,-25.0,1,0,1
2017-12-12,-55.0,-50.0,1,0,1
2018-01-11,-67.5,-62.5,1,0,1
2018-01-18,-67.5,-62.5,1,0,1
2018-01-31,-55.0,-50.0,1,0,1
2018-02-08,-105.0,-100.0,1,0,1
2018-02-15,-230.0,-225.0,1,0,1
2018-02-23,-55.0,-50.0,1,0,1
2018-03-06,20.0,25.0,1,1,0
2018-03-07,-42.5,-37.5,1,0,1
2018-03-12,-80.0,-75.0,1,0,1
2018-03-14,-105.0,-100.0,1,0,1
2018-03-16,-55.0,-50.0,1,0,1
2018-03-19,-55.0,-50.0,1,0,1
2018-03-21,-42.5,-37.5,1,0,1
2018-03-27,-80.0,-75.0,1,0,1
2018-04-16,57.5,62.5,1,1,0
2018-04-19,-105.0,-100.0,1,0,1
2018-05-01,-130.0,-125.0,1,0,1
2018-05-02,157.5,162.5,1,1,0
2018-05-16,-67.5,-62.5,1,0,1
2018-05-18,182.5,187.5,1,1,0
2018-05-22,-67.5,-62.5,1,0,1
2018-05-23,32.5,37.5,1,1,0
2018-05-30,57.5,62.5,1,1,0
2018-05-31,-92.5,-87.5,1,0,1
2018-06-05,57.5,62.5,1,1,0
2018-06-08,-30.0,-25.0,1,0,1
2018-06-11,57.5,62.5,1,1,0
2018-06-14,57.5,62.5,1,1,0
2018-06-19,-67.5,-62.5,1,0,1
2018-07-06,-67.5,-62.5,1,0,1
2018-07-09,57.5,62.5,1,1,0
2018-07-10,-67.5,-62.5,1,0,1
2018-07-12,-55.0,-50.0,1,0,1
2018-07-18,-67.5,-62.5,1,0,1
2018-07-23,45.0,50.0,1,1,0
2018-08-03,-67.5,-62.5,1,0,1
2018-08-08,82.5,87.5,1,1,0
2018-08-10,45.0,50.0,1,1,0
2018-08-16,-80.0,-75.0,1,0,1
2018-08-17,-42.5,-37.5,1,0,1
2018-08-20,-42.5,-37.5,1,0,1
2018-08-29,-80.0,-75.0,1,0,1
2018-08-31,-30.0,-25.0,1,0,1
2018-09-10,57.5,62.5,1,1,0
2018-09-13,-67.5,-62.5,1,0,1
2018-09-18,-105.0,-100.0,1,0,1
2018-09-20,-30.0,-25.0,1,0,1
2018-09-25,-55.0,-50.0,1,0,1
2018-09-28,45.0,50.0,1,1,0
2018-10-02,57.5,62.5,1,1,0
2018-10-18,57.5,62.5,1,1,0
2018-11-29,-55.0,-50.0,1,0,1
2018-12-11,57.5,62.5,1,1,0
2018-12-13,382.5,387.5,1,1,0
2018-12-14,-130.0,-125.0,1,0,1
2018-12-20,57.5,62.5,1,1,0
2019-01-14,57.5,62.5,1,1,0
2019-01-15,-67.5,-62.5,1,0,1
2019-01-17,170.0,175.0,1,1,0
2019-02-05,20.0,25.0,1,1,0
2019-02-07,132.5,137.5,1,1,0
2019-02-11,-30.0,-25.0,1,0,1
2019-02-19,-67.5,-62.5,1,0,1
2019-02-20,-80.0,-75.0,1,0,1
2019-02-25,107.5,112.5,1,1,0
2019-02-27,-142.5,-137.5,1,0,1
2019-03-14,-205.0,-200.0,1,0,1
2019-03-15,-80.0,-75.0,1,0,1
2019-03-20,95.0,100.0,1,1,0
2019-03-22,-105.0,-100.0,1,0,1
2019-04-01,-30.0,-25.0,1,0,1
2019-04-02,95.0,100.0,1,1,0
2019-04-26,182.5,187.5,1,1,0
2019-04-29,102.5,112.5,2,2,0
2019-05-01,-67.5,-62.5,1,0,1
2019-05-08,207.5,212.5,1,1,0
2019-05-24,-105.0,-100.0,1,0,1
2019-06-03,-80.0,-75.0,1,0,1
2019-06-06,32.5,37.5,1,1,0
2019-06-10,-42.5,-37.5,1,0,1
2019-06-21,-67.5,-62.5,1,0,1
2019-06-24,-55.0,-50.0,1,0,1
2019-07-11,-67.5,-62.5,1,0,1
2019-07-12,-67.5,-62.5,1,0,1
2019-07-16,82.5,87.5,1,1,0
2019-07-18,-80.0,-75.0,1,0,1
2019-07-19,-105.0,-100.0,1,0,1
2019-08-05,-92.5,-87.5,1,0,1
2019-08-07,-192.5,-187.5,1,0,1
2019-08-21,-117.5,-112.5,1,0,1
2019-08-23,-92.5,-87.5,1,0,1
2019-08-27,57.5,62.5,1,1,0
2019-08-30,-117.5,-112.5,1,0,1
2019-09-04,-5.0,0.0,1,0,1
2019-09-06,-105.0,-100.0,1,0,1
2019-09-09,45.0,50.0,1,1,0
2019-09-11,-80.0,-75.0,1,0,1
2019-09-16,57.5,62.5,1,1,0
2019-09-19,20.0,25.0,1,1,0
2019-10-04,57.5,62.5,1,1,0
2019-10-07,-67.5,-62.5,1,0,1
2019-10-16,132.5,137.5,1,1,0
2019-10-18,-92.5,-87.5,1,0,1
2019-10-21,57.5,62.5,1,1,0
2019-10-22,20.0,25.0,1,1,0
2019-11-04,-55.0,-50.0,1,0,1
2019-11-05,-92.5,-87.5,1,0,1
2019-11-06,-55.0,-50.0,1,0,1
2019-11-11,-67.5,-62.5,1,0,1
2019-11-18,165.0,175.0,2,2,0
2019-11-21,-180.0,-175.0,1,0,1
2019-12-04,-80.0,-75.0,1,0,1
2019-12-05,45.0,50.0,1,1,0
2019-12-16,-105.0,-100.0,1,0,1
2019-12-18,120.0,125.0,1,1,0
2019-12-19,-67.5,-62.5,1,0,1
2020-01-08,307.5,312.5,1,1,0
2020-01-09,-42.5,-37.5,1,0,1
2020-01-14,220.0,225.0,1,1,0
2020-01-15,57.5,62.5,1,1,0
2020-01-17,132.5,137.5,1,1,0
2020-02-07,190.0,200.0,2,1,1
2020-02-12,-55.0,-50.0,1,0,1
2020-03-05,182.5,187.5,1,1,0
2020-04-01,-192.5,-187.5,1,0,1
2020-04-15,145.0,150.0,1,1,0
2020-04-20,-142.5,-137.5,1,0,1
2020-05-01,-17.5,-12.5,1,0,1
2020-05-29,-192.5,-187.5,1,0,1
2020-06-08,-105.0,-100.0,1,0,1
2020-06-09,57.5,62.5,1,1,0
2020-06-12,-105.0,-100.0,1,0,1
2020-06-18,-117.5,-112.5,1,0,1
2020-06-19,-55.0,-50.0,1,0,1
2020-06-30,-67.5,-62.5,1,0,1
2020-07-01,57.5,62.5,1,1,0
2020-07-16,-105.0,-100.0,1,0,1
2020-07-24,-80.0,-75.0,1,0,1
2020-07-28,-92.5,-87.5,1,0,1
2020-08-14,152.5,162.5,2,2,0
2020-08-17,-55.0,-50.0,1,0,1
2020-08-19,-42.5,-37.5,1,0,1
2020-08-24,-130.0,-125.0,1,0,1
2020-08-25,-92.5,-87.5,1,0,1
2020-08-26,-55.0,-50.0,1,0,1
2020-09-08,-255.0,-250.0,1,0,1
2020-09-10,20.0,25.0,1,1,0
2020-09-15,57.5,62.5,1,1,0
2020-09-29,-130.0,-125.0,1,0,1
2020-10-08,-67.5,-62.5,1,0,1
2020-10-09,-130.0,-125.0,1,0,1
2020-10-12,-117.5,-112.5,1,0,1
2020-10-13,-55.0,-50.0,1,0,1
2020-10-22,57.5,62.5,1,1,0
2020-10-23,-80.0,-75.0,1,0,1
2020-10-30,-130.0,-125.0,1,0,1
2020-11-19,32.5,37.5,1,1,0
2020-11-25,32.5,37.5,1,1,0
2020-12-02,-30.0,-25.0,1,0,1
2020-12-07,-80.0,-75.0,1,0,1
2020-12-08,-92.5,-87.5,1,0,1
2020-12-11,-67.5,-62.5,1,0,1
2020-12-15,-130.0,-125.0,1,0,1
2020-12-22,427.5,437.5,2,2,0
2020-12-30,157.5,162.5,1,1,0
2020-12-31,-55.0,-50.0,1,0,1
2021-01-11,-117.5,-112.5,1,0,1
2021-01-12,-230.0,-225.0,1,0,1
2021-01-14,-42.5,-37.5,1,0,1
2021-02-08,57.5,62.5,1,1,0
2021-02-09,-30.0,-25.0,1,0,1
2021-03-17,57.5,62.5,1,1,0
2021-03-18,-55.0,-50.0,1,0,1
2021-04-12,-67.5,-62.5,1,0,1
2021-04-14,7.5,12.5,1,1,0
2021-04-15,-67.5,-62.5,1,0,1
2021-04-27,-105.0,-100.0,1,0,1
2021-04-30,165.0,175.0,2,1,1
2021-05-12,57.5,62.5,1,1,0
2021-05-21,-130.0,-125.0,1,0,1
2021-05-27,32.5,37.5,1,1,0
2021-05-28,-42.5,-37.5,1,0,1
2021-06-02,57.5,62.5,1,1,0
2021-06-04,-55.0,-50.0,1,0,1
2021-06-11,-105.0,-100.0,1,0,1
2021-06-18,-5.0,0.0,1,0,1
2021-06-22,-67.5,-62.5,1,0,1
2021-06-25,-92.5,-87.5,1,0,1
2021-06-29,-42.5,-37.5,1,0,1
2021-07-13,-105.0,-100.0,1,0,1
2021-07-27,-92.5,-87.5,1,0,1
2021-08-02,-17.5,-12.5,1,0,1
2021-08-06,7.5,12.5,1,1,0
2021-08-10,-92.5,-87.5,1,0,1
2021-08-16,-55.0,-50.0,1,0,1
2021-08-17,57.5,62.5,1,1,0
2021-08-25,-67.5,-62.5,1,0,1
2021-09-03,57.5,62.5,1,1,0
2021-09-09,-80.0,-75.0,1,0,1
2021-09-27,120.0,125.0,1,1,0
2021-10-15,-42.5,-37.5,1,0,1
2021-10-21,-117.5,-112.5,1,0,1
2021-10-26,-117.5,-112.5,1,0,1
2021-10-27,270.0,275.0,1,1,0
2021-11-08,57.5,62.5,1,1,0
2021-11-11,-167.5,-162.5,1,0,1
2021-11-15,-180.0,-175.0,1,0,1
2021-12-21,-67.5,-62.5,1,0,1
2022-02-14,-180.0,-175.0,1,0,1
2022-03-09,-155.0,-150.0,1,0,1
2022-03-23,-67.5,-62.5,1,0,1
2022-03-24,57.5,62.5,1,1,0
2022-03-30,57.5,62.5,1,1,0
2022-03-31,-10.0,0.0,2,1,1
2022-06-21,-130.0,-125.0,1,0,1
2022-07-01,-242.5,-237.5,1,0,1
2022-07-07,70.0,75.0,1,1,0
2022-07-12,-205.0,-200.0,1,0,1
2022-07-14,-117.5,-112.5,1,0,1
2022-07-15,-192.5,-187.5,1,0,1
2022-07-18,57.5,62.5,1,1,0
2022-08-03,57.5,62.5,1,1,0
2022-08-17,57.5,62.5,1,1,0
2022-08-18,220.0,225.0,1,1,0
2022-08-24,90.0,100.0,2,1,1
2022-09-19,57.5,62.5,1,1,0
2022-09-20,-80.0,-75.0,1,0,1
2022-10-10,57.5,62.5,1,1,0
2022-11-02,-80.0,-75.0,1,0,1
