wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,1,True,21,0.65,0.004,2.5,331,331,331,0,0,0,0,0,0,0,331,83.7763785059659,3792.5,1.118164823181181,0.05939960098918205,3760.0,0.02393875244719627,0.006339685463141231,0.2648294006600892,0.45317220543806647,0,0,True,-390.0,0.22808174027686223,7,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,2,False,12,0.6,0.004,2.5,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,3455.0,1.098601598173516,0.051667810240236596,3815.0,0.024324152002040297,0.005732466422063931,0.23566973358755094,0.453804347826087,0,0,True,-390.0,0.2503617945007236,8,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,3,False,20,0.65,0.004,2.0,331,331,331,0,0,0,0,0,0,0,331,83.7763785059659,3580.0,1.1115438541828946,0.05911372930205555,4085.0,0.025989311617254103,0.005987569115974756,0.23038582953461742,0.45317220543806647,0,0,True,-390.0,0.19553072625698323,7,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,4,False,11,0.6,0.004,2.0,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,3415.0,1.0974600456621004,0.053448724565130966,4175.0,0.026565283787223212,0.005666655042759761,0.21331054048386203,0.453804347826087,0,0,True,-390.0,0.20497803806734993,8,False,min_profit_factor;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,5,False,14,0.6,0.006,2.0,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,3250.0,1.089199945107726,0.03196205920804489,4000.0,0.025506950644050504,0.005395047176748324,0.21151282456441806,0.45652173913043476,0,0,True,-565.0,0.3169230769230769,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,6,False,23,0.65,0.006,2.0,331,331,331,0,0,0,0,0,0,0,331,83.7763785059659,3110.0,1.0911488862837047,0.032701726362461554,3945.0,0.025196397777351984,0.005207476189404314,0.20667542382130125,0.4561933534743202,0,0,True,-565.0,0.3311897106109325,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,7,False,15,0.6,0.006,2.5,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,2335.0,1.0640867297927816,0.026400073858220668,4410.0,0.028212263698301508,0.003884870016609643,0.13770146409213974,0.45652173913043476,0,0,True,-565.0,0.5524625267665952,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,8,False,10,0.6,0.004,1.5,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,2070.0,1.0594400574300071,0.041337880172614264,3972.5,0.02552815487187726,0.003446227843441063,0.1349971378948955,0.45652173913043476,0,0,True,-390.0,0.2669082125603865,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,9,False,24,0.65,0.006,2.5,331,331,331,0,0,0,0,0,0,0,331,83.7763785059659,2195.0,1.0643317702227433,0.026518008511297476,4355.0,0.02790503956684715,0.003683639656391735,0.13200625097009785,0.4561933534743202,0,0,True,-565.0,0.5876993166287016,7,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,10,False,13,0.6,0.006,1.5,368,368,368,0,0,0,0,0,0,0,368,92.3729886963722,1692.5,1.046452586798408,0.025051308606037655,4967.5,0.03179606989694681,0.0028203799014341335,0.08870215440383586,0.45652173913043476,0,0,True,-565.0,0.4638109305760709,8,False,min_profit_factor;min_expectancy_r;min_mar;preferred_min_total_trades;max_best_day_concentration
