wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_base_config_hash,wfa_parameter_hash,wfa_selection_filter_hash,wfa_input_hash,wfa_selection_rank,wfa_selected,run_id,entry.params.rank_min,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,12,False,24,0.65,0.006,2.5,345,345,345,0,0,0,0,0,0,0,345,87.2593237332923,7627.5,1.267913593256059,0.07712826770808069,3242.5,0.020914294928646295,0.012623964748304406,0.6036046059106382,0.4753623188405797,0,0,True,-505.0,0.15109800065552279,7,False,min_profit_factor;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,13,False,16,0.6,0.008,1.5,385,385,385,0,0,0,0,0,0,0,385,96.64021915245462,7597.5,1.2351439182915507,0.053789692281192826,3225.0,0.020741884134870485,0.012479561766497671,0.6016599883285191,0.4857142857142857,0,0,True,-670.0,0.12109246462652189,8,False,min_profit_factor;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,14,False,19,0.65,0.004,1.5,345,345,345,0,0,0,0,0,0,0,345,87.26184150097743,5592.5,1.2194428094957819,0.08088576108313483,2517.5,0.016557325835676352,0.009301630949575035,0.5617834088601827,0.4666666666666667,0,0,True,-355.0,0.08940545373267769,7,False,min_profit_factor;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,15,False,17,0.6,0.008,2.0,385,385,385,0,0,0,0,0,0,0,385,96.64021915245462,6845.0,1.2118539151965335,0.049854913814333664,3165.0,0.02038450391266544,0.011263883444749823,0.5525708887990778,0.4857142857142857,0,0,True,-670.0,0.17969320672023376,8,False,min_profit_factor;min_expectancy_r;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,16,False,18,0.6,0.008,2.5,385,385,385,0,0,0,0,0,0,0,385,96.64021915245462,6607.5,1.2045032497678738,0.04784369386971678,3165.0,0.020432207356240215,0.010879290748587511,0.5324579258082391,0.4857142857142857,0,0,True,-670.0,0.20506999621642075,8,False,min_profit_factor;min_expectancy_r;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,17,False,5,0.55,0.006,2.0,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,5985.0,1.1638828039430449,0.0531355244382444,2980.0,0.01936762746563546,0.009869175855413692,0.5095707191252442,0.4650112866817156,0,0,True,-505.0,0.15371762740183792,12,False,min_profit_factor;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,18,False,6,0.55,0.006,2.5,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,5577.5,1.152724534501643,0.05163461437217129,2875.0,0.01848458546307905,0.009206299702517295,0.4980528084281835,0.4650112866817156,0,0,True,-505.0,0.20663379650380995,12,False,min_profit_factor;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,19,False,25,0.65,0.008,1.5,345,345,345,0,0,0,0,0,0,0,345,87.2593237332923,7522.5,1.2521367521367521,0.056741958939777785,4010.0,0.025756724207145726,0.012453314725162645,0.48349761503086264,0.48405797101449277,0,0,True,-670.0,0.12229976736457294,7,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,20,False,22,0.65,0.006,1.5,345,345,345,0,0,0,0,0,0,0,345,87.2593237332923,6122.5,1.2150509308043556,0.061065215695404094,3522.5,0.022916903859603467,0.010169819620045262,0.4437693539384264,0.4753623188405797,0,0,True,-505.0,0.12331563903634137,7,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,21,False,4,0.55,0.006,1.5,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,4660.0,1.1276013143483024,0.04357752283955418,2705.0,0.017434459644543272,0.007709037668320207,0.44217244614937184,0.4650112866817156,0,0,True,-505.0,0.16201716738197425,12,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,22,False,26,0.65,0.008,2.0,345,345,345,0,0,0,0,0,0,0,345,87.2593237332923,6770.0,1.2269146975029328,0.05235097427386246,3950.0,0.025406830899852063,0.011227829452593152,0.4419216822771284,0.48405797101449277,0,0,True,-670.0,0.18168389955686853,7,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,23,False,27,0.65,0.008,2.5,345,345,345,0,0,0,0,0,0,0,345,87.2593237332923,6532.5,1.2189542483660132,0.05010656940813058,3950.0,0.025466208919620262,0.010840136123585697,0.4256674465288781,0.48405797101449277,0,0,True,-670.0,0.20742441637964026,7,False,min_profit_factor;min_mar;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,24,False,1,0.55,0.004,1.5,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,3557.5,1.1056108059967344,0.049546657996822764,2345.0,0.015504388502289294,0.005901049454597684,0.3806051076265515,0.45598194130925507,0,0,True,-355.0,0.14054813773717498,12,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,25,False,7,0.55,0.008,1.5,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,4727.5,1.1228241101584828,0.034185943633178846,3775.0,0.024457005879399425,0.007819416838939164,0.3197209371211543,0.4717832957110609,0,0,True,-670.0,0.19460602855631942,12,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,26,False,8,0.55,0.008,2.0,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,4115.0,1.1069108859444012,0.031537125811267705,3575.0,0.02319395335258053,0.006816503709258237,0.2938914123710541,0.4717832957110609,0,0,True,-670.0,0.29890643985419196,12,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,f7da25e53b867b6ec193727ef715d42f96e50c4a4a32cd59c3d63dab1bc28b6a,2a701d0030cf00ec66e34caaa7dffe3fa16157b128fa8303d30cd97f85b39ee7,4e9149c9981e8486fad75e8e827175a5564f8aaf5cf932e70fac29809cf65023,692eaa307db06856e35b495888a7d687068b948dbfa7069ac0045050ed7889ff,27,False,9,0.55,0.008,2.5,443,443,443,0,0,0,0,0,0,0,443,111.19900541438284,3877.5,1.1007404520654716,0.029789225859399752,3575.0,0.023248630281747385,0.006426815741130687,0.2764384681267185,0.4717832957110609,0,0,True,-670.0,0.34945196647324306,12,False,min_profit_factor;min_expectancy_r;min_mar;max_consecutive_losses;preferred_min_total_trades
