window_id,train_start,train_end,test_start,test_end,objective,train_objective,selected_params,train_mar,train_cagr,train_max_drawdown_pct,train_net_profit,train_profit_factor,train_max_drawdown,test_mar,test_cagr,test_max_drawdown_pct,test_net_profit,test_profit_factor,test_max_drawdown,test_trades,test_passed,early_exit,early_exit_reason
1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.9654143245234903,"{'entry.params.rank_min': 0.6, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.5}",0.9654143245234903,0.0132044695391067,0.013677515656942597,8047.5,1.2776436087631533,2107.5,-0.42092757678613124,-0.010575686684815455,0.02512471804666019,-1542.5,0.904901356350185,3815.0,111,False,,
2,2012-01-03,2016-01-03,2016-01-03,2017-01-03,MAR,0.2648294006600892,"{'entry.params.rank_min': 0.65, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.5}",0.2648294006600892,0.006339685463141231,0.02393875244719627,3792.5,1.118164823181181,3760.0,-0.41680964663089765,-0.008247364534035295,0.01978688497423065,-1172.5,0.8679617117117117,2985.0,65,False,,
3,2013-01-03,2017-01-03,2017-01-03,2018-01-03,MAR,0.23633936649334283,"{'entry.params.rank_min': 0.65, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",0.23633936649334283,0.007418623698544957,0.031389707980595455,4445.0,1.1180610889774236,4950.0,-0.8321664659533787,-0.021247983764009604,0.025533333333333335,-3065.0,0.7497959183673469,3830.0,99,False,,
4,2014-01-03,2018-01-03,2018-01-03,2019-01-03,MAR,0.006150827191496104,"{'entry.params.rank_min': 0.65, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",0.006150827191496104,0.0002782966290630906,0.04524539877300614,165.0,1.0037300779925398,7080.0,-0.13073461679713602,-0.005882650429492986,0.04499688432652258,-865.0,0.9696757230499562,6860.0,111,False,,
5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,-0.07850680574054825,{},-0.07850680574054825,-0.006729634543316876,0.08572039684759539,-3965.0,0.9530741463991952,13025.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,selected_train_profit_factor_below_minimum
